,id,change2_original_id,patch_original_id,patch_name,date,series,newseries,submitter_individual,submitter_identity,is_correct,comment,web_url,state,commit_ref
10,4,kernel-change2-516505,kernel-patch-3467181,"[V6,4/8] Add shared FDT related functions for ARM/ARM64",2014-01-10T16:30:13,,kernel-newseries-135937,kernel-individual-42079,kernel-people-72121,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/1389371417-379-5-git-send-email-roy.franz@linaro.org/,new,
11,,kernel-change2-516505,kernel-patch-3588081,[07/22] Add shared FDT related functions for ARM/ARM64,2014-02-05T17:03:58,,kernel-newseries-136068,kernel-individual-38879,kernel-people-71041,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/1391619853-10601-8-git-send-email-leif.lindholm@linaro.org/,new,
12,,kernel-change2-516505,kernel-patch-3829371,"[v2,09/15] efi: Add shared FDT related functions for ARM/ARM64",2014-03-13T22:47:02,,kernel-newseries-136723,kernel-individual-38879,kernel-people-71041,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/1394750828-16351-10-git-send-email-leif.lindholm@linaro.org/,new,
13,,kernel-change2-516505,kernel-patch-3940491,"[v3,05/10] efi: Add shared FDT related functions for ARM/ARM64",2014-04-04T18:45:08,,kernel-newseries-136978,kernel-individual-38879,kernel-people-71041,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/1396637113-22790-6-git-send-email-leif.lindholm@linaro.org/,new,
14,,kernel-change2-516505,kernel-patch-4064351,"[v2,05/10] efi: Add shared FDT related functions for ARM/ARM64",2014-04-25T16:09:09,,kernel-newseries-137296,kernel-individual-38879,kernel-people-71041,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/1398442154-19974-6-git-send-email-leif.lindholm@linaro.org/,new,
15,5,kernel-change2-505282,kernel-patch-2827719,"[v1,09/24] clk: mpc512x: introduce COMMON_CLK for MPC512x",2013-07-15T18:47:38,,kernel-newseries-133927,kernel-individual-41603,kernel-people-66621,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/1373914074-20889-10-git-send-email-gsi@denx.de/,new,
16,,kernel-change2-505282,kernel-patch-2829755,"[v2,09/24] clk: mpc512x: introduce COMMON_CLK for MPC512x",2013-07-18T17:00:40,,kernel-newseries-133978,kernel-individual-41603,kernel-people-66621,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/1374166855-7280-10-git-send-email-gsi@denx.de/,new,
17,,kernel-change2-505282,kernel-patch-2831356,"[v3,17/31] clk: mpc512x: introduce COMMON_CLK for MPC512x",2013-07-22T12:14:44,,kernel-newseries-134012,kernel-individual-41603,kernel-people-66621,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/1374495298-22019-18-git-send-email-gsi@denx.de/,new,
18,,kernel-change2-505282,kernel-patch-2832028,"[v3,17/31] clk: mpc512x: introduce COMMON_CLK for MPC512x",2013-07-23T13:14:06,,kernel-newseries-134034,kernel-individual-41603,kernel-people-66621,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20130723131406.GI19071@book.gsilab.sittig.org/,new,
19,,kernel-change2-505282,kernel-patch-2839622,"[v4,17/31] clk: mpc512x: introduce COMMON_CLK for MPC512x",2013-08-06T20:43:57,,kernel-newseries-134235,kernel-individual-41603,kernel-people-66621,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/1375821851-31609-18-git-send-email-gsi@denx.de/,new,
20,,kernel-change2-505282,kernel-patch-3195031,"[v5,04/17] clk: mpc512x: introduce COMMON_CLK for MPC512x (disabled)",2013-11-17T23:06:04,,kernel-newseries-135209,kernel-individual-41603,kernel-people-66621,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/1384729577-7336-5-git-send-email-gsi@denx.de/,new,
21,,kernel-change2-505282,kernel-patch-3261341,"[v6,04/17] clk: mpc512x: introduce COMMON_CLK for MPC512x (disabled)",2013-11-30T22:51:24,,kernel-newseries-135385,kernel-individual-41603,kernel-people-66621,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/1385851897-23475-5-git-send-email-gsi@denx.de/,new,
22,6,kernel-change2-550372,kernel-patch-9779319,"[v12,06/14] sun4i-codec: Add Mic1 Playback Switch, Mic2 Playback Switch.",2017-06-09T20:49:35,,kernel-newseries-152813,kernel-individual-39180,kernel-people-112531,1,previous evaluation result,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20170609204943.29116-7-dannym@scratchpost.org/,new,
23,,kernel-change2-550372,kernel-patch-9807649,"[v13,06/14] ASoC: sun4i-codec: Add Mic1 Playback Switch, Mic2 Playback Switch.",2017-06-24T06:24:11,,kernel-newseries-153030,kernel-individual-39180,kernel-people-112531,1,previous evaluation result,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20170624062419.23778-7-dannym@scratchpost.org/,new,
24,,kernel-change2-550372,kernel-patch-10376623,"[v14,4/8] ASoC: sun4i-codec: Add Mic1 Playback Switch, Mic2 Playback Switch",2018-05-02T21:07:56,,kernel-newseries-156670,kernel-individual-39180,kernel-people-112531,1,previous evaluation result,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20180502210800.1971-5-dannym@scratchpost.org/,new,
25,,kernel-change2-550372,kernel-patch-10788695,"[v15,6/8] ASoC: sun4i-codec: Add Mic1 Playback Switch, Mic2 Playback Switch",2019-01-30T10:39:42,kernel-series-73611,kernel-newseries-159898,kernel-individual-39180,kernel-people-112531,1,previous evaluation result,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20190130103945.26692-7-dannym@scratchpost.org/,mainlined,44a1f4e8cfcc5492c4e33b983987506719714786
26,7,kernel-change2-546076,kernel-patch-11127155,"[v2,2/7] iommu/arm-smmu: add NVIDIA implementation for dual ARM MMU-500 usage",2019-09-03T03:32:03,kernel-series-168661,kernel-newseries-162868,kernel-individual-38825,kernel-people-173193,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/1567481528-31163-3-git-send-email-vdumpa@nvidia.com/,new,
27,,kernel-change2-546076,kernel-patch-11199839,"[v3,2/7] iommu/arm-smmu: add NVIDIA implementation for dual ARM MMU-500 usage",2019-10-18T23:31:27,kernel-series-190265,kernel-newseries-163442,kernel-individual-38825,kernel-people-173193,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/1571441492-21919-3-git-send-email-vdumpa@nvidia.com/,new,
28,,kernel-change2-546076,kernel-patch-11220473,"[v4,1/6] iommu/arm-smmu: add NVIDIA implementation for dual ARM MMU-500 usage",2019-10-31T00:07:12,kernel-series-195989,kernel-newseries-163609,kernel-individual-38825,kernel-people-173193,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/1572480437-28449-2-git-send-email-vdumpa@nvidia.com/,new,
29,,kernel-change2-546076,kernel-patch-11564187,"[v5,1/5] iommu/arm-smmu: add NVIDIA implementation for dual ARM MMU-500 usage",2020-05-21T23:31:03,kernel-series-291875,kernel-newseries-166176,kernel-individual-38825,kernel-people-173193,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20200521233107.11968-2-vdumpa@nvidia.com/,new,
30,,kernel-change2-546076,kernel-patch-11588557,"[v6,1/4] iommu/arm-smmu: add NVIDIA implementation for dual ARM MMU-500 usage",2020-06-04T23:44:11,kernel-series-298495,kernel-newseries-166327,kernel-individual-38825,kernel-people-173193,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20200604234414.21912-2-vdumpa@nvidia.com/,new,
31,,kernel-change2-546076,kernel-patch-11630407,"[v7,1/3] iommu/arm-smmu: add NVIDIA implementation for dual ARM MMU-500 usage",2020-06-29T02:28:36,kernel-series-309649,kernel-newseries-166652,kernel-individual-38825,kernel-people-173193,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20200629022838.29628-2-vdumpa@nvidia.com/,new,
32,,kernel-change2-546076,kernel-patch-11632911,"[v8,1/3] iommu/arm-smmu: add NVIDIA implementation for dual ARM MMU-500 usage",2020-06-30T00:10:49,kernel-series-310269,kernel-newseries-166684,kernel-individual-38825,kernel-people-173193,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20200630001051.12350-2-vdumpa@nvidia.com/,new,
33,,kernel-change2-546076,kernel-patch-11635185,"[v9,2/4] iommu/arm-smmu: add NVIDIA implementation for ARM MMU-500 usage",2020-06-30T23:57:50,kernel-series-310859,kernel-newseries-166699,kernel-individual-38825,kernel-people-173193,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20200630235752.8737-3-vdumpa@nvidia.com/,new,
34,,kernel-change2-546076,kernel-patch-11650629,"[v10,3/5] iommu/arm-smmu: add NVIDIA implementation for ARM MMU-500 usage",2020-07-08T05:00:15,kernel-series-314665,kernel-newseries-166828,kernel-individual-38825,kernel-people-173193,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20200708050017.31563-4-vdumpa@nvidia.com/,new,
35,,kernel-change2-546076,kernel-patch-11672009,"[v11,3/5] iommu/arm-smmu: add NVIDIA implementation for ARM MMU-500 usage",2020-07-18T19:34:55,kernel-series-320677,kernel-newseries-166989,kernel-individual-38825,kernel-people-173193,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20200718193457.30046-4-vdumpa@nvidia.com/,mainlined,aab5a1c882760a5bc990b14e5c0c2ee4dab5f1ac
36,8,kernel-change2-508833,kernel-patch-10478557,pci: fix I/O space page leak,2018-06-20T17:51:37,,,kernel-individual-37925,kernel-people-59911,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/1ca6adde-a91e-84d0-c7dc-fd01bfd9edcc@cogentembedded.com/,new,
37,,kernel-change2-508833,kernel-patch-10525071,[1/8] PCI: xgene: Fix I/O space page leak,2018-07-15T16:03:51,,kernel-newseries-157628,kernel-individual-37925,kernel-people-59911,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/e217754c-6488-4d2e-510c-6984cc5fc375@cogentembedded.com/,new,
38,,kernel-change2-508833,kernel-patch-10525079,[3/8] PCI: versatile: Fix I/O space page leak,2018-07-15T16:08:14,,kernel-newseries-157628,kernel-individual-37925,kernel-people-59911,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/6e75e0be-eee4-9a92-4d33-994ae393d2db@cogentembedded.com/,new,
39,,kernel-change2-508833,kernel-patch-10525087,[5/8] PCI: aardvark: Fix I/O space page leak,2018-07-15T16:23:15,,kernel-newseries-157628,kernel-individual-37925,kernel-people-59911,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/cda39cfb-59e5-d19e-9564-ab765f3e88c8@cogentembedded.com/,new,
40,,kernel-change2-508833,kernel-patch-10525093,[7/8] PCI: mediatek: Fix I/O space page leak,2018-07-15T16:31:22,,kernel-newseries-157628,kernel-individual-37925,kernel-people-59911,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/176630c8-6b02-75a5-6d9e-eedc89ee9763@cogentembedded.com/,new,
41,9,kernel-change2-555431,kernel-patch-2055961,"[v2,1/6] ARM: davinci: da850: fix clock lookup for mdio device",2013-01-28T13:47:54,,kernel-newseries-129138,kernel-individual-39761,kernel-people-41801,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/1359380879-26306-2-git-send-email-prabhakar.lad@ti.com/,new,
42,,kernel-change2-555431,kernel-patch-2768271,"[v3,1/6] ARM: davinci: da8xx: fix clock lookup for mdio device",2013-06-23T15:00:02,,kernel-newseries-133709,kernel-individual-39761,kernel-people-41801,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/1371999607-6483-2-git-send-email-prabhakar.csengg@gmail.com/,new,
43,,kernel-change2-555431,kernel-patch-2844987,"[v4,1/5] ARM: davinci: fix clock lookup for mdio device",2013-08-15T06:01:33,,kernel-newseries-134342,kernel-individual-39761,kernel-people-41801,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/1376546497-26931-2-git-send-email-prabhakar.csengg@gmail.com/,new,
44,10,kernel-change2-475818,kernel-patch-9779367,"[v12,12/14] sun4i-codec: Add Differential Line Source.",2017-06-09T20:49:41,,kernel-newseries-152813,kernel-individual-39180,kernel-people-112531,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20170609204943.29116-13-dannym@scratchpost.org/,new,
45,,kernel-change2-475818,kernel-patch-9807705,"[v13,12/14] ASoC: sun4i-codec: Add Differential Line Source.",2017-06-24T06:24:17,,kernel-newseries-153030,kernel-individual-39180,kernel-people-112531,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20170624062419.23778-13-dannym@scratchpost.org/,new,
46,,kernel-change2-475818,kernel-patch-10376649,"[v14,7/8] ASoC: sun4i-codec: Add Differential Line Source",2018-05-02T21:07:59,,kernel-newseries-156670,kernel-individual-39180,kernel-people-112531,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20180502210800.1971-8-dannym@scratchpost.org/,new,
47,11,kernel-change2-584459,kernel-patch-3222701,[1/5] net: MOXA ART: clear TX descriptor length bits between sends,2013-11-22T14:57:18,,,kernel-individual-41608,kernel-people-62261,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/1385132242-3204-1-git-send-email-jonas.jensen@gmail.com/,new,
48,,kernel-change2-584459,kernel-patch-3232911,"[v2,1/6] net: MOXA ART: clear TX descriptor length bits between sends",2013-11-25T15:27:03,,,kernel-individual-41608,kernel-people-62261,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/1385393228-22416-1-git-send-email-jonas.jensen@gmail.com/,new,
49,,kernel-change2-584459,kernel-patch-3511561,"[v3,1/7] net: moxa: clear TX descriptor length bits between sends",2014-01-20T11:13:13,,,kernel-individual-41608,kernel-people-62261,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/1390216399-27028-1-git-send-email-jonas.jensen@gmail.com/,new,
50,12,kernel-change2-478692,kernel-patch-2390511,"[RFC/PATCH,7/7] ARM: shmobile: defconfig: Remove mackerel defconfig",2013-04-04T03:29:53,,kernel-newseries-132897,kernel-individual-37888,kernel-people-55291,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/1365046193-19369-8-git-send-email-horms+renesas@verge.net.au/,new,
51,,kernel-change2-478692,kernel-patch-5674871,[06/13] ARM: shmobile: mackerel: Remove defconfig,2015-01-21T04:53:57,,kernel-newseries-141070,kernel-individual-38408,kernel-people-19,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20150121045357.7648.6160.sendpatchset@little-apple/,new,
52,,kernel-change2-478692,kernel-patch-5706741,"[06/14,v2] ARM: shmobile: mackerel: Remove defconfig",2015-01-26T06:18:49,,kernel-newseries-141148,kernel-individual-38408,kernel-people-19,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20150126061849.6848.31613.sendpatchset@little-apple/,new,
53,,kernel-change2-478692,kernel-patch-5888571,[06/12] ARM: shmobile: mackerel: Remove defconfig,2015-02-26T06:22:07,,kernel-newseries-141501,kernel-individual-37888,kernel-people-55291,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/2ed4ea34f54345d462fc27011498500d4ac31ca6.1424931560.git.horms+renesas@verge.net.au/,new,
54,13,kernel-change2-560189,kernel-patch-3928951,[2/3] clk: Driver for DRA7 ATL (Audio Tracking Logic),2014-04-02T13:55:06,,kernel-newseries-136938,kernel-individual-38371,kernel-people-27772,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/1396446907-20383-3-git-send-email-peter.ujfalusi@ti.com/,new,
55,,kernel-change2-560189,kernel-patch-4126981,"[v2,3/4] clk: ti: Driver for DRA7 ATL (Audio Tracking Logic)",2014-05-07T10:20:47,,kernel-newseries-137447,kernel-individual-38371,kernel-people-27772,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/1399458048-28213-4-git-send-email-peter.ujfalusi@ti.com/,new,
56,14,kernel-change2-501678,kernel-patch-11803207,arm64: dts: fix endianness of rcpm,2020-09-28T09:04:55,kernel-series-356421,,kernel-individual-38511,kernel-people-174611,1,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20200928090455.34364-1-ran.wang_1@nxp.com/,new,
57,,kernel-change2-501678,kernel-patch-11804809,[v2] arm64: dts: fix endianness issue of rcpm,2020-09-29T01:30:21,kernel-series-356825,,kernel-individual-38511,kernel-people-174611,1,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20200929013021.46395-1-ran.wang_1@nxp.com/,new,
58,15,kernel-change2-594146,kernel-patch-9811023,[3/6] drivers: perf: hisi: Add support for HiSilicon SoC L3C PMU driver,2017-06-27T08:26:38,,kernel-newseries-153047,kernel-individual-37893,kernel-people-173503,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/1498552001-182148-4-git-send-email-zhangshaokun@hisilicon.com/,new,
59,,kernel-change2-594146,kernel-patch-9813773,"[v2,3/6] drivers: perf: hisi: Add support for HiSilicon SoC L3C PMU driver",2017-06-28T08:57:31,,kernel-newseries-153061,kernel-individual-37893,kernel-people-173503,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/1498640254-182947-4-git-send-email-zhangshaokun@hisilicon.com/,new,
60,,kernel-change2-594146,kernel-patch-9847111,"[v3,3/6] perf: hisi: Add support for HiSilicon SoC L3C PMU driver",2017-07-18T07:59:56,,kernel-newseries-153256,kernel-individual-37893,kernel-people-173503,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/1500364799-90518-4-git-send-email-zhangshaokun@hisilicon.com/,new,
61,,kernel-change2-594146,kernel-patch-9861835,"[v4,3/6] perf: hisi: Add support for HiSilicon SoC L3C PMU driver",2017-07-25T12:10:39,,kernel-newseries-153382,kernel-individual-37893,kernel-people-173503,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/1500984642-204676-4-git-send-email-zhangshaokun@hisilicon.com/,new,
62,,kernel-change2-594146,kernel-patch-9914577,"[v5,3/6] perf: hisi: Add support for HiSilicon SoC L3C PMU driver",2017-08-22T08:07:54,,kernel-newseries-153840,kernel-individual-37893,kernel-people-173503,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/1503389277-134131-4-git-send-email-zhangshaokun@hisilicon.com/,new,
63,,kernel-change2-594146,kernel-patch-10016379,"[v6,3/6] perf: hisi: Add support for HiSilicon SoC L3C PMU driver",2017-10-19T11:05:18,,kernel-newseries-154504,kernel-individual-37893,kernel-people-173503,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/1508411121-125691-4-git-send-email-zhangshaokun@hisilicon.com/,new,
64,16,kernel-change2-570195,kernel-patch-5971331,[07/15] musb: Add support for the Allwinner sunxi musb controller,2015-03-09T20:40:20,,kernel-newseries-141690,kernel-individual-38183,kernel-people-582,1,previous evaluation result,https://patchwork.kernel.org/project/linux-arm-kernel/patch/1425933628-9672-8-git-send-email-hdegoede@redhat.com/,new,
65,,kernel-change2-570195,kernel-patch-6060211,"[v2,06/13] musb: Add support for the Allwinner sunxi musb controller",2015-03-20T19:11:15,,kernel-newseries-141893,kernel-individual-38183,kernel-people-582,1,previous evaluation result,https://patchwork.kernel.org/project/linux-arm-kernel/patch/1426878682-14521-7-git-send-email-hdegoede@redhat.com/,new,
66,,kernel-change2-570195,kernel-patch-6516281,"[v4,2/2] musb: Add support for the Allwinner sunxi musb controller",2015-05-31T16:10:26,,kernel-newseries-142782,kernel-individual-38183,kernel-people-582,1,previous evaluation result,https://patchwork.kernel.org/project/linux-arm-kernel/patch/1433088626-8858-3-git-send-email-hdegoede@redhat.com/,new,
67,,kernel-change2-570195,kernel-patch-6602741,"[v5,1/3] musb: sunxi: Add support for the Allwinner sunxi musb controller",2015-06-13T12:42:08,,kernel-newseries-142939,kernel-individual-38183,kernel-people-582,1,previous evaluation result,https://patchwork.kernel.org/project/linux-arm-kernel/patch/1434199330-22263-2-git-send-email-hdegoede@redhat.com/,new,
68,,kernel-change2-570195,kernel-patch-6748071,"[v6,2/4] musb: sunxi: Add support for the Allwinner sunxi musb controller",2015-07-08T14:41:38,,kernel-newseries-143219,kernel-individual-38183,kernel-people-582,1,previous evaluation result,https://patchwork.kernel.org/project/linux-arm-kernel/patch/1436366500-12555-3-git-send-email-hdegoede@redhat.com/,new,
69,17,kernel-change2-540220,kernel-patch-12707403,[2/4] irqchip/meson-gpio: support more than 8 channels gpio irq line,2022-01-08T08:42:16,kernel-series-603733,kernel-newseries-174115,kernel-individual-39668,kernel-people-188261,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20220108084218.31877-3-qianggui.song@amlogic.com/,new,
70,,kernel-change2-540220,kernel-patch-12717150,"[v2,2/4] irqchip/meson-gpio: support more than 8 channels gpio irq line",2022-01-19T07:08:07,kernel-series-606506,kernel-newseries-174256,kernel-individual-39668,kernel-people-188261,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20220119070809.15563-3-qianggui.song@amlogic.com/,new,
71,,kernel-change2-540220,kernel-patch-12759692,"[v3,2/4] irqchip/meson-gpio: support more than 8 channels gpio irq",2022-02-25T05:52:04,kernel-series-617859,kernel-newseries-174781,kernel-individual-39668,kernel-people-188261,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20220225055207.1048-3-qianggui.song@amlogic.com/,new,
72,18,kernel-change2-572814,kernel-patch-10352281,"[v1,2/5] ARM: dts: stm32: Add I2C support for STM32MP157C SoC",2018-04-20T09:17:51,,kernel-newseries-156503,kernel-individual-38594,kernel-people-173993,1,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/1524215874-15093-3-git-send-email-pierre-yves.mordret@st.com/,new,
73,,kernel-change2-572814,kernel-patch-10356533,"[v2,2/5] ARM: dts: stm32: Add STM32F7 I2C support for STM32MP157C SoC",2018-04-23T09:48:28,,kernel-newseries-156528,kernel-individual-38594,kernel-people-173993,1,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/1524476911-19056-3-git-send-email-pierre-yves.mordret@st.com/,new,
74,19,kernel-change2-539895,kernel-patch-11766511,[2/2] spi: spi-mtk-nor: support 36bit dma addressing to mediatek spi-nor,2020-09-10T04:11:01,kernel-series-346271,kernel-newseries-167792,kernel-individual-39602,kernel-people-187683,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20200910041101.1695195-3-ikjn@chromium.org/,new,
75,,kernel-change2-539895,kernel-patch-11784345,"[v2,4/5] spi: spi-mtk-nor: support 36bit dma addressing to mediatek",2020-09-18T08:31:22,kernel-series-351283,kernel-newseries-167939,kernel-individual-39602,kernel-people-187683,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20200918162834.v2.4.Id1cb208392928afc7ceed4de06924243c7858cd0@changeid/,new,
76,20,kernel-change2-501172,kernel-patch-10831277,"[v4,5/5] arm64: dts: imx8mq-evk: Enable wm8524 codec",2019-02-27T06:38:14,kernel-series-85439,kernel-newseries-160306,kernel-individual-38875,kernel-people-172405,1,previous evaluation result,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20190227063737.24445-6-daniel.baluta@nxp.com/,new,
77,,kernel-change2-501172,kernel-patch-10835673,"[v5,4/4] arm64: dts: imx8mq-evk: Enable audio codec wm8524",2019-03-01T16:36:36,kernel-series-86689,kernel-newseries-160347,kernel-individual-38875,kernel-people-172405,1,previous evaluation result,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20190301163604.10618-5-daniel.baluta@nxp.com/,new,
78,,kernel-change2-501172,kernel-patch-10860101,"[v7,4/4] arm64: dts: imx8mq-evk: Enable audio codec wm8524",2019-03-19T17:48:41,kernel-series-93855,kernel-newseries-160549,kernel-individual-38875,kernel-people-172405,1,previous evaluation result,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20190319174823.29467-5-daniel.baluta@nxp.com/,mainlined,c6578d98766a9ddad159a373c3a0c0f65c529430
79,21,kernel-change2-487088,kernel-patch-10752253,efi: use 32-bit alignment for efi_guid_t,2019-01-08T15:28:29,kernel-series-63485,,kernel-individual-37978,kernel-people-66681,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20190108152829.11579-1-ard.biesheuvel@linaro.org/,mainlined,494c704f9af0a0cddf593b381ea44320888733e6
80,,kernel-change2-487088,kernel-patch-12127261,efi: use 32-bit alignment for efi_guid_t literals,2021-03-10T08:12:10,kernel-series-445169,,kernel-individual-37978,kernel-people-188895,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20210310081210.95147-1-ardb@kernel.org/,new,
81,22,kernel-change2-492034,kernel-patch-3848041,"[1/3,media] atmel-isi: add v4l2 async probe support",2014-03-18T11:13:57,,kernel-newseries-136768,kernel-individual-41505,kernel-people-15602,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/1395141238-5948-2-git-send-email-josh.wu@atmel.com/,new,
