,id,change1_original_id,patch_original_id,patch_name,date,series,newseries,submitter_individual,submitter_identity,is_correct,comment,web_url,state,commit_ref
46,12,kernel-change1-478626,kernel-patch-11913215,"[RFC,18/27] KVM: arm64: Use kvm_arch for stage 2 pgtable",2020-11-17T18:15:58,kernel-series-386241,kernel-newseries-168841,kernel-individual-37960,kernel-people-188605,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20201117181607.1761516-19-qperret@google.com/,new,
47,,kernel-change1-478626,kernel-patch-12006587,"[RFC,v2,18/26] KVM: arm64: Use kvm_arch for stage 2 pgtable",2021-01-08T12:15:16,kernel-series-411227,kernel-newseries-169478,kernel-individual-37960,kernel-people-188605,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20210108121524.656872-19-qperret@google.com/,new,
48,,kernel-change1-478626,kernel-patch-12113607,"[v3,17/32] KVM: arm64: Use kvm_arch for stage 2 pgtable",2021-03-02T14:59:47,kernel-series-441183,kernel-newseries-170112,kernel-individual-37960,kernel-people-188605,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20210302150002.3685113-18-qperret@google.com/,new,
49,,kernel-change1-478626,kernel-patch-12128917,"[v4,18/34] KVM: arm64: Use kvm_arch for stage 2 pgtable",2021-03-10T17:57:35,kernel-series-445593,kernel-newseries-170244,kernel-individual-37960,kernel-people-188605,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20210310175751.3320106-19-qperret@google.com/,new,
50,,kernel-change1-478626,kernel-patch-12139693,"[v5,19/36] KVM: arm64: Use kvm_arch for stage 2 pgtable",2021-03-15T14:35:19,kernel-series-448357,kernel-newseries-170310,kernel-individual-37960,kernel-people-188605,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20210315143536.214621-20-qperret@google.com/,new,
51,,kernel-change1-478626,kernel-patch-12150553,"[v6,19/38] KVM: arm64: Use kvm_arch for stage 2 pgtable",2021-03-19T10:01:27,kernel-series-451487,kernel-newseries-170391,kernel-individual-37960,kernel-people-188605,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20210319100146.1149909-20-qperret@google.com/,new,
52,13,kernel-change1-530318,kernel-patch-9847187,"[v3,2/6] perf: hisi: Add support for HiSilicon SoC uncore PMU driver",2017-07-18T07:59:55,,kernel-newseries-153256,kernel-individual-37893,kernel-people-173503,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/1500364799-90518-3-git-send-email-zhangshaokun@hisilicon.com/,new,
53,,kernel-change1-530318,kernel-patch-9861837,"[v4,2/6] perf: hisi: Add support for HiSilicon SoC uncore PMU driver",2017-07-25T12:10:38,,kernel-newseries-153382,kernel-individual-37893,kernel-people-173503,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/1500984642-204676-3-git-send-email-zhangshaokun@hisilicon.com/,new,
54,,kernel-change1-530318,kernel-patch-9914569,"[v5,2/6] perf: hisi: Add support for HiSilicon SoC uncore PMU driver",2017-08-22T08:07:53,,kernel-newseries-153840,kernel-individual-37893,kernel-people-173503,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/1503389277-134131-3-git-send-email-zhangshaokun@hisilicon.com/,new,
55,,kernel-change1-530318,kernel-patch-10016381,"[v6,2/6] perf: hisi: Add support for HiSilicon SoC uncore PMU driver",2017-10-19T11:05:17,,kernel-newseries-154504,kernel-individual-37893,kernel-people-173503,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/1508411121-125691-3-git-send-email-zhangshaokun@hisilicon.com/,new,
56,14,kernel-change1-579033,kernel-patch-8883641,[3/3] arm64: defconfig: enable freescale/nxp config options,2016-04-19T22:39:23,,,kernel-individual-41542,kernel-people-154521,1,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/1461105563-23916-1-git-send-email-stuart.yoder@nxp.com/,new,
57,,kernel-change1-579033,kernel-patch-8892651,"[3/3,v2] arm64: defconfig: enable freescale/nxp config options",2016-04-20T15:57:40,,,kernel-individual-41542,kernel-people-154521,1,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/1461167860-3283-1-git-send-email-stuart.yoder@nxp.com/,new,
58,15,kernel-change1-494243,kernel-patch-11549241,"[v1,4/9] arm64: dts: actions: do not merge disable sps node from S700",2020-05-14T16:10:52,kernel-series-287921,kernel-newseries-166089,kernel-individual-39313,kernel-people-144831,1,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/1589472657-3930-5-git-send-email-amittomer25@gmail.com/,new,
59,,kernel-change1-494243,kernel-patch-11558467,"[v2,04/10] arm64: dts: actions: *do not merge* disable sps node from S700",2020-05-19T18:19:22,kernel-series-290361,kernel-newseries-166138,kernel-individual-39313,kernel-people-144831,1,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/1589912368-480-5-git-send-email-amittomer25@gmail.com/,new,
60,16,kernel-change1-509416,kernel-patch-9736489,[18/41] ARM: dts: dra72-evm-revc: Add vmmc_aux supply to mmc1,2017-05-19T08:15:18,,kernel-newseries-152465,kernel-individual-38476,kernel-people-8931,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20170519081541.26753-19-kishon@ti.com/,new,
61,,kernel-change1-509416,kernel-patch-9759675,[3/7] ARM: dts: dra72-evm-revc: Add vmmc_aux supply to mmc1,2017-06-01T14:33:57,,kernel-newseries-152659,kernel-individual-38476,kernel-people-8931,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20170601143401.16852-4-kishon@ti.com/,new,
62,17,kernel-change1-485337,kernel-patch-5511301,"[RFC,v2,07/14] drm/dsi: Add a helper to get bits per pixel of MIPI DSI pixel format",2014-12-18T07:11:29,,kernel-newseries-138157,kernel-individual-40075,kernel-people-43561,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/1418886696-11636-8-git-send-email-Ying.Liu@freescale.com/,new,
63,,kernel-change1-485337,kernel-patch-5530551,"[RFC,v3,10/18] drm/dsi: Add a helper to get bits per pixel of MIPI DSI pixel format",2014-12-23T03:46:31,,kernel-newseries-138183,kernel-individual-40075,kernel-people-43561,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/1419306399-9387-11-git-send-email-Ying.Liu@freescale.com/,new,
64,,kernel-change1-485337,kernel-patch-5532051,"[RFC,v4,10/21] drm/dsi: Add a helper to get bits per pixel of MIPI DSI pixel format",2014-12-23T10:02:08,,kernel-newseries-138186,kernel-individual-40075,kernel-people-43561,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/1419328939-22758-11-git-send-email-Ying.Liu@freescale.com/,new,
65,,kernel-change1-485337,kernel-patch-5538441,"[RFC,v5,10/21] drm/dsi: Add a helper to get bits per pixel of MIPI DSI pixel format",2014-12-24T08:39:32,,kernel-newseries-138194,kernel-individual-40075,kernel-people-43561,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/1419410383-6359-11-git-send-email-Ying.Liu@freescale.com/,new,
66,,kernel-change1-485337,kernel-patch-5548701,"[RFC,v6,10/21] drm/dsi: Add a helper to get bits per pixel of MIPI DSI pixel format",2014-12-29T06:39:17,,kernel-newseries-138227,kernel-individual-40075,kernel-people-43561,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/1419835168-9034-11-git-send-email-Ying.Liu@freescale.com/,new,
67,,kernel-change1-485337,kernel-patch-5551361,"[RFC,v7,10/21] drm/dsi: Add a helper to get bits per pixel of MIPI DSI pixel format",2014-12-30T03:34:00,,kernel-newseries-138234,kernel-individual-40075,kernel-people-43561,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/1419910451-15268-11-git-send-email-Ying.Liu@freescale.com/,new,
68,,kernel-change1-485337,kernel-patch-5555051,"[RFC,v8,10/21] drm/dsi: Add a helper to get bits per pixel of MIPI DSI pixel format",2014-12-31T08:23:28,,kernel-newseries-138240,kernel-individual-40075,kernel-people-43561,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/1420014219-915-11-git-send-email-Ying.Liu@freescale.com/,new,
69,,kernel-change1-485337,kernel-patch-5816801,"[RFC,v9,09/20] drm/dsi: Add a helper to get bits per pixel of MIPI DSI pixel format",2015-02-12T06:01:32,,kernel-newseries-141353,kernel-individual-40075,kernel-people-43561,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/1423720903-24806-10-git-send-email-Ying.Liu@freescale.com/,new,
70,,kernel-change1-485337,kernel-patch-5823021,"[RFC,v9.5,09/20] drm/dsi: Add a helper to get bits per pixel of MIPI DSI pixel format",2015-02-13T05:25:19,,,kernel-individual-40075,kernel-people-43561,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/1423805119-32008-1-git-send-email-Ying.Liu@freescale.com/,new,
71,,kernel-change1-485337,kernel-patch-6402461,"[v9.5.1,09/20] drm/dsi: Add a helper to get bits per pixel of MIPI DSI pixel format",2015-05-14T02:21:39,,,kernel-individual-40075,kernel-people-43561,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/1431570099-29216-1-git-send-email-Ying.Liu@freescale.com/,new,
72,18,kernel-change1-527677,kernel-patch-10414411,"[RFT,v2,3/4] perf script python: Add script for CoreSight trace disassembler",2018-05-21T08:52:27,,kernel-newseries-156914,kernel-individual-38319,kernel-people-119261,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/1526892748-326-4-git-send-email-leo.yan@linaro.org/,new,
73,,kernel-change1-527677,kernel-patch-10430063,"[RFT,v3,3/4] perf script python: Add script for CoreSight trace disassembler",2018-05-28T08:45:02,,kernel-newseries-157002,kernel-individual-38319,kernel-people-119261,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/1527497103-3593-4-git-send-email-leo.yan@linaro.org/,new,
74,19,kernel-change1-517167,kernel-patch-12063473,"[RFC,3/3] arm64: dts: mt8195: add USB related nodes",2021-02-03T06:31:59,kernel-series-426749,kernel-newseries-169850,kernel-individual-38488,kernel-people-133171,1,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20210203063159.11021-3-chunfeng.yun@mediatek.com/,new,
75,,kernel-change1-517167,kernel-patch-12063929,"[RFC,v2,3/3] arm64: dts: mt8195: add USB related nodes",2021-02-03T10:26:42,kernel-series-426947,kernel-newseries-169855,kernel-individual-38488,kernel-people-133171,1,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20210203102642.7353-3-chunfeng.yun@mediatek.com/,new,
76,20,kernel-change1-615837,kernel-patch-1326821,"[v2,3/4] gpio: exynos4: skip gpiolib registration if pinctrl driver is used",2012-08-15T19:57:35,,,kernel-individual-41373,kernel-people-31092,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/1345060656-32201-4-git-send-email-thomas.abraham@linaro.org/,new,
77,,kernel-change1-615837,kernel-patch-1366411,"[v3,3/4] gpio: exynos4: skip gpiolib registration if pinctrl driver is used",2012-08-23T11:15:28,,,kernel-individual-41373,kernel-people-31092,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/1345720529-32315-4-git-send-email-thomas.abraham@linaro.org/,new,
78,21,kernel-change1-605784,kernel-patch-12266423,"[3/3] Revert ""usb: common: usb-conn-gpio: Make VBUS supply optional""",2021-05-19T06:34:15,kernel-series-484749,kernel-newseries-171162,kernel-individual-38488,kernel-people-133171,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/1621406055-18749-3-git-send-email-chunfeng.yun@mediatek.com/,new,
79,,kernel-change1-605784,kernel-patch-12266435,"[v2,3/3] Revert ""usb: common: usb-conn-gpio: Make VBUS supply optional""",2021-05-19T06:39:46,kernel-series-484765,kernel-newseries-171163,kernel-individual-38488,kernel-people-133171,,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/1621406386-18838-3-git-send-email-chunfeng.yun@mediatek.com/,new,
80,22,kernel-change1-572455,kernel-patch-3516061,[1/5] ARM: trusted_foundations: fix vendor prefix typos,2014-01-21T10:10:12,,kernel-newseries-129606,kernel-individual-38512,kernel-people-36821,1,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/1390299016-14105-2-git-send-email-acourbot@nvidia.com/,new,
81,,kernel-change1-572455,kernel-patch-3599431,"[v2,1/6] ARM: trusted_foundations: fix vendor prefix typos",2014-02-07T04:35:01,,kernel-newseries-136101,kernel-individual-38512,kernel-people-36821,1,,https://patchwork.kernel.org/project/linux-arm-kernel/patch/1391747706-1847-2-git-send-email-acourbot@nvidia.com/,new,
