,change2_original_id,patch_original_id,patch_name,correct_grouping
79,,ozlabs-patch-74200,"[RFC,v5,09/21] virtagent: add va.getdmesg RPC",1
80,,ozlabs-patch-79183,"[RFC,v6,10/23] virtagent: add va.getdmesg RPC",1
81,ozlabs-change2-344230,ozlabs-patch-1222317,"[v5,02/20] linux-user: alpha: Update syscall numbers to kernel 5.5 rc3 level",1
82,,ozlabs-patch-1233319,[1/9] linux-user: alpha: Update syscall numbers to kernel 5.5 level,1
83,,ozlabs-patch-1237197,"[v2,1/9] linux-user: alpha: Update syscall numbers to kernel 5.5 level",1
84,,ozlabs-patch-1237457,"[v3,1/9] linux-user: alpha: Update syscall numbers to kernel 5.5 level",1
85,,ozlabs-patch-1239061,"[PULL,1/9] linux-user: alpha: Update syscall numbers to kernel 5.5 level",1
86,ozlabs-change2-224495,ozlabs-patch-214344,netmap backend,1
87,,ozlabs-patch-214353,[v2] netmap backend (revised),1
88,ozlabs-change2-251746,ozlabs-patch-373670,"[RFC,1/3] dataplane: print why starting failed",1
89,,ozlabs-patch-380370,"[PULL,32/55] dataplane: print why starting failed",1
90,,ozlabs-patch-399978,[1/3] virtio-scsi: dataplane: print why starting failed,1
91,,ozlabs-patch-402504,"[PULL,02/24] virtio-scsi: dataplane: print why starting failed",1
92,,ozlabs-patch-403629,"[PULL,02/28] virtio-scsi: dataplane: print why starting failed",1
93,ozlabs-change2-280983,ozlabs-patch-332522,"[v23,01/32] move find_desc_by_name ahead for later calling",1
94,,ozlabs-patch-336560,"[v24,01/31] QemuOpts: move find_desc_by_name ahead for later calling",1
95,,ozlabs-patch-338351,"[v25,01/31] QemuOpts: move find_desc_by_name ahead for later calling",1
96,,ozlabs-patch-343743,"[V26,01/32] QemuOpts: move find_desc_by_name ahead for later calling",1
97,,ozlabs-patch-343699,"[V26,01/32] QemuOpts: move find_desc_by_name ahead for later calling",1
98,,ozlabs-patch-346457,"[v27,01/33] QemuOpts: move find_desc_by_name ahead for later calling",1
99,,ozlabs-patch-346473,"[v27,01/33] QemuOpts: move find_desc_by_name ahead for later calling",1
100,,ozlabs-patch-356302,"[v28,01/33] QemuOpts: move find_desc_by_name ahead for later calling",1
101,,ozlabs-patch-360073,"[PULL,07/39] QemuOpts: move find_desc_by_name ahead for later calling",1
102,ozlabs-change2-230442,ozlabs-patch-110271,"[RFC,v4,3/5] separate migration bitmap",1
103,,ozlabs-patch-111229,"[RFC,v5,3/4] Separate migration bitmap",1
104,,ozlabs-patch-111881,[4/5] Separate migration dirty bitmap,1
105,,ozlabs-patch-173044,[10/27] Separate migration bitmap,1
106,,ozlabs-patch-185661,[14/41] Separate migration bitmap,1
107,,ozlabs-patch-188466,[14/41] Separate migration bitmap,1
108,ozlabs-change2-341623,ozlabs-patch-51769,[RFC] virtio: put last seen used index into ring itself,1
109,,ozlabs-patch-53333,[RFC] virtio: put last seen used index into ring itself,1
110,,ozlabs-patch-54224,Re: [PATCHv3 0/2] virtio: put last seen used index into ring itself,1
111,ozlabs-change2-238264,ozlabs-patch-855850,isa/piix: move to mips,1
112,,ozlabs-patch-857575,[v2] isa/piix: move to mips malta,1
113,ozlabs-change2-226674,ozlabs-patch-32662,Fix compiler warnings,0
114,,ozlabs-patch-837377,"[for,2.12] target/i386: Fix compiler warnings",0
115,ozlabs-change2-250104,ozlabs-patch-582507,[1/8] block-migration: acquire AioContext as necessary,1
116,,ozlabs-patch-585251,fixup! block-migration: acquire AioContext as necessary,1
117,,ozlabs-patch-587724,"[PULL,10/23] block-migration: acquire AioContext as necessary",1
118,,ozlabs-patch-587974,"[PULL,v2,10/23] block-migration: acquire AioContext as necessary",1
119,,ozlabs-patch-588057,"[PULL,v3,08/21] block-migration: acquire AioContext as necessary",1
120,ozlabs-change2-242914,ozlabs-patch-119240,[07/10] scsi: make reqops const,1
121,,ozlabs-patch-119449,[32/35] scsi: make reqops static const,1
122,,ozlabs-patch-121610,"[v2,31/33] scsi: make reqops const",1
123,,ozlabs-patch-122816,[48/55] scsi: make reqops const,1
124,ozlabs-change2-306791,ozlabs-patch-35853,qemu: allow pulseaudio backend to be the default,1
125,,ozlabs-patch-35861,[PATCHv2] qemu: allow pulseaudio to be the default,1
126,ozlabs-change2-299045,ozlabs-patch-1236073,"[RFC,28/66] Hexagon generater phase 4 - Decode tree",1
127,,ozlabs-patch-1246671,"[RFC,v2,29/67] Hexagon generater phase 4 - Decode tree",1
128,,ozlabs-patch-1347110,"[RFC,v3,23/34] Hexagon (target/hexagon) generater phase 4 - decode tree",1
129,,ozlabs-patch-1372622,"[RFC,v4,20/29] Hexagon (target/hexagon) generater phase 4 - decode tree",1
130,,ozlabs-patch-1372788,"[RFC,v4,20/29] Hexagon (target/hexagon) generater phase 4 - decode tree",1
131,,ozlabs-patch-1390506,"[RFC,v5,22/33] Hexagon (target/hexagon) generater phase 4 - decode tree",1
132,,ozlabs-patch-1390553,"[RFC,v5,22/33] Hexagon (target/hexagon) generater phase 4 - decode tree",1
133,,ozlabs-patch-1423650,"[v6,22/35] Hexagon (target/hexagon) generater phase 4 - decode tree",1
134,,ozlabs-patch-1429009,"[v7,22/35] Hexagon (target/hexagon) generater phase 4 - decode tree",1
135,,ozlabs-patch-1437537,"[v8,22/35] Hexagon (target/hexagon) generater phase 4 - decode tree",1
136,,ozlabs-patch-1441453,"[PULL,23/35] Hexagon (target/hexagon) generater phase 4 - decode tree",1
137,ozlabs-change2-319634,ozlabs-patch-431961,"[RFC,03/17] hw/apci: add _PRT method for extra root busses",1
138,,ozlabs-patch-440002,"[RFC,V2,03/17] hw/apci: add _PRT method for extra root busses",1
139,,ozlabs-patch-446739,"[v3,for-2.3,10/24] hw/apci: add _PRT method for extra PCI root busses",1
140,,ozlabs-patch-447764,"[v4,for-2.3,11/25] hw/apci: add _PRT method for extra PCI root busses",1
141,,ozlabs-patch-448565,"[v5,for-2.3,11/28] hw/apci: add _PRT method for extra PCI root busses",1
142,,ozlabs-patch-452160,"[V6,for-2.3,16/26] hw/apci: add _PRT method for extra PCI root busses",1
143,,ozlabs-patch-476264,"[V7,14/24] hw/apci: add _PRT method for extra PCI root busses",1
144,,ozlabs-patch-479407,"[V8,07/17] hw/apci: add _PRT method for extra PCI root busses",1
145,,ozlabs-patch-480658,"[PULL,13/28] hw/apci: add _PRT method for extra PCI root busses",1
146,ozlabs-change2-275945,ozlabs-patch-223181,"[v4,18/23] hw/arm: add Faraday FTLCDC200 LCD controller support",1
147,,ozlabs-patch-223539,"[v5,19/24] hw/arm: add Faraday FTLCDC200 LCD controller support",1
148,,ozlabs-patch-225428,"[v6,19/24] hw/arm: add Faraday FTLCDC200 LCD controller support",1
149,,ozlabs-patch-226803,"[v7,19/24] hw/arm: add FTLCDC200 LCD controller support",1
150,,ozlabs-patch-227991,"[v8,19/24] hw/arm: add FTLCDC200 LCD controller support",1
151,,ozlabs-patch-230647,"[v9,19/24] hw/arm: add FTLCDC200 LCD controller support",1
152,ozlabs-change2-312292,ozlabs-patch-1333751,"[RFC,v2,76/76] target/riscv: gdb: support vector registers for rv32",1
153,,ozlabs-patch-1341650,"[RFC,v3,71/71] target/riscv: gdb: support vector registers for rv32",1
154,,ozlabs-patch-1346023,"[RFC,v4,70/70] target/riscv: gdb: support vector registers for rv32",1
155,,ozlabs-patch-1373645,"[RFC,v5,66/68] target/riscv: gdb: support vector registers for rv64 & rv32",1
156,,ozlabs-patch-1425132,"[v6,69/72] target/riscv: gdb: support vector registers for rv64 & rv32",1
157,,ozlabs-patch-1444748,"[v7,68/75] target/riscv: gdb: support vector registers for rv64 & rv32",1
158,,ozlabs-patch-1541504,"[v8,69/78] target/riscv: gdb: support vector registers for rv64 & rv32",1
159,,ozlabs-patch-1547992,"[v9,68/76] target/riscv: gdb: support vector registers for rv64 & rv32",1
160,,ozlabs-patch-1561014,"[v10,68/77] target/riscv: gdb: support vector registers for rv64 & rv32",1
161,,ozlabs-patch-1566363,"[v11,68/77] target/riscv: gdb: support vector registers for rv64 & rv32",1
162,,ozlabs-patch-1570884,"[PULL,76/88] target/riscv: gdb: support vector registers for rv64 & rv32",1
163,ozlabs-change2-229544,ozlabs-patch-38739,qemu-img: Fix memory leak,1
164,,ozlabs-patch-999693,"[for-next?,2/2] qemu-img: Fix leak",1
165,,ozlabs-patch-1001890,"[PULL,05/13] qemu-img: Fix leak",1
166,,ozlabs-patch-1073393,[64/97] qemu-img: Fix leak,1
167,ozlabs-change2-232337,ozlabs-patch-1047368,[1/1] hw/i386: update copyright notice,1
168,,ozlabs-patch-1051156,[1/1] update copyright notice,1
169,,ozlabs-patch-1051770,hw/i386: update copyright notice,1
170,,ozlabs-patch-1053817,"[PULL,12/25] update copyright notice",1
171,,ozlabs-patch-1054631,"[PULL,v2,14/31] update copyright notice",1
172,,ozlabs-patch-1058798,[1/1] update copyright notice,1
173,ozlabs-change2-321208,ozlabs-patch-294920,"[RFC,09/15] input: keyboard: switch sdl ui to new core [wip]",1
174,,ozlabs-patch-301696,[14/42] input: keyboard: switch sdl ui to new core,1
175,,ozlabs-patch-313294,"[v2,14/42] input: keyboard: switch sdl ui to new core",1
176,,ozlabs-patch-314642,[14/42] input: keyboard: switch sdl ui to new core,1
177,,ozlabs-patch-323633,[14/44] input: keyboard: switch sdl ui to new core,1
178,,ozlabs-patch-325212,"[PULL,11/38] input: keyboard: switch sdl ui to new core",1
179,,ozlabs-patch-326717,"[PULL,v4,11/38] input: keyboard: switch sdl ui to new core",1
180,ozlabs-change2-302336,ozlabs-patch-1336344,[1/2] linux-user: Add support for 'clock_nanosleep_time64()' and 'clock_adjtime64()',1
181,,ozlabs-patch-1336877,"[v2,1/2] linux-user: Add support for two 'clock_nanosleep_time64()' and 'clock_adjtime64()'",1
182,,ozlabs-patch-1350649,"[v3,1/2] linux-user: Add support for 'clock_nanosleep_time64()' and 'clock_adjtime64()'",1
183,,ozlabs-patch-1352821,"[PULL,16/18] linux-user: Add support for 'clock_nanosleep_time64()' and 'clock_adjtime64()'",1
184,,ozlabs-patch-1353250,"[PULL,16/18] linux-user: Add support for 'clock_nanosleep_time64()' and 'clock_adjtime64()'",1
185,ozlabs-change2-311389,ozlabs-patch-802948,[2/8] target/arm: Use generic vector infrastructure for aa64 add/sub/logic,1
186,,ozlabs-patch-812960,"[v2,08/16] target/arm: Use vector infrastructure for aa64 add/sub/logic",1
187,,ozlabs-patch-840204,"[v6,09/26] target/arm: Use vector infrastructure for aa64 add/sub/logic",1
188,,ozlabs-patch-850185,"[v7,05/26] target/arm: Use vector infrastructure for aa64 add/sub/logic",1
189,,ozlabs-patch-861223,"[v9,16/26] target/arm: Use vector infrastructure for aa64 add/sub/logic",1
190,,ozlabs-patch-862382,"[v10.5,12/20] target/arm: Use vector infrastructure for aa64 add/sub/logic",1
191,,ozlabs-patch-866135,"[v11,12/20] target/arm: Use vector infrastructure for aa64 add/sub/logic",1
192,,ozlabs-patch-870681,"[PULL,12/20] target/arm: Use vector infrastructure for aa64 add/sub/logic",1
193,ozlabs-change2-225575,ozlabs-patch-78605,[1/3] block: Rename bdrv_mon_event(),1
194,,ozlabs-patch-97744,[1/3] block: Rename bdrv_mon_event(),1
195,,ozlabs-patch-98638,"[RFC,02/10] block: Rename bdrv_mon_event()",1
196,,ozlabs-patch-139987,[1/5] block: Rename bdrv_mon_event() & BlockMonEventAction,1
197,,ozlabs-patch-141379,[1/4] block: Rename bdrv_mon_event() & BlockMonEventAction,1
198,,ozlabs-patch-141998,[1/5] block: Rename bdrv_mon_event() & BlockMonEventAction,1
199,,ozlabs-patch-142643,[1/5] block: Rename bdrv_mon_event() & BlockMonEventAction,1
200,ozlabs-change2-237843,ozlabs-patch-31294,Implement RCC2 in Stellaris,1
201,,ozlabs-patch-31469,Implement RCC2 in Stellaris v2,1
202,ozlabs-change2-330305,ozlabs-patch-1080525,[1/2] ui/cocoa: Fix absolute input device grabbing issue on,1
203,,ozlabs-patch-1092145,"[RESEND,1/2] ui/cocoa: Fix absolute input device grabbing issue on Mojave",1
204,,ozlabs-patch-1110275,[1/2] ui/cocoa: Fix absolute input device grabbing issue on Mojave,1
205,,ozlabs-patch-1109735,[1/2] ui/cocoa: Fix absolute input device grabbing issue on Mojave,1
206,ozlabs-change2-255090,ozlabs-patch-182778,"[v5,6/6] i8259: refactor pic_set_irq level logic",0
207,,ozlabs-patch-182777,[2/2] KVM: i8259: refactor pic_set_irq level logic,0
208,,ozlabs-patch-188220,"[v6,7/8] i8259: refactor pic_set_irq level logic",0
209,,ozlabs-patch-201579,"[v7,06/10] i8259: refactor pic_set_irq level logic",0
210,,ozlabs-patch-206762,"[v8,07/10] i8259: refactor pic_set_irq level logic",0
211,,ozlabs-patch-208250,"[KVM,v2,4/4] KVM: i8259: refactor pic_set_irq level logic",0
212,ozlabs-change2-339857,ozlabs-patch-863564,"[v3,4/4] target/arm: enable user-mode SHA-3, SM3 and SHA-512 instruction support",1
213,,ozlabs-patch-863679,"[v4,4/4] target/arm: enable user-mode SHA-3, SM3 and SHA-512 instruction support",1
214,,ozlabs-patch-864323,"[v5,4/4] target/arm: enable user-mode SHA-3, SM3 and SHA-512 instruction support",1
215,,ozlabs-patch-870308,"[v6,5/5] target/arm: enable user-mode SHA-3, SM3, SM4 and SHA-512 instruction support",1
216,,ozlabs-patch-871320,"[PULL,12/30] target/arm: enable user-mode SHA-3, SM3, SM4 and SHA-512 instruction support",1
217,ozlabs-change2-344152,ozlabs-patch-170277,"[QEMU,3/7] kvm: set vcpu_id to APIC ID instead of CPU index",1
218,,ozlabs-patch-175802,"[RFC,03/15] kvm: set vcpu_id to APIC ID instead of CPU index",1
219,,ozlabs-patch-188777,"[RFC,08/18] target-i386: kvm: set vcpu_id to APIC ID instead of CPU index (v2)",1
220,,ozlabs-patch-193922,[06/27] target-i386: kvm: set vcpu_id to APIC ID instead of CPU index,1
221,,ozlabs-patch-210826,"[RFC,05/12] target-i386: kvm: Set vcpu_id to APIC ID instead of CPU index",1
222,,ozlabs-patch-213380,"[for-1.4,05/12] target-i386: kvm: Set vcpu_id to APIC ID instead of CPU index",1
223,,ozlabs-patch-214643,"[for-1.4,qom-cpu,2/9] target-i386: kvm: Set vcpu_id to APIC ID instead of CPU index",1
224,,ozlabs-patch-216270,[07/37] target-i386: kvm: Set vcpu_id to APIC ID instead of CPU index,1
225,ozlabs-change2-235943,ozlabs-patch-547535,"[2/2] dump-guest-memory: add basic ""detach"" support.",1
226,,ozlabs-patch-547544,"[REPOST,2/2] dump-guest-memory: add basic ""detach"" support.",1
227,,ozlabs-patch-549278,"[v2,3/8] dump-guest-memory: add basic ""detach"" support.",1
228,,ozlabs-patch-549953,"[v3,07/12] dump-guest-memory: add ""detach"" support",1
229,,ozlabs-patch-550864,"[v4,07/11] dump-guest-memory: add ""detach"" support",1
230,,ozlabs-patch-553275,"[v5,07/11] dump-guest-memory: add ""detach"" support",1
231,,ozlabs-patch-554208,"[v6,07/11] dump-guest-memory: add ""detach"" support",1
232,,ozlabs-patch-583229,"[v7,07/11] dump-guest-memory: add ""detach"" support",1
233,,ozlabs-patch-584515,"[v8,07/11] dump-guest-memory: add ""detach"" support",1
234,,ozlabs-patch-587375,"[PULL,09/19] dump-guest-memory: add ""detach"" support",1
235,ozlabs-change2-331906,ozlabs-patch-593006,[2/6] acpi: simplify bios_linker API by removing redundant 'table' argument,1
236,,ozlabs-patch-624064,"[v2,2/6] acpi: simplify bios_linker API by removing redundant 'table' argument",1
237,,ozlabs-patch-630430,"[PULL,18/25] acpi: simplify bios_linker API by removing redundant 'table' argument",1
238,,ozlabs-patch-630901,[18/25] fixup! acpi: simplify bios_linker API by removing redundant 'table' argument,1
239,,ozlabs-patch-631593,"[PULL,v2,18/25] acpi: simplify bios_linker API by removing redundant 'table' argument",1
240,ozlabs-change2-231762,ozlabs-patch-878423,"[v7,22/22] tcg: fix cpu_io_recompile",1
241,,ozlabs-patch-886919,tcg: fix cpu_io_recompile,1
242,,ozlabs-patch-887545,[v2] tcg: Really fix cpu_io_recompile,1
243,,ozlabs-patch-890960,"[PULL,11/16] tcg: Really fix cpu_io_recompile",1
244,ozlabs-change2-230136,ozlabs-patch-929526,[1/2] Partially revert commit d4e5ec877ca,1
245,,ozlabs-patch-929795,"[v2,1/2] Partially revert commit d4e5ec877ca",1
246,,ozlabs-patch-930270,"[v3,2/2] Revert commit d4e5ec877ca",1
247,,ozlabs-patch-931119,"[v4,2/2] Revert commit d4e5ec877ca",1
248,,ozlabs-patch-933468,"[PULL,08/10] Revert commit d4e5ec877ca",1
249,ozlabs-change2-240852,ozlabs-patch-1500302,[3/6] python/aqmp-tui: Add AQMP TUI draft,1
250,,ozlabs-patch-1504899,"[v2,3/6] python/aqmp-tui: Add AQMP TUI draft",1
251,,ozlabs-patch-1511808,"[v3,04/13] python/aqmp-tui: Add AQMP TUI draft",1
252,,ozlabs-patch-1518778,"[v4,3/7] python/aqmp-tui: Add AQMP TUI draft",1
253,,ozlabs-patch-1519826,"[v5,2/5] python/aqmp-tui: Add AQMP TUI",1
254,,ozlabs-patch-1520027,"[v6,2/5] python/aqmp-tui: Add AQMP TUI",1
255,,ozlabs-patch-1533532,"[PULL,29/32] python/aqmp-tui: Add AQMP TUI",1
256,ozlabs-change2-285457,ozlabs-patch-1118395,"[RFC,v1,4/5] roms: Add OpenSBI version 0.3",1
257,,ozlabs-patch-1121555,"[v1,4/5] roms: Add OpenSBI version 0.3",1
258,,ozlabs-patch-1123503,"[PULL,33/34] roms: Add OpenSBI version 0.3",1
259,,ozlabs-patch-1124354,fixup! roms: Add OpenSBI version 0.3,1
260,,ozlabs-patch-1124423,"[PULL,33/34] roms: Add OpenSBI version 0.3",1
261,ozlabs-change2-306821,ozlabs-patch-182792,QEMU (no kvm) Win7 (64bit) boot error,1
262,,ozlabs-patch-184513,QEMU (no kvm) Win7 (64bit) boot error [PATCH 1/1],1
263,ozlabs-change2-345648,ozlabs-patch-946570,"[v2,18/18] RFC: qmp: common 'id' handling & make QGA conform to QMP spec",1
264,,ozlabs-patch-962180,"[v3,9/9] qmp: common 'id' handling & make QGA conform to QMP spec",1
265,,ozlabs-patch-963476,"[v4,10/10] qmp: common 'id' handling & make QGA conform to QMP spec",1
266,,ozlabs-patch-1045437,[2/2] qmp: common 'id' handling & make QGA conform to QMP spec,1
267,,ozlabs-patch-1057938,"[PULL,for-4.0,7/7] qmp: common 'id' handling & make QGA conform to QMP spec",1
268,ozlabs-change2-250576,ozlabs-patch-1248102,bochs-display: add dummy mmio handler,1
269,,ozlabs-patch-1251400,[v2] stdvga+bochs-display: add dummy mmio handler,1
270,,ozlabs-patch-1255524,"[PULL,1/1] stdvga+bochs-display: add dummy mmio handler",1
271,ozlabs-change2-336759,ozlabs-patch-1128681,"[v6,10/14] numa: Extend the CLI to provide memory side cache information",1
272,,ozlabs-patch-1129553,"[RESEND,v6,10/14] numa: Extend the CLI to provide memory side cache information",1
273,,ozlabs-patch-1132819,"[v7,10/11] numa: Extend the CLI to provide memory side cache information",1
274,,ozlabs-patch-1138179,"[v8,10/11] numa: Extend the CLI to provide memory side cache information",1
275,,ozlabs-patch-1139468,"[RESEND,v8,10/11] numa: Extend the CLI to provide memory side cache information",1
276,,ozlabs-patch-1144448,"[v9,10/11] numa: Extend the CLI to provide memory side cache information",1
277,,ozlabs-patch-1156315,"[v10,10/11] numa: Extend CLI to provide memory side cache information",1
278,,ozlabs-patch-1161373,"[v11,07/11] numa: Extend CLI to provide memory side cache information",1
279,,ozlabs-patch-1165075,"[v12,07/11] numa: Extend CLI to provide memory side cache information",1
280,,ozlabs-patch-1179981,"[v13,08/12] numa: Extend CLI to provide memory side cache information",1
281,,ozlabs-patch-1185241,"[v14,07/11] numa: Extend CLI to provide memory side cache information",1
282,,ozlabs-patch-1190967,"[v15,08/12] numa: Extend CLI to provide memory side cache information",1
283,,ozlabs-patch-1195454,"[v16,09/14] numa: Extend CLI to provide memory side cache information",1
284,,ozlabs-patch-1199334,"[v17,09/14] numa: Extend CLI to provide memory side cache information",1
