,change2_original_id,patch_original_id,patch_name,correct_grouping
72,,ozlabs-patch-329404,[U-Boot] powerpc/mpc85xx: SECURE BOOT- Add NAND secure boot target for BSC9132QDS,0
73,ozlabs-change2-481187,ozlabs-patch-622285,"[U-Boot,20/20] dm: rockchip: Enable CONFIG_BLK",0
74,,ozlabs-patch-933759,"[U-Boot,1/2] RFC: dm: Enable CONFIG_BLK",0
75,,ozlabs-patch-1000008,"[U-Boot,91/93] dm: Enable CONFIG_BLK",0
76,ozlabs-change2-497170,ozlabs-patch-779016,"[U-Boot,PATCHv2] powerpc: Restore core of mpc8xx",1
77,,ozlabs-patch-779176,"[U-Boot,v3] powerpc: Restore core of mpc8xx",1
78,,ozlabs-patch-780668,"[U-Boot,v4] powerpc: Restore core of mpc8xx",1
79,,ozlabs-patch-782375,"[U-Boot,v5] powerpc: Partialy restore core of mpc8xx",1
80,,ozlabs-patch-785129,"[U-Boot,v6] powerpc: Partialy restore core of mpc8xx",1
81,ozlabs-change2-514349,ozlabs-patch-498454,"[U-Boot,06/12] usb: USB_MUSB_SUNXI move to musb-new Kconfig",1
82,,ozlabs-patch-501716,"[U-Boot,v2,05/11] sunxi: usb: USB_MUSB_SUNXI move to musb-new Kconfig",1
83,,ozlabs-patch-503641,"[U-Boot,v2,05/10] sunxi: usb: USB_MUSB_SUNXI move to musb-new Kconfig",1
84,ozlabs-change2-486539,ozlabs-patch-1615064,[1/2] mkimage: Document misc options,1
85,,ozlabs-patch-1623931,"[v2,1/2] mkimage: Document misc options",1
86,,ozlabs-patch-1631826,"[v3,1/2] mkimage: Document more misc options",1
87,ozlabs-change2-547835,ozlabs-patch-409068,"[U-Boot,v7,2/6] fat: prepare for API change for files greater than 2GB",1
88,,ozlabs-patch-411833,"[U-Boot,v8,2/6] fat: Prepare API change for files greater than 2GB",1
89,ozlabs-change2-489752,ozlabs-patch-257448,"[U-Boot,4/8] arm kirkwood add MVSDIO driver v3",1
90,,ozlabs-patch-371875,"[U-Boot,1/1] ARM: kirkwood: add mvsdio driver",1
91,,ozlabs-patch-371876,"[U-Boot,v2,1/1] ARM: kirkwood: add mvsdio driver",1
92,,ozlabs-patch-372533,"[U-Boot,v3,1/1] ARM: kirkwood: add mvsdio driver",1
93,,ozlabs-patch-373502,"[U-Boot,v4,1/1] ARM: kirkwood: add mvsdio driver",1
94,,ozlabs-patch-373703,"[U-Boot,v5,1/1] ARM: kirkwood: add mvsdio driver",1
95,,ozlabs-patch-373756,"[U-Boot,v6,1/1] ARM: kirkwood: add mvsdio driver",1
96,,ozlabs-patch-373787,"[U-Boot,v7,1/1] ARM: kirkwood: add mvsdio driver",1
97,ozlabs-change2-482938,ozlabs-patch-1435770,[07/13] arm: aspeed: Disable ATAGs support,1
98,,ozlabs-patch-1522236,[3/5] arm: Disable ATAGs support,1
99,ozlabs-change2-495928,ozlabs-patch-210717,[U-Boot] mx51evk: Let Add DVI output support,1
100,,ozlabs-patch-210718,"[U-Boot,v2] mx51evk: Add DVI output support",1
101,ozlabs-change2-492408,ozlabs-patch-130556,"[U-Boot,v2,2/6] reboard: define CONFIG_SYS_SKIP_RELOC for all archs",1
102,,ozlabs-patch-133254,"[U-Boot,v3,2/6] define CONFIG_SYS_SKIP_RELOC for all archs",1
103,,ozlabs-patch-136361,"[U-Boot,RESEND,v3,2/6] define CONFIG_SYS_SKIP_RELOC for all archs",1
104,,ozlabs-patch-142221,"[U-Boot,v4,01/13] Define CONFIG_SYS_SKIP_RELOC for all archs",1
105,ozlabs-change2-530371,ozlabs-patch-196791,"[U-Boot,07/17] Add coreboot version to u-boot's version command",1
106,,ozlabs-patch-201138,"[U-Boot,v2,23/23] x86: Add coreboot version to u-boot's version command",1
107,,ozlabs-patch-204088,"[U-Boot,v3,20/20] x86: Add coreboot version to u-boot's version command",1
108,,ozlabs-patch-206591,"[U-Boot,v3,20/20] x86: Add coreboot version to u-boot's version command",1
109,ozlabs-change2-563176,ozlabs-patch-1019847,"[U-Boot,v1,14/14] imx: tpc70: Convert TPC70 (imx6q based) board to use DM/DTS in SPL and u-boot",1
110,,ozlabs-patch-1138810,"[U-Boot,v2,09/11] imx: tpc70: Convert TPC70 (imx6q) board to use DM/DTS in SPL and u-boot",1
111,,ozlabs-patch-1174583,"[U-Boot,v3,8/9] imx: tpc70: Convert TPC70 (imx6q) board to use DM/DTS in SPL and u-boot",1
112,ozlabs-change2-563760,ozlabs-patch-1283019,"[3/6] rtc: fall back to ->{read, write}8_array if ->{read, write}8 are not provided",1
113,,ozlabs-patch-1293797,"[v2,03/10] rtc: fall back to ->{read, write} if ->{read, write}8 are not provided",1
114,,ozlabs-patch-1302582,"[v3,03/10] rtc: fall back to ->{read, write} if ->{read, write}8 are not provided",1
115,,ozlabs-patch-1323910,"[v4,03/11] rtc: fall back to ->{read, write} if ->{read, write}8 are not provided",1
116,ozlabs-change2-512535,ozlabs-patch-529149,"[U-Boot,v4,10/21] sf: Move the read_id code to sf_ops",1
117,,ozlabs-patch-536789,"[U-Boot,v5,03/14] sf: Move read_id code to sf_ops",1
118,,ozlabs-patch-541305,"[U-Boot,v6,03/23] sf: Move read_id code to sf_ops",1
119,,ozlabs-patch-549037,"[U-Boot,v7,03/34] sf: Move read_id code to sf_ops",1
120,,ozlabs-patch-553162,"[U-Boot,v8,03/14] sf: Move read_id code to sf_ops",1
121,ozlabs-change2-533250,ozlabs-patch-960120,"[U-Boot,4/8,RESEND] binman: Add support for powerpc 'bootpg + resetvec' entry",1
122,,ozlabs-patch-962723,"[U-Boot,v2,4/8] binman: Add support for Powerpc mpc85xx 'bootpg + resetvec' entry",1
123,,ozlabs-patch-965239,"[U-Boot,v3,4/8] binman: Add support for PowerPC mpc85xx 'bootpg + resetvec' entry",1
124,ozlabs-change2-486017,ozlabs-patch-921490,"[U-Boot,10/41] imx8: add basic cpu support",0
125,,ozlabs-patch-945443,"[U-Boot,V2,15/32] imx8: add basic cpu support",0
126,,ozlabs-patch-953672,"[U-Boot,V3,15/32] imx8: add basic cpu support",0
127,,ozlabs-patch-966175,"[U-Boot,V4,15/32] imx8: add basic cpu support",0
128,,ozlabs-patch-975153,"[U-Boot,V5,15/32] imx8: add basic cpu support",0
129,,ozlabs-patch-985865,"[U-Boot,v6,15/34] imx8: add basic cpu support",0
130,,ozlabs-patch-1018181,"[U-Boot,05/10] imx8: add cpu support",0
131,,ozlabs-patch-1051589,"[U-Boot,RESEND,05/10] imx8: add cpu support",0
132,ozlabs-change2-487453,ozlabs-patch-506907,"[U-Boot,RFC,01/28] powerpc: remove alpr support",1
133,,ozlabs-patch-512817,"[U-Boot,01/19] powerpc: ppc4xx: remove alpr support",1
134,,ozlabs-patch-513266,"[U-Boot,v2,1/9] powerpc: ppc4xx: remove alpr support",1
135,ozlabs-change2-536808,ozlabs-patch-104782,"[U-Boot,RESEND] gpio:samsung s5p_ suffix add for GPIO functions",0
136,,ozlabs-patch-109354,[U-Boot] gpio:samsung: s5p_ suffix add for GPIO functions (C210_universal),0
137,ozlabs-change2-527908,ozlabs-patch-106730,"[U-Boot,V2,3/5] nand spl: add NAND Library to new SPL",1
138,,ozlabs-patch-106825,"[U-Boot,V3,3/5] nand spl: add NAND Library to new SPL",1
139,,ozlabs-patch-106846,"[U-Boot,V4,3/5] nand spl: add NAND Library to new SPL",1
140,,ozlabs-patch-107055,"[U-Boot,V5,3/5] nand spl: add NAND Library to new SPL",1
141,,ozlabs-patch-107205,"[U-Boot,V6,3/5] nand spl: add NAND Library to new SPL",1
142,,ozlabs-patch-107432,"[U-Boot,V7,4/7] spl: add NAND Library to new SPL",1
143,,ozlabs-patch-107967,"[U-Boot,V8,4/9] spl: add NAND Library to new SPL",1
144,,ozlabs-patch-108917,"[U-Boot,V9,4/9] spl: add NAND Library to new SPL",1
145,,ozlabs-patch-114557,"[U-Boot,v10,4/9] spl: add NAND Library to new SPL",1
146,ozlabs-change2-532898,ozlabs-patch-104169,[U-Boot] armv7: fix: Disable D cache for goni target (s5p),1
147,,ozlabs-patch-105173,"[U-Boot,RESEND,v2] armv7: Disable D cache for goni target (s5p)",1
148,ozlabs-change2-482330,ozlabs-patch-281098,"[U-Boot,1/3] sf: Minor cleanups",0
149,,ozlabs-patch-281107,"[U-Boot,v2] sf: Minor cleanups",0
150,,ozlabs-patch-281113,"[U-Boot,v3] sf: Minor cleanups",0
151,,ozlabs-patch-282412,"[U-Boot,2/2] sf: Minor cleanups.",0
152,,ozlabs-patch-283149,"[U-Boot,v2,2/5] sf: Minor cleanups.",0
153,,ozlabs-patch-312327,"[U-Boot,5/6] sf: Minor macro cleanups",0
154,ozlabs-change2-489231,ozlabs-patch-74836,"[U-Boot,05/10] Adding more registers and options",1
155,,ozlabs-patch-76046,"[U-Boot,v2,5/9] mpc85xx: Adding more registers and options",1
156,,ozlabs-patch-78252,"[U-Boot,v3,4/7] mpc85xx: Adding more registers and options",1
157,ozlabs-change2-541405,ozlabs-patch-718922,[U-Boot] spi: atmel: check the GPIO validity before using cs_gpios,1
158,,ozlabs-patch-742459,"[U-Boot,v2] spi: atmel: check GPIO validity before using cs_gpios",1
159,,ozlabs-patch-748074,"[U-Boot,v3] spi: atmel: check GPIO validity before using cs_gpios",1
160,ozlabs-change2-500633,ozlabs-patch-166521,"[U-Boot,2/3] AM335x : Configs to add USB host support.",1
161,,ozlabs-patch-166541,"[U-Boot,v2,2/3] AM335x : Configs to add USB host support.",1
162,,ozlabs-patch-167358,"[U-Boot,v3,2/3] AM335x : Configs to add USB host support.",1
163,,ozlabs-patch-168048,"[U-Boot,v4,2/3] AM335x : Configs to add USB support.",1
164,ozlabs-change2-546993,ozlabs-patch-1199283,"[U-Boot,v4,070/100] dm: doc: Add a note about of-platdata and header files",1
165,,ozlabs-patch-1200224,"[U-Boot,v5,070/101] dm: doc: Add a note about of-platdata and header files",1
166,,ozlabs-patch-1205404,"[v6,070/102] dm: doc: Add a note about of-platdata and header files",1
167,,ozlabs-patch-1514669,[10/12] dm: doc: Add a note about of-platdata header files,1
168,ozlabs-change2-561523,ozlabs-patch-242641,"[U-Boot,PATCHv2,6/6] RFC: am335x: enable falcon boot mode for mmc (raw and fat) and nand",1
169,,ozlabs-patch-243495,"[U-Boot,PATCHv3,6/6] am335x: enable falcon boot mode for mmc (raw and fat) and nand",1
170,ozlabs-change2-488620,ozlabs-patch-121138,"[U-Boot,8/8] tftpput: add tftpput command",1
171,,ozlabs-patch-121486,"[U-Boot,v2,11/11] net: tftpput: add tftpput command",1
172,ozlabs-change2-542531,ozlabs-patch-982161,"[U-Boot,4/4] WIP: travis: Add qemu-x86_64 target for test.py testing",1
173,,ozlabs-patch-983533,"[U-Boot,12/12] WIP: travis: Add qemu-x86_64 target for test.py testing",1
174,,ozlabs-patch-983649,"[U-Boot,v2,14/14] travis: Add qemu-x86_64 target for test.py testing",1
175,ozlabs-change2-486967,ozlabs-patch-701320,[U-Boot] nds32: Support eth DM.,1
176,,ozlabs-patch-765764,[U-Boot] nds32: eth: Support ftmac100 DM.,1
177,ozlabs-change2-486141,ozlabs-patch-330789,"[U-Boot,RFC,07/17] kconfig: switch over to Kconfig",1
178,,ozlabs-patch-342081,"[U-Boot,06/11] kconfig: switch to Kconfig",1
179,,ozlabs-patch-352692,"[U-Boot,RFCv2a,06/14] kconfig: switch to Kconfig",1
180,,ozlabs-patch-352719,"[U-Boot,RFCv2b,06/14] kconfig: switch to Kconfig",1
181,,ozlabs-patch-353426,"[U-Boot,v2,06/11] kconfig: switch to Kconfig",1
182,,ozlabs-patch-363294,"[U-Boot,v3,06/11] kconfig: switch to Kconfig",1
183,,ozlabs-patch-372516,"[U-Boot,v4,06/15] kconfig: switch to Kconfig",1
184,,ozlabs-patch-373103,"[U-Boot,v5,06/15] kconfig: switch to Kconfig",1
185,,ozlabs-patch-374006,"[U-Boot,v6,06/15] kconfig: switch to Kconfig",1
186,,ozlabs-patch-374411,"[U-Boot,v7,06/15] kconfig: switch to Kconfig",1
187,,ozlabs-patch-374662,"[U-Boot,v8,05/13] kconfig: switch to Kconfig",1
188,ozlabs-change2-490828,ozlabs-patch-175531,"[U-Boot,07/16] Blackfin: Spi: add bf6xx spi driver",1
189,,ozlabs-patch-178967,"[U-Boot,07/13] Blackfin: Spi: add bf6xx spi driver",1
190,,ozlabs-patch-198871,"[U-Boot,V3,07/12] Blackfin: spi: add bf6xx spi driver",1
191,,ozlabs-patch-218860,"[U-Boot,09/11] Blackfin: spi: add bf6xx spi driver",1
192,,ozlabs-patch-221627,"[U-Boot,v2,09/11] Blackfin: spi: add bf6xx spi driver",1
193,,ozlabs-patch-221989,"[U-Boot,v3,09/11] Blackfin: spi: add bf6xx spi driver",1
194,,ozlabs-patch-222259,"[U-Boot,v4,09/11] blackfin: add bf6xx spi driver",1
195,ozlabs-change2-516839,ozlabs-patch-492704,"[U-Boot,20/20] arm: rpi: Use driver model for Ethernet",1
196,,ozlabs-patch-505167,"[U-Boot,v3,11/11] arm: rpi: Use driver model for Ethernet",1
197,,ozlabs-patch-717718,"[U-Boot,v4,07/17] dm: arm: rpi: Use driver model for Ethernet",1
198,,ozlabs-patch-746067,"[U-Boot,v5,09/19] dm: arm: rpi: Use driver model for Ethernet",1
199,,ozlabs-patch-747544,"[U-Boot,v6,08/18] dm: arm: rpi: Use driver model for Ethernet",1
200,ozlabs-change2-558608,ozlabs-patch-1412359,drivers/net: Add support for 10G Base-R IP core version to xilinx_axi_enet driver,1
201,,ozlabs-patch-1416715,[v2] Add support for 10G Base-R IP core version to xilinx_axi_enet driver,1
202,ozlabs-change2-551149,ozlabs-patch-778996,"[U-Boot,1/1] Set VLD04 output to 2.8V in PMIC initialization.",1
203,,ozlabs-patch-781302,"[U-Boot,1/1] Set VLD04 output to 2.8V in PMIC initialization.",1
204,,ozlabs-patch-783047,"[U-Boot,v2,1/1] mx7sabresd: Set VLD04 output to 2.8V in PMIC initialization.",1
205,,ozlabs-patch-783232,"[U-Boot,v3,1/1] mx7dsabresd: Set VLD04 output to 2.8V in PMIC initialization.",1
206,ozlabs-change2-496588,ozlabs-patch-316248,"[U-Boot,v2] OMAP24xx: Add support for set-speed",1
207,,ozlabs-patch-316309,"[U-Boot,v4] OMAP24xx I2C: Add support for set-speed",1
208,ozlabs-change2-545649,ozlabs-patch-762605,"[U-Boot,v1,1/9] armv8: ls1043ardb: Use static DDR setting for SPL secure boot",1
209,,ozlabs-patch-813920,"[U-Boot,v2,4/7] armv8: ls1043ardb: Use static DDR setting for SPL boot",1
210,,ozlabs-patch-819661,"[U-Boot,v3,4/7] armv8: ls1043ardb: Use static DDR setting for SPL boot",1
211,ozlabs-change2-549937,ozlabs-patch-71995,[U-Boot] ARMV7: OMAP3: BeagleBoard: add xM rev B to ID table,1
212,,ozlabs-patch-85303,"[U-Boot,v2] OMAP3: BeagleBoard: add xM rev B to ID table",1
213,ozlabs-change2-494468,ozlabs-patch-1509624,"[v2,1/3] imx8: Drop raw image support",1
214,,ozlabs-patch-1512131,"[v3,1/3] imx8: ls1028a: Drop raw image support",1
215,ozlabs-change2-536523,ozlabs-patch-754526,"[U-Boot,07/13] fix: phy: marvell: comphy: cp110: update comphy selector option",1
216,,ozlabs-patch-754537,"[U-Boot,v2,07/13] fix: phy: marvell: cp110: update comphy selector option",1
217,ozlabs-change2-497419,ozlabs-patch-178358,"[U-Boot,3/3] pxa25x: Add USB ethernet gadget driver",1
218,,ozlabs-patch-178499,"[U-Boot,2/2] pxa25x: Add USB ethernet gadget driver",1
219,,ozlabs-patch-185199,"[U-Boot,2/6] pxa25x: Add USB Ethernet driver",1
220,ozlabs-change2-506938,ozlabs-patch-509659,"[U-Boot,RFC,2/3] fix netconsole when CONFIG_DM_ETH is set",1
221,,ozlabs-patch-510846,"[U-Boot,v2,2/5] net: fix netconsole when CONFIG_DM_ETH is set",1
222,,ozlabs-patch-517402,"[U-Boot,RESEND,v3,2/5] net: fix netconsole when CONFIG_DM_ETH is set",1
223,ozlabs-change2-504020,ozlabs-patch-251510,[U-Boot] cm_t35: Fix cm_t35 for weak splash_screen_prepare,1
224,,ozlabs-patch-252036,"[U-Boot,3/3] omap: cm_t35: Fix cm_t35 for weak splash_screen_prepare",1
225,ozlabs-change2-562738,ozlabs-patch-1019838,"[U-Boot,v1,01/14] tpc70: config: Add script commands to update u-boot and OE's wic",1
226,,ozlabs-patch-1138802,"[U-Boot,v2,01/11] imx: tpc70: config: Add script commands to update u-boot and OE's wic",1
227,,ozlabs-patch-1174574,"[U-Boot,v3,1/9] imx: tpc70: config: Add script commands to update u-boot and OE's wic",1
228,ozlabs-change2-489199,ozlabs-patch-115391,[U-Boot] Add support for IDS8313 boards,1
229,,ozlabs-patch-115465,"[U-Boot,v2] Add support for IDS8313 boards",1
230,,ozlabs-patch-116610,"[U-Boot,v3,1/3] ids8313: add support for IDS8313 boards",1
231,ozlabs-change2-542047,ozlabs-patch-135674,"[U-Boot,v2,3/7] tegra: fdt: Add extra I2C bindings for U-Boot",1
232,,ozlabs-patch-139512,"[U-Boot,v3,4/9] tegra: fdt: i2c: Add extra I2C bindings for U-Boot",1
233,,ozlabs-patch-143798,"[U-Boot,v4,4/9] tegra: fdt: i2c: Add extra I2C bindings for U-Boot",1
234,,ozlabs-patch-145151,"[U-Boot,v5,4/9] tegra: fdt: i2c: Add extra I2C bindings for U-Boot",1
235,ozlabs-change2-485337,ozlabs-patch-882358,"[U-Boot,1/1] efi_loader: parameter checks for LoadImage",0
236,,ozlabs-patch-1095488,"[U-Boot,1/1] efi_loader: LoadImage() parameter checks",0
237,,ozlabs-patch-1095687,"[U-Boot,v2,1/1] efi_loader: LoadImage() parameter checks",0
238,ozlabs-change2-515231,ozlabs-patch-167955,"[U-Boot,2/5,2/5] Add support for the armadeus APF27 board",1
239,,ozlabs-patch-195091,"[U-Boot,2/4] apf27: add support for the armadeus APF27 board",1
240,,ozlabs-patch-203117,"[U-Boot,v2,2/3] apf27: add support for the armadeus APF27 board",1
241,,ozlabs-patch-262616,"[U-Boot,v4,2/4] apf27: add support for the armadeus APF27 board",1
242,,ozlabs-patch-270162,"[U-Boot,v5,2/3] apf27: add support for the armadeus APF27 board",1
243,,ozlabs-patch-273229,"[U-Boot,v6,2/3] apf27: add support for the armadeus APF27 board",1
244,,ozlabs-patch-274034,"[U-Boot,v7,1/2] apf27: add support for the armadeus APF27 board",1
245,ozlabs-change2-529866,ozlabs-patch-481524,[U-Boot] x86: baytrail: Add BayTrail-I D0 stepping microcode,1
246,,ozlabs-patch-505264,"[U-Boot,3/4] x86: baytrail: Add microcode for BayTrail-I D0 stepping",1
247,,ozlabs-patch-507961,"[U-Boot,v2,2/7] x86: baytrail: Add microcode for BayTrail-I D0 stepping",1
248,ozlabs-change2-492300,ozlabs-patch-228685,"[U-Boot,v2,7/7] cros: enable cros-ec for smdk5250",1
249,,ozlabs-patch-231960,"[U-Boot,v3,7/7] cros: enable cros-ec for smdk5250",1
250,,ozlabs-patch-232936,"[U-Boot,v4,7/7] cros: enable cros-ec for smdk5250",1
251,,ozlabs-patch-244038,"[U-Boot,v5,7/7] cros: exynos: enable cros-ec for smdk5250",1
252,ozlabs-change2-507328,ozlabs-patch-232379,"[U-Boot,06/11] i2c: add FTI2C010 I2C controller support",1
253,,ozlabs-patch-237575,"[U-Boot,v2,04/12] i2c: add Faraday FTI2C010 I2C controller support",1
254,,ozlabs-patch-239716,"[U-Boot,v3,04/11] i2c: add Faraday FTI2C010 I2C controller support",1
255,,ozlabs-patch-242016,"[U-Boot,v4,03/16] i2c: add Faraday FTI2C010 I2C controller support",1
256,,ozlabs-patch-242512,"[U-Boot,v5] i2c: add Faraday FTI2C010 I2C controller support",1
257,ozlabs-change2-487477,ozlabs-patch-506904,"[U-Boot,RFC,04/28] powerpc: remove p3p440 support",1
