,change2_original_id,patch_original_id,patch_name,correct_grouping
44,,ffmpeg-patch-14030,"[FFmpeg-devel,v4,1/3] lavc/avs2_parser.c: fix missing start code",1
45,,ffmpeg-patch-14033,"[FFmpeg-devel,v5,1/3] lavc/avs2_parser.c: fix missing start code",1
46,ffmpeg-change2-22174,ffmpeg-patch-14848,[FFmpeg-devel] avfilter/vf_delogo: add auto set the area inside of the frame,1
47,,ffmpeg-patch-14882,"[FFmpeg-devel,v2] avfilter/vf_delogo: avfilter/vf_delogo: add auto set the area inside of the frame",1
48,,ffmpeg-patch-14900,"[FFmpeg-devel,v3] avfilter/vf_delogo: add auto set the area inside of the frame",1
49,ffmpeg-change2-22122,ffmpeg-patch-36238,[FFmpeg-devel] avcodec/v4l2_m2m: close the invalid file descriptor -1 in function v4l2_m2m_destroy_context,1
50,,ffmpeg-patch-36418,[FFmpeg-devel] 答复: [PATCH] avcodec/v4l2_m2m: close the invalid file descriptor -1 in function v4l2_m2m_destroy_context,1
51,ffmpeg-change2-24115,ffmpeg-patch-25818,[FFmpeg-devel] Fwd: [PATCH] set ulMaxDisplayDelay cuvidec parser option to zero if low_delay flag is on,1
52,,ffmpeg-patch-25819,[FFmpeg-devel] set ulMaxDisplayDelay cuvidec parser option to zero if low_delay flag is on,1
53,ffmpeg-change2-6820,ffmpeg-patch-22025,"[FFmpeg-devel,1/3,GSoC] Add mutithread function for dnn_backend_native_layer_conv2d.c",1
54,,ffmpeg-patch-22077,"[FFmpeg-devel,2/2] Add mutithread function for dnn_backend_native_layer_conv2d.c",1
55,,ffmpeg-patch-22091,"[FFmpeg-devel,v2,2/2] dnn_backend_native_layer_conv2d.c:Add mutithread function",1
56,,ffmpeg-patch-22094,"[FFmpeg-devel,v4,2/2] dnn_backend_native_layer_conv2d.c:Add mutithread function",1
57,,ffmpeg-patch-22130,"[FFmpeg-devel,v5,2/2] dnn_backend_native_layer_conv2d.c:Add mutithread function",1
58,ffmpeg-change2-8301,ffmpeg-patch-37475,"[FFmpeg-devel,FFmpeg-devel,v10,2/9] Added parser implementaion for EVC format",1
59,,ffmpeg-patch-37589,"[FFmpeg-devel,v11,2/9] Added parser implementaion for EVC format",1
60,,ffmpeg-patch-37702,"[FFmpeg-devel,v12,2/9] avcodec/evc_parser: Added parser implementaion for EVC format",1
61,ffmpeg-change2-23836,ffmpeg-patch-5277,"[FFmpeg-devel,8/9] avcodec/videotoolbox: use decode_params to propagate PPS changes and restart on SPS changes",1
62,,ffmpeg-patch-5896,"[FFmpeg-devel,v4,08/14] avcodec/videotoolbox: use decode_params to propagate H264 PPS changes and restart on SPS changes",1
63,ffmpeg-change2-525,ffmpeg-patch-15853,"[FFmpeg-devel,2/5] avcodec/wmalosslessdec: Check block_align",0
64,,ffmpeg-patch-20253,"[FFmpeg-devel,2/3] avcodec/wmalosslessdec: Check block_align maximum",0
65,ffmpeg-change2-8007,ffmpeg-patch-949,[FFmpeg-devel] Selftest coverage for libavutil/fifo.c,1
66,,ffmpeg-patch-965,"[FFmpeg-devel,2/3] Selftest coverage for libavutil/fifo.c",1
67,,ffmpeg-patch-964,"[FFmpeg-devel,3/3] Selftest coverage for libavutil/fifo.c",1
68,,ffmpeg-patch-988,[FFmpeg-devel] Improved selftest coverage for libavutil/fifo.c,1
69,,ffmpeg-patch-1003,[FFmpeg-devel] Improved selftest coverage for libavutil/fifo.c,1
70,ffmpeg-change2-13733,ffmpeg-patch-22608,"[FFmpeg-devel,15/25] avcodec/utvideodec: Avoid qsort when creating Huffman tables",0
71,,ffmpeg-patch-23575,"[FFmpeg-devel,109/114] avcodec/utvideodec: Avoid implicit qsort when creating Huffman tables",0
72,,ffmpeg-patch-23885,"[FFmpeg-devel,v2,134/162] avcodec/utvideodec: Avoid implicit qsort when creating Huffman tables",0
73,ffmpeg-change2-2780,ffmpeg-patch-12252,"[FFmpeg-devel,10/10] avformat/matroskadec: Typos and cosmetics",1
74,,ffmpeg-patch-12489,"[FFmpeg-devel,21/21] avformat/matroskadec: Typos and cosmetics",1
75,,ffmpeg-patch-13152,"[FFmpeg-devel,29/37] avformat/matroskadec: Typos, nits and cosmetics",1
76,ffmpeg-change2-4280,ffmpeg-patch-11280,[FFmpeg-devel] add support for ROI-based encoding,1
77,,ffmpeg-patch-11380,"[FFmpeg-devel,1/2] add support for ROI-based encoding",1
78,,ffmpeg-patch-11544,"[FFmpeg-devel,V2,1/2] add support for ROI-based encoding",1
79,,ffmpeg-patch-11559,"[FFmpeg-devel,V3,2/3] avcodec/libx264: add support for ROI-based encoding",1
80,,ffmpeg-patch-11568,"[FFmpeg-devel,V4,2/2] avcodec/libx264: add support for ROI-based encoding",1
81,,ffmpeg-patch-11644,"[FFmpeg-devel,V5,2/2] avcodec/libx264: add support for ROI-based encoding",1
82,,ffmpeg-patch-11671,"[FFmpeg-devel,V6,2/2] avcodec/libx264: add support for ROI-based encoding",1
83,,ffmpeg-patch-11676,"[FFmpeg-devel,V7,3/3] avcodec/libx264: add support for ROI-based encoding",1
84,,ffmpeg-patch-11690,"[FFmpeg-devel,V8,2/2] avcodec/libx264: add support for ROI-based encoding",1
85,ffmpeg-change2-1594,ffmpeg-patch-33142,"[FFmpeg-devel,4/4] avcodec/dvdsubdec: fix writing ppm",1
86,,ffmpeg-patch-33194,"[FFmpeg-devel,v2,2/2] avcodec/dvdsubdec, dvbsubdec: fix writing ppm",1
87,ffmpeg-change2-7964,ffmpeg-patch-725,[FFmpeg-devel] pass TLS args for RTSPS,1
88,,ffmpeg-patch-764,"[FFmpeg-devel,1/2] pass TLS args for RTSPS",1
89,,ffmpeg-patch-813,"[FFmpeg-devel,1/2] RTSP: pass TLS args for RTSPS",1
90,,ffmpeg-patch-817,[FFmpeg-devel] RTSP: pass TLS args for RTSPS,1
91,ffmpeg-change2-6354,ffmpeg-patch-12195,[FFmpeg-devel] avformat/mpegts.c: reduce buffering during initialization,1
92,,ffmpeg-patch-12213,"[FFmpeg-devel,v2] avformat/mpegts: reduce buffering during initialization",1
93,,ffmpeg-patch-12231,"[FFmpeg-devel,v3] avformat/mpegts: reduce buffering during initialization",1
94,,ffmpeg-patch-12239,"[FFmpeg-devel,v4] avformat/mpegts: reduce buffering during initialization",1
95,,ffmpeg-patch-12268,"[FFmpeg-devel,v5] avformat/mpegts: reduce buffering during initialization",1
96,ffmpeg-change2-19484,ffmpeg-patch-9229,[FFmpeg-devel] libavfilter/opencl.h: Add macro for setting opencl kernel arguments,1
97,,ffmpeg-patch-9241,[FFmpeg-devel] libavfilter/opencl.h: Add macro for setting opencl kernel,1
98,,ffmpeg-patch-9368,[FFmpeg-devel] libavfilter/opencl.h: Add macro for setting opencl kernel,1
99,,ffmpeg-patch-9416,[FFmpeg-devel] libavfilter/opencl.h: Add macro for setting opencl kernel,1
100,ffmpeg-change2-24693,ffmpeg-patch-18176,"[FFmpeg-devel] remove useless mv The function which add motion info, but do not need motionless vectors, its useless. And, when u export mvs , loop oper will spend many times for useless vectors.",1
101,,ffmpeg-patch-18177,"[FFmpeg-devel] libavcodec/mpegutils: remove useless mv The function which add motion info, but do not need motionless vectors, its useless. And, when u export mvs , loop oper will spend many times for useless vectors.",1
102,,ffmpeg-patch-18191,"[FFmpeg-devel] remove useless mv The function which add motion info, but do not need motionless vectors, its useless. And, when u export mvs , loop oper will spend many times for useless vectors.",1
103,ffmpeg-change2-24417,ffmpeg-patch-36401,[FFmpeg-devel] fftools/ffprobe.c: Add Function: The peak bit rate of video streams can be queried,1
104,,ffmpeg-patch-36402,[FFmpeg-devel] fftools/ffprobe.c: Add new Function: The peak bit rate of video streams can be queried,1
105,ffmpeg-change2-12855,ffmpeg-patch-1590,[FFmpeg-devel] Allow client to enable/disable openh264 load balancing.,1
106,,ffmpeg-patch-1649,[FFmpeg-devel] Allow client to enable/disable openh264 load balancing.,1
107,,ffmpeg-patch-1783,[FFmpeg-devel] libavcodec/libopenh264enc: Allow client to enable/disable openh264 load balancing.,1
108,ffmpeg-change2-20064,ffmpeg-patch-16855,"[FFmpeg-devel,v1,5/5] avcodec/h264: create user data unregistered side data for H.264",1
109,,ffmpeg-patch-16873,"[FFmpeg-devel,v2,5/5] avcodec/h264: create user data unregistered side data for H.264",1
110,,ffmpeg-patch-16882,"[FFmpeg-devel,v3,5/5] avcodec/h264: create user data unregistered side data for H.264",1
111,,ffmpeg-patch-16899,"[FFmpeg-devel,v4,4/4] avcodec/h264: create user data unregistered side data H.264",1
112,,ffmpeg-patch-17127,"[FFmpeg-devel,v5,4/4] avcodec/h264: create user data unregistered side data H.264",1
113,,ffmpeg-patch-17226,"[FFmpeg-devel,v7,4/8] avcodec/h264: create user data unregistered side data for H.264",1
114,,ffmpeg-patch-17256,"[FFmpeg-devel,v8,4/4] avcodec/h264: create user data unregistered SEI side data for H.264",1
115,,ffmpeg-patch-18265,"[FFmpeg-devel,v9,4/4] avcodec/h264: create user data unregistered SEI side data for H.264",1
116,,ffmpeg-patch-20258,"[FFmpeg-devel,v10,4/4] avcodec/h264: create user data unregistered SEI side data for H.264",1
117,,ffmpeg-patch-20263,"[FFmpeg-devel,v11,4/4] avcodec/h264: create user data unregistered SEI side data for H.264",1
118,,ffmpeg-patch-20280,"[FFmpeg-devel,v12,4/4] avcodec/h264: create user data unregistered SEI side data for H.264",1
119,ffmpeg-change2-2692,ffmpeg-patch-3801,[FFmpeg-devel] avformat/hls: Check file extensions,1
120,,ffmpeg-patch-3818,[FFmpeg-devel] avformat/hls: Check file extensions,1
121,,ffmpeg-patch-3821,[FFmpeg-devel] avformat/hls: Check local file extensions,1
122,ffmpeg-change2-3238,ffmpeg-patch-23159,[FFmpeg-devel] expand hls_fmp4_init_filename with strftime(),1
123,,ffmpeg-patch-23167,"[FFmpeg-devel,v2] expand hls_fmp4_init_filename with strftime()",1
124,,ffmpeg-patch-23243,"[FFmpeg-devel,v3] hlsenc: expand hls_fmp4_init_filename with strftime()",1
125,ffmpeg-change2-18557,ffmpeg-patch-15854,"[FFmpeg-devel,4/5] avutil/lfg: Correct index type to avoid undefined behavior",1
126,,ffmpeg-patch-15862,[FFmpeg-devel] avutil/lfg: Correct index increment type to avoid undefined behavior,1
127,ffmpeg-change2-19889,ffmpeg-patch-19655,[FFmpeg-devel] avcodec: improve the macros function of FF_ALLOC{Z}{_ARRAY}_OR_GOTO,1
128,,ffmpeg-patch-19656,[FFmpeg-devel] avcodec: improve the function of FF_ALLOC{Z}{_ARRAY}_OR_GOTO,1
129,ffmpeg-change2-1299,ffmpeg-patch-10884,[FFmpeg-devel] Add CUDA function cuDeviceGetAttribute,1
130,,ffmpeg-patch-10885,[FFmpeg-devel] Add CUDA function cuDeviceGetAttribute V2,1
131,ffmpeg-change2-24129,ffmpeg-patch-36687,"[FFmpeg-devel,avcodec/amfenc:,10,bit,support,1/3] Update the min version to 1.4.23.0 for AMF SDK.",1
132,,ffmpeg-patch-37738,"[FFmpeg-devel,avcodec/amfenc:,10,bit,support,v2,1/3] amf: Update the min version to 1.4.23.0 for AMF SDK.",1
133,ffmpeg-change2-8315,ffmpeg-patch-6995,[FFmpeg-devel] AIFF fix in case of ANNO,1
134,,ffmpeg-patch-7084,[FFmpeg-devel] avformat/aiffdec: AIFF fix in case of ANNO,1
135,,ffmpeg-patch-7072,[FFmpeg-devel] avformat/aiffdec: AIFF fix in case of ANNO,1
136,,ffmpeg-patch-7074,[FFmpeg-devel] avformat/aiffdec: AIFF fix in case of ANNO,1
137,,ffmpeg-patch-7204,[FFmpeg-devel] avformat/aiffdec: AIFF fix in case of ANNO,1
138,ffmpeg-change2-3824,ffmpeg-patch-4514,"[FFmpeg-devel,2/2] WIP lavfi/vf_overlay: move to framesync2.",1
139,,ffmpeg-patch-4516,"[FFmpeg-devel,2/2] lavfi/vf_overlay: move to framesync2.",1
140,,ffmpeg-patch-4534,"[FFmpeg-devel,03/14] lavfi/vf_overlay: move to framesync2.",1
141,,ffmpeg-patch-4673,"[FFmpeg-devel,04/16] lavfi/vf_overlay: move to framesync2.",1
142,ffmpeg-change2-3117,ffmpeg-patch-7637,"[FFmpeg-devel,2/3] cmdutils: use new iteration APIs",1
143,,ffmpeg-patch-8025,"[FFmpeg-devel,3/4] cmdutils: use new iteration APIs",1
144,,ffmpeg-patch-8042,"[FFmpeg-devel,v3,3/7] cmdutils: use new iteration APIs",1
145,,ffmpeg-patch-8091,"[FFmpeg-devel,v4,3/7] cmdutils: use new iteration APIs",1
146,,ffmpeg-patch-8128,"[FFmpeg-devel,5/5] cmdutils: use new APIs",1
147,ffmpeg-change2-23120,ffmpeg-patch-33141,"[FFmpeg-devel,3/4] avcodec/dvdsubdec: don't dump images to disk based on DEBUG define",1
148,,ffmpeg-patch-33193,"[FFmpeg-devel,v2,1/2] avcodec/dvdsubdec, dvbsubdec: don't dump images to disk based on DEBUG define",1
149,ffmpeg-change2-4576,ffmpeg-patch-20344,[FFmpeg-devel] avcodec/ccaption_dec: add support for colors,0
150,,ffmpeg-patch-20537,[FFmpeg-devel] avcodec/ccaption_dec: add support for bacground colors,0
151,ffmpeg-change2-19850,ffmpeg-patch-13900,[FFmpeg-devel] Add support for Display Definition Segment to DVB Subtitle encoder,1
152,,ffmpeg-patch-13908,[FFmpeg-devel] Add support for Display Definition Segment to DVB Subtitle encoder,1
153,,ffmpeg-patch-13920,[FFmpeg-devel] Add support for Display Definition Segment to DVB Subtitle,1
154,,ffmpeg-patch-13926,[FFmpeg-devel] Add support for Display Definition Segment to DVB Subtitle encoder,1
155,ffmpeg-change2-7250,ffmpeg-patch-27904,"[FFmpeg-devel,08/25] lavc/cbs.h: avoid avcodec.h dependency",1
156,,ffmpeg-patch-28018,[FFmpeg-devel] lavc/cbs: avoid avcodec.h dependency,1
157,ffmpeg-change2-8325,ffmpeg-patch-5879,"[FFmpeg-devel,1/2] aptx: implement the aptX bluetooth codec",1
158,,ffmpeg-patch-5910,"[FFmpeg-devel,1/2] aptx: implement the aptX bluetooth codec",1
159,,ffmpeg-patch-5999,"[FFmpeg-devel,1/2] aptx: implement the aptX bluetooth codec",1
160,,ffmpeg-patch-5970,"[FFmpeg-devel,1/2] aptx: implement the aptX bluetooth codec",1
161,,ffmpeg-patch-5972,"[FFmpeg-devel,1/2] aptx: implement the aptX bluetooth codec",1
162,,ffmpeg-patch-5992,"[FFmpeg-devel,1/2] aptx: implement the aptX bluetooth codec",1
163,,ffmpeg-patch-7164,"[FFmpeg-devel,4/5] aptx: implement the aptX HD bluetooth codec",1
164,,ffmpeg-patch-7283,"[FFmpeg-devel,4/5] aptx: implement the aptX HD bluetooth codec",1
165,ffmpeg-change2-12557,ffmpeg-patch-3730,[FFmpeg-devel] RFQ on patch for decklink warnings,1
166,,ffmpeg-patch-3759,[FFmpeg-devel] FW: RFQ on patch for decklink warnings,1
167,ffmpeg-change2-3656,ffmpeg-patch-9849,[FFmpeg-devel] lavf: add avs2 demuxer,1
168,,ffmpeg-patch-9877,"[FFmpeg-devel,v2] lavf: add raw AVS2 demuxer",1
169,,ffmpeg-patch-10051,"[FFmpeg-devel,v2] lavf: add raw AVS2 demuxer",1
170,ffmpeg-change2-23933,ffmpeg-patch-20024,"[FFmpeg-devel,1/2] avutil/buffer: add a mention that some arguments from av_buffer_pool_init2() may be NULL",1
171,,ffmpeg-patch-20055,"[FFmpeg-devel,2/2,v2] avutil/buffer: avutil/buffer: add a mention that some arguments from av_buffer_pool_init2() may be NULL",1
172,ffmpeg-change2-12503,ffmpeg-patch-2388,"[FFmpeg-devel,6/6] opus: [RFC] add a native Opus encoder",1
173,,ffmpeg-patch-2497,"[FFmpeg-devel,v2,5/5] opus: add a native Opus encoder",1
174,ffmpeg-change2-3495,ffmpeg-patch-9246,"[FFmpeg-devel,2/2] lavc/aacsbr: fix make checkheaders",1
175,,ffmpeg-patch-9261,"[FFmpeg-devel,v2,2/2] lavc/aacsbr: fix make checkheaders warning",1
176,ffmpeg-change2-9821,ffmpeg-patch-29460,"[FFmpeg-devel,03/23] avfilter/avfilter: Allow to free pads generically",1
177,,ffmpeg-patch-29581,"[FFmpeg-devel,4/6] avfilter/avfilter: Allow to free non-static pads generically",1
178,,ffmpeg-patch-29698,"[FFmpeg-devel,v3,02/25] avfilter/avfilter: Allow to free non-static pads generically",1
179,ffmpeg-change2-21005,ffmpeg-patch-7892,"[FFmpeg-devel] doc/utils: document the ""ms"" and ""us"" suffixes for durations",1
180,,ffmpeg-patch-20220,"[FFmpeg-devel,v2] doc/utils: document the ""s"", ""ms"" and ""us"" suffixes for durations",1
181,ffmpeg-change2-22699,ffmpeg-patch-2019,[FFmpeg-devel] lavc/cuvid: fail early if GPU can't handle given video resolution,1
182,,ffmpeg-patch-2286,[FFmpeg-devel] lavc/cuvid: fail early if GPU can't handle video resolution (v5),1
183,ffmpeg-change2-4942,ffmpeg-patch-27398,"[FFmpeg-devel,26/34] avcodec/libxavs: Avoid copying packet data",1
184,,ffmpeg-patch-27881,"[FFmpeg-devel,17/39] avcodec/libxavs: Avoid overallocating, copying packet data",1
185,ffmpeg-change2-16799,ffmpeg-patch-5295,"[FFmpeg-devel,3/4] Add support for 10-bit output for Decklink SDI",1
186,,ffmpeg-patch-5431,"[FFmpeg-devel,2/2] libavdevice/decklink: add support for 10-bit output for Decklink SDI",1
187,,ffmpeg-patch-5437,"[FFmpeg-devel,PATCHv3,2/2] libavdevice/decklink: add support for 10-bit output for Decklink SDI",1
188,ffmpeg-change2-4488,ffmpeg-patch-17603,"[FFmpeg-devel,1/3] avcodec/apedec: Fix integer overflows in predictor_decode_mono_3950()",0
189,,ffmpeg-patch-28985,"[FFmpeg-devel,3/4] avcodec/apedec: Fix integer overflows in",0
190,,ffmpeg-patch-33036,"[FFmpeg-devel,1/2] avcodec/apedec: Fix integer overflows in predictor_update_3930()",0
191,ffmpeg-change2-15899,ffmpeg-patch-18861,"[FFmpeg-devel,v2,7/7] lavf/movenc: enable dvcC/dvvC box support from sidedata",1
192,,ffmpeg-patch-18906,"[FFmpeg-devel,v3,7/7] lavf/movenc: enable dvcC/dvvC box support from DOVI sidedata",1
193,,ffmpeg-patch-19080,"[FFmpeg-devel,v4,7/7] lavf/movenc: enable dvcC/dvvC box support from DOVI sidedata",1
194,,ffmpeg-patch-19146,"[FFmpeg-devel,v5,7/7] lavf/movenc: enable dvcC/dvvC box support from DOVI sidedata",1
195,,ffmpeg-patch-19161,"[FFmpeg-devel,v6,7/9] lavf/movenc: enable dvcC/dvvC box support from DOVI sidedata",1
196,ffmpeg-change2-24492,ffmpeg-patch-2426,"[FFmpeg-devel] Cinepak: speed up decoding several-fold, depending on the scenario, by supporting multiple output pixel formats.",1
197,,ffmpeg-patch-2509,"[FFmpeg-devel] deduplicated [PATCH] Cinepak: speed up decoding several-fold, depending on the scenario, by supporting multiple output pixel formats.",1
198,,ffmpeg-patch-2681,"[FFmpeg-devel,1/2] Re: deduplicated [PATCH] Cinepak: speed up decoding several-fold, depending on the scenario, by supporting multiple output pixel formats.",1
199,,ffmpeg-patch-2675,"[FFmpeg-devel,2/2] Re: deduplicated [PATCH] Cinepak: speed up decoding several-fold, depending on the scenario, by supporting multiple output pixel formats.",1
200,,ffmpeg-patch-2684,"[FFmpeg-devel,3/2] Re: deduplicated [PATCH] Cinepak: speed up decoding several-fold, depending on the scenario, by supporting multiple output pixel formats.",1
201,ffmpeg-change2-13463,ffmpeg-patch-5147,[FFmpeg-devel] avcodec/mips: Improve avc mc copy msa functions,0
202,,ffmpeg-patch-5150,[FFmpeg-devel] avcodec/mips: Improve avc mc copy msa functions,0
203,,ffmpeg-patch-5505,[FFmpeg-devel] avcodec/mips: Improve avc uni copy mc msa functions,0
204,,ffmpeg-patch-5513,[FFmpeg-devel] avcodec/mips: Improve avc uni copy mc msa functions,0
205,ffmpeg-change2-2259,ffmpeg-patch-17496,[FFmpeg-devel] avfilter: add xfade opencl filter,0
206,,ffmpeg-patch-17505,[FFmpeg-devel] avfilter: add xfade opencl filter,0
207,,ffmpeg-patch-17558,[FFmpeg-devel] avfilter: add xfade filter,0
208,,ffmpeg-patch-17566,[FFmpeg-devel] avfilter: add xfade opencl filter,0
209,,ffmpeg-patch-17645,"[FFmpeg-devel,PLEASE,IGNORE] avfilter: add xfade opencl filter",0
210,ffmpeg-change2-11311,ffmpeg-patch-34488,"[FFmpeg-devel,1/2] doc/examples/transcode_aac: Don't ignore last encoded frame",1
211,,ffmpeg-patch-34905,"[FFmpeg-devel,v2,1/2] doc/examples/transcode_aac: Don't ignore last encoded frame",1
212,,ffmpeg-patch-35447,"[FFmpeg-devel,v3,1/2] doc/examples/transcode_aac: Don't ignore last encoded frame",1
213,,ffmpeg-patch-35449,"[FFmpeg-devel,v4,1/2] doc/examples/transcode_aac: Don't ignore last encoded",1
214,,ffmpeg-patch-35467,"[FFmpeg-devel,v5,1/4] doc/examples/transcode_aac: Don't ignore last encoded frame",1
215,,ffmpeg-patch-35474,"[FFmpeg-devel,v6,1/4] doc/examples/transcode_aac: Don't ignore last encoded frame",1
216,,ffmpeg-patch-35539,"[FFmpeg-devel,v7,1/4] doc/examples/transcode_aac: Don't ignore last encoded frame",1
217,ffmpeg-change2-14574,ffmpeg-patch-30248,"[FFmpeg-devel,v2] avformat/mpegts: fixes overflow handlign when parsing the PMT",1
218,,ffmpeg-patch-30257,"[FFmpeg-devel,v3] avformat/mpegts: fixes overflow when parsing the PMT",1
219,ffmpeg-change2-22029,ffmpeg-patch-5881,[FFmpeg-devel] avcodec/mips: Improve hevc bi 4 tap hv mc msa functions,0
220,,ffmpeg-patch-5882,[FFmpeg-devel] avcodec/mips: Improve hevc bi wgt 4 tap hv mc msa functions,0
221,,ffmpeg-patch-5889,[FFmpeg-devel] avcodec/mips: Improve hevc bi 4 tap hv mc msa functions,0
222,,ffmpeg-patch-5988,[FFmpeg-devel] avcodec/mips: Improve hevc bi wgt 4 tap hv mc msa functions,0
223,ffmpeg-change2-7193,ffmpeg-patch-21372,"[FFmpeg-devel,RFC] lavc, lavfmt: add FLIF decoding support",1
224,,ffmpeg-patch-21380,"[FFmpeg-devel,v2,RFC] lavc, lavfmt: add FLIF decoding support",1
225,,ffmpeg-patch-21601,"[FFmpeg-devel,v3,RFC] lavc, lavfmt: add FLIF decoding support",1
226,,ffmpeg-patch-21665,"[FFmpeg-devel,v4,1/3,RFC] lavc: add FLIF decoding support",1
227,,ffmpeg-patch-21668,"[FFmpeg-devel,v5,1/3,RFC] lavc: add FLIF decoding support",1
