,change1_original_id,patch_original_id,patch_name,correct_grouping
110,,ffmpeg-patch-16881,"[FFmpeg-devel,v3,4/5] avcodec/h264_sei: fix the size of user data unregistered",1
111,ffmpeg-change1-19812,ffmpeg-patch-11206,[FFmpeg-devel] lavf/dashenc: Write media trailers when DASH trailer is written.,1
112,,ffmpeg-patch-11235,"[FFmpeg-devel,v2] lavf/dashenc: Write media trailers when DASH trailer is written.",1
113,,ffmpeg-patch-11260,"[FFmpeg-devel,v3] lavf/dashenc: Write media trailers when DASH trailer is written.",1
114,ffmpeg-change1-17874,ffmpeg-patch-2088,[FFmpeg-devel] h264_ps: validate chroma sample location,1
115,,ffmpeg-patch-2312,[FFmpeg-devel] h264_ps: validate chroma sample location,1
116,ffmpeg-change1-18770,ffmpeg-patch-11183,[FFmpeg-devel] lavc/hevc_parser: add 4 bytes startcode condition in hevc_find_frame_end,1
117,,ffmpeg-patch-11212,[FFmpeg-devel] lavc/hevc_parser: add 4 bytes startcode condition in hevc_find_frame_end,1
118,ffmpeg-change1-803,ffmpeg-patch-24859,"[FFmpeg-devel,v2,10/11] avcodec: add vvc metadata bsf",1
119,,ffmpeg-patch-24907,"[FFmpeg-devel,v3,11/11] avcodec: add vvc metadata bsf",1
120,,ffmpeg-patch-25167,"[FFmpeg-devel,v4,9/9] avcodec: add vvc metadata bsf",1
121,,ffmpeg-patch-25562,"[FFmpeg-devel,v5,10/10] avcodec: add vvc metadata bsf",1
122,,ffmpeg-patch-25675,"[FFmpeg-devel,v6,9/9] avcodec: add vvc metadata bsf",1
123,,ffmpeg-patch-26259,"[FFmpeg-devel,v7,9/9] avcodec: add vvc metadata bsf",1
124,ffmpeg-change1-5378,ffmpeg-patch-13241,"[FFmpeg-devel,2/3] avcodec/nvenc: add master display and light level sei for HDR10",1
125,,ffmpeg-patch-13309,"[FFmpeg-devel,v2,2/3] avcodec/nvenc: add master display and light level sei for HDR10",1
126,ffmpeg-change1-20660,ffmpeg-patch-26977,"[FFmpeg-devel,5/6] lavfi/dnn: add classify support with openvino backend",1
127,,ffmpeg-patch-27476,"[FFmpeg-devel,V2,5/6] lavfi/dnn: add classify support with openvino backend",1
128,ffmpeg-change1-10038,ffmpeg-patch-29245,"[FFmpeg-devel,1/4] avformat/aviobuf: Avoid allocation when using dynamic buffer",1
129,,ffmpeg-patch-29259,"[FFmpeg-devel,6/9] avformat/aviobuf: Avoid allocation when using dynamic buffer",1
130,ffmpeg-change1-21638,ffmpeg-patch-37338,"[FFmpeg-devel,1/6] libavcodec/qsvenc: Add max_frame_size reset support to qsv",1
131,,ffmpeg-patch-37690,"[FFmpeg-devel,v2,2/7] libavcodec/qsvenc: Add max_frame_size reset support to qsv",1
132,ffmpeg-change1-22024,ffmpeg-patch-3779,[FFmpeg-devel] libavformat/aviobuf.c: don't treat 0 from read_packet as EOF,1
133,,ffmpeg-patch-3794,[FFmpeg-devel] libavformat/aviobuf.c: don't treat 0 from read_packet as EOF,1
134,,ffmpeg-patch-3798,[FFmpeg-devel] libavformat/aviobuf.c: don't treat 0 from read_packet as EOF,1
135,,ffmpeg-patch-3815,[FFmpeg-devel] libavformat/aviobuf.c: don't treat 0 from read_packet as EOF,1
136,,ffmpeg-patch-3822,[FFmpeg-devel] libavformat/aviobuf.c: don't treat 0 from read_packet as EOF,1
137,,ffmpeg-patch-3829,[FFmpeg-devel] libavformat/aviobuf.c: don't treat 0 from read_packet as EOF,1
138,ffmpeg-change1-24582,ffmpeg-patch-875,[FFmpeg-devel] vf_fps: Don't flush a cached frame if it should have been dropped,1
139,,ffmpeg-patch-876,[FFmpeg-devel] vf_fps: Don't flush a cached frame if it should have been dropped,1
140,ffmpeg-change1-4625,ffmpeg-patch-24593,[FFmpeg-devel] avcodec/mjpegdec: Cleanup ff_smvjpeg_decoder(),1
141,,ffmpeg-patch-24595,"[FFmpeg-devel,1/3] avcodec/mjpegdec: Cleanup ff_smvjpeg_decoder()",1
142,ffmpeg-change1-20856,ffmpeg-patch-27798,"[FFmpeg-devel,v2,01/22] lavfi/qsv: use QSVVPPContext as base context in vf_vpp_qsv/vf_overlay_qsv",1
143,,ffmpeg-patch-28304,"[FFmpeg-devel,v3,01/22] lavfi/qsv: use QSVVPPContext as base context in vf_vpp_qsv/vf_overlay_qsv",1
144,,ffmpeg-patch-29093,"[FFmpeg-devel,v4,01/21] lavfi/qsv: use QSVVPPContext as base context in vf_vpp_qsv/vf_overlay_qsv",1
145,,ffmpeg-patch-29285,"[FFmpeg-devel,v5,01/20] lavfi/qsv: use QSVVPPContext as base context in vf_vpp_qsv/vf_overlay_qsv",1
146,ffmpeg-change1-3255,ffmpeg-patch-2540,"[FFmpeg-devel,4/4] avcodec/h264: sse2, avx h luma mbaff deblock/loop filter",1
147,,ffmpeg-patch-2575,"[FFmpeg-devel,4/4] avcodec/h264: sse2, avx h luma mbaff deblock/loop filter",1
148,ffmpeg-change1-2886,ffmpeg-patch-1466,"[FFmpeg-devel,2/2] avcodec/ffv1dec: Set packed_at_lsb for 16bit YUV",1
149,,ffmpeg-patch-1468,"[FFmpeg-devel,1/2] avcodec/ffv1dec: Set packed_at_lsb for 16bit YUV",1
150,ffmpeg-change1-6476,ffmpeg-patch-7033,"[FFmpeg-devel] avcodec/utvideodec: add support for UMH2, UMY2, UMH4, UMY4, UMRA, UMRG",1
151,,ffmpeg-patch-7036,"[FFmpeg-devel] avcodec/utvideodec: add support for UMH2, UMY2, UMH4, UMY4, UMRA, UMRG",1
152,ffmpeg-change1-15582,ffmpeg-patch-21336,"[FFmpeg-devel,2/2] dnn_backend_native_layer_mathunary: add floor support",1
153,,ffmpeg-patch-21508,[FFmpeg-devel] dnn_backend_native_layer_mathunary: add floor support,1
154,ffmpeg-change1-18375,ffmpeg-patch-6179,"[FFmpeg-devel,07/13] lavc: Mark all AVHWAccel structures as const",1
155,,ffmpeg-patch-6319,"[FFmpeg-devel,07/17] lavc: Mark all AVHWAccel structures as const",1
156,ffmpeg-change1-22282,ffmpeg-patch-7683,[FFmpeg-devel] libavformat/tls: pass numeric hostnames to tls_connect_cbs(),1
157,,ffmpeg-patch-7693,"[FFmpeg-devel,v2] libavformat/tls: pass numeric hostnames to tls_connect_cbs()",1
158,ffmpeg-change1-8843,ffmpeg-patch-35254,[FFmpeg-devel] avfilter/vf_frei0r: Copy to frame allocated according to frei0r requirements,1
159,,ffmpeg-patch-35263,"[FFmpeg-devel,4/4] avfilter/vf_frei0r: Copy to frame allocated according to frei0r requirements",1
160,ffmpeg-change1-21384,ffmpeg-patch-4447,"[FFmpeg-devel,2/4] libavcodec: v4l2: add pack_flags to the conversion tables",1
161,,ffmpeg-patch-4571,"[FFmpeg-devel,PATCHv2,2/4] libavcodec: v4l2: add pack_flags to the conversion tables",1
162,,ffmpeg-patch-4593,"[FFmpeg-devel,PATCHv3,2/4] libavcodec: v4l2: add pack_flags to the conversion tables",1
163,,ffmpeg-patch-4658,"[FFmpeg-devel,PATCHv4,2/4] libavcodec: v4l2: add pack_flags to the conversion tables",1
164,,ffmpeg-patch-4665,"[FFmpeg-devel,PATCHv5,2/4] libavcodec: v4l2: add pack_flags to the conversion tables",1
165,,ffmpeg-patch-4836,"[FFmpeg-devel,PATCHv6,2/4] libavcodec: v4l2: add pack_flags to the conversion tables",1
166,ffmpeg-change1-21946,ffmpeg-patch-29886,"[FFmpeg-devel,03/10] libavfilter/vulkan: Fix the way to use sem",1
167,,ffmpeg-patch-29897,"[FFmpeg-devel,V2,03/10] libavfilter/vulkan: Fix the way to use sem",1
168,ffmpeg-change1-8083,ffmpeg-patch-19832,"[FFmpeg-devel,2/4] avfilter/af_biquads: switch to activate()",1
169,,ffmpeg-patch-20293,"[FFmpeg-devel,1/7] avfilter/af_biquads: switch to activate()",1
170,ffmpeg-change1-19626,ffmpeg-patch-32139,"[FFmpeg-devel,272/279] lavf: Add non diegetic stream disposition flag",1
171,,ffmpeg-patch-33534,"[FFmpeg-devel,273/281] lavf: Add non diegetic stream disposition flag",1
172,ffmpeg-change1-9206,ffmpeg-patch-37762,"[FFmpeg-devel,v1,1/1] avfilter/vf_tonemap: add herimte tone mapping",1
173,,ffmpeg-patch-37767,"[FFmpeg-devel,v1,1/1] avfilter/vf_tonemap: add herimte tone mapping",1
174,ffmpeg-change1-12008,ffmpeg-patch-35432,[FFmpeg-devel] avformat/mov: Only read the primary item for AVIF,1
175,,ffmpeg-patch-35790,[FFmpeg-devel] avformat/mov: Only read the primary item for AVIF,1
176,,ffmpeg-patch-36147,[FFmpeg-devel] avformat/mov: Only read the primary item for AVIF,1
177,,ffmpeg-patch-36516,[FFmpeg-devel] avformat/mov: Only read the primary item for AVIF,1
178,ffmpeg-change1-11203,ffmpeg-patch-5780,[FFmpeg-devel] avformat/img2enc: add frame_pts option for make output filename,1
179,,ffmpeg-patch-5787,[FFmpeg-devel] avformat/img2enc: add frame_pts option for make output filename,1
180,ffmpeg-change1-21966,ffmpeg-patch-14156,[FFmpeg-devel] libavformat: Add ZeroMQ as a protocol option,1
181,,ffmpeg-patch-14232,"[FFmpeg-devel,v2] libavformat: Add ZeroMQ as a protocol option",1
182,,ffmpeg-patch-14590,"[FFmpeg-devel,v3] libavformat: Add ZeroMQ as a protocol option",1
183,ffmpeg-change1-24486,ffmpeg-patch-11498,"[FFmpeg-devel,10/14] vaapi_encode_mpeg2: Enable support for more RC modes",1
184,,ffmpeg-patch-11889,"[FFmpeg-devel,v2,04/11] vaapi_encode_mpeg2: Enable support for more RC modes",1
185,,ffmpeg-patch-12029,"[FFmpeg-devel,v3,04/12] vaapi_encode_mpeg2: Enable support for more RC modes",1
186,ffmpeg-change1-5225,ffmpeg-patch-25441,"[FFmpeg-devel,06/50] avcodec/mpegvideo_enc: use av_packet_alloc() to allocate packets",1
187,,ffmpeg-patch-26123,"[FFmpeg-devel,06/48] avcodec/mpegvideo_enc: use av_packet_alloc() to allocate packets",1
188,ffmpeg-change1-20697,ffmpeg-patch-26967,"[FFmpeg-devel,2/6] lavfi/dnn_backend_openvino.c: add InferenceItem between TaskItem and RequestItem",1
189,,ffmpeg-patch-27477,"[FFmpeg-devel,V2,2/6] lavfi/dnn_backend_openvino.c: add InferenceItem between TaskItem and RequestItem",1
190,ffmpeg-change1-2032,ffmpeg-patch-18357,[FFmpeg-devel] avcodec/cbs_h264_syntax_template: fix off by 1 error with slice_group_change_cycle,1
191,,ffmpeg-patch-18373,[FFmpeg-devel] avcodec/cbs_h264_syntax_template: fix off by 1 error with slice_group_change_cycle,1
192,ffmpeg-change1-15174,ffmpeg-patch-29550,"[FFmpeg-devel,v2,02/10] configure: fix the check for MFX_CODEC_VP9",1
193,,ffmpeg-patch-30328,"[FFmpeg-devel,v3,02/10] configure: fix the check for MFX_CODEC_VP9",1
194,,ffmpeg-patch-30480,"[FFmpeg-devel,v4,02/10] configure: fix the check for MFX_CODEC_VP9",1
195,,ffmpeg-patch-30993,"[FFmpeg-devel,v5,02/10] configure: fix the check for MFX_CODEC_VP9",1
196,,ffmpeg-patch-31128,"[FFmpeg-devel,v6,02/10] configure: fix the check for MFX_CODEC_VP9",1
197,,ffmpeg-patch-34672,"[FFmpeg-devel,v7,02/10] configure: fix the check for MFX_CODEC_VP9",1
198,,ffmpeg-patch-35456,"[FFmpeg-devel,v08,02/10] configure: fix the check for MFX_CODEC_VP9",1
199,,ffmpeg-patch-36046,"[FFmpeg-devel,v9,02/10] configure: fix the check for MFX_CODEC_VP9",1
200,,ffmpeg-patch-36740,"[FFmpeg-devel,v10,02/13] configure: fix the check for MFX_CODEC_VP9",1
201,,ffmpeg-patch-36857,"[FFmpeg-devel,v11,02/13] configure: fix the check for MFX_CODEC_VP9",1
202,,ffmpeg-patch-36939,"[FFmpeg-devel,v12,02/13] configure: fix the check for MFX_CODEC_VP9",1
203,ffmpeg-change1-18280,ffmpeg-patch-4765,"[FFmpeg-devel,05/18] lavc: Add coded bitstream read/write API",1
204,,ffmpeg-patch-5108,"[FFmpeg-devel,03/20] lavc: Add coded bitstream read/write API",1
205,,ffmpeg-patch-5462,"[FFmpeg-devel,03/20] lavc: Add coded bitstream read/write API",1
206,,ffmpeg-patch-5506,"[FFmpeg-devel,03/20] lavc: Add coded bitstream read/write API",1
207,,ffmpeg-patch-5566,"[FFmpeg-devel,03/20] lavc: Add coded bitstream read/write API",1
208,ffmpeg-change1-7013,ffmpeg-patch-29946,[FFmpeg-devel] avcodec/vp9: avoid using uninitialized mutex/condition,1
209,,ffmpeg-patch-29948,"[FFmpeg-devel,v2] avcodec/vp9: avoid using uninitialized mutex/condition",1
210,,ffmpeg-patch-29947,"[FFmpeg-devel,v3] avcodec/vp9: avoid using uninitialized mutex/condition",1
211,ffmpeg-change1-12116,ffmpeg-patch-13969,[FFmpeg-devel] avformat/movenc: always write a colr atom,1
212,,ffmpeg-patch-13970,"[FFmpeg-devel,v2] avformat/movenc: always write a colr atom",1
213,ffmpeg-change1-4040,ffmpeg-patch-10334,"[FFmpeg-devel,1/2] avcodec/libaomenc: support setting chroma sample location",1
214,,ffmpeg-patch-10398,"[FFmpeg-devel,1/2,v2] avcodec/libaomenc: support setting chroma sample location",1
215,ffmpeg-change1-18889,ffmpeg-patch-728,"[FFmpeg-devel,2/4] lavc/libmp3lame: set trailing_padding after flushing encoder",1
216,,ffmpeg-patch-768,"[FFmpeg-devel,2/4] lavc/libmp3lame: set trailing_padding after flushing encoder",1
217,ffmpeg-change1-16127,ffmpeg-patch-37481,"[FFmpeg-devel,FFmpeg-devel,v10,8/9] Extended MOV demuxer to handle EVC video content",1
218,,ffmpeg-patch-37596,"[FFmpeg-devel,v11,8/9] Extended MOV demuxer to handle EVC video content",1
219,ffmpeg-change1-23173,ffmpeg-patch-15109,[FFmpeg-devel] Print out numeric values of option constants,1
220,,ffmpeg-patch-17826,[FFmpeg-devel] Print out numeric values of option constants,1
221,ffmpeg-change1-12933,ffmpeg-patch-7584,[FFmpeg-devel] avformat/pcm: decrease delay when reading PCM streams.,1
222,,ffmpeg-patch-7599,"[FFmpeg-devel,v2] avformat/pcm: decrease delay when reading PCM streams.",1
