,change2_original_id,patch_original_id,patch_name,correct_grouping
103,,kernel-patch-11094299,"[v2,1/2] arm64: Add initial support for E0PD",1
104,,kernel-patch-11193629,"[v3,2/3] arm64: Add initial support for E0PD",1
105,,kernel-patch-11210885,"[v4,1/4] arm64: Add initial support for E0PD",1
106,,kernel-patch-11226255,"[v5,1/4] arm64: Add initial support for E0PD",1
107,,kernel-patch-11228809,"[v6,1/4] arm64: Add initial support for E0PD",1
108,,kernel-patch-11230235,"[v7,1/4] arm64: Add initial support for E0PD",1
109,,kernel-patch-11235291,"[v8,1/4] arm64: Add initial support for E0PD",1
110,,kernel-patch-11237441,"[v9,1/4] arm64: Add initial support for E0PD",1
111,,kernel-patch-11279897,"[v9,1/4] arm64: Add initial support for E0PD",1
112,kernel-change2-1059892,kernel-patch-4882471,[v1] ARM: imx6: add pm_power_off support for i.mx6 chips,1
113,,kernel-patch-4893261,"[v2,1/3] ARM: dts: imx6: add pm_power_off support for i.mx6 chips",1
114,,kernel-patch-4923581,"[v3,1/3] ARM: dts: imx6: add pm_power_off support for i.mx6 chips",1
115,,kernel-patch-4978321,"[v4,1/3] ARM: dts: imx6: add pm_power_off support for i.mx6 chips",1
116,,kernel-patch-5286741,[1/3] ARM: dts: imx6: add pm_power_off support for i.mx6 chips,1
117,kernel-change2-972473,kernel-patch-3222741,[3/5] net: MOXA ART: add IFF_LIVE_ADDR_CHANGE flag,1
118,,kernel-patch-3232991,"[v2,4/6] net: MOXA ART: add IFF_LIVE_ADDR_CHANGE flag",1
119,,kernel-patch-3511631,"[v3,5/7] net: moxa: add IFF_LIVE_ADDR_CHANGE flag",1
120,kernel-change2-1073977,kernel-patch-7498261,"[V1,11/11] arm64, pci, acpi: Support for ACPI based PCI hostbridge init",1
121,,kernel-patch-7519711,"[V1,11/11] arm64, pci, acpi: Support for ACPI based PCI hostbridge init",1
122,,kernel-patch-7863071,"[V2,21/23] pci, acpi: Support for ACPI based PCI hostbridge init",1
123,kernel-change2-1091783,kernel-patch-2264091,ARM: dts: add usb 2.0 clock references to device tree,1
124,,kernel-patch-2264101,ARM: dts: add usb 2.0 clock references to exynos5250 device tree,1
125,kernel-change2-960067,kernel-patch-3683661,[04/12] mach-bcm: bcm281xx: more symbol cleanup,1
126,,kernel-patch-3719251,mach-bcm: bcm281xx: symbol cleanup,1
127,kernel-change2-982957,kernel-patch-11405689,[3/4] arm64: dts: imx8mp: Add src node,0
128,,kernel-patch-11538035,[2/2] arm64: dts: imx8mp: Add src node interrupts,0
129,kernel-change2-976654,kernel-patch-10148841,"[v5,34/44] ARM: da830: Remove legacy clock init",1
130,,kernel-patch-10176627,"[v6,31/41] ARM: da830: Remove legacy clock init",1
131,,kernel-patch-10229081,"[v7,32/42] ARM: davinci: da830: Remove legacy clock init",1
132,,kernel-patch-10286275,"[v8,32/42] ARM: davinci: da830: Remove legacy clock init",1
133,,kernel-patch-10367201,"[v9,16/27] ARM: davinci: da830: Remove legacy clock init",1
134,,kernel-patch-10390327,"[v10,16/27] ARM: davinci: da830: Remove legacy clock init",1
135,,kernel-patch-10411451,"[v11,16/27] ARM: davinci: da830: Remove legacy clock init",1
136,kernel-change2-1030756,kernel-patch-11379685,[1/5] ARM: dts: imx6qdl: imx: make gpt node name generic,1
137,,kernel-patch-11381537,"[V2,1/5] ARM: dts: imx6qdl: make gpt node name generic",1
138,kernel-change2-1025752,kernel-patch-2467531,[3/4] ARM: sched_clock: Add support for >32 bit sched_clock,1
139,,kernel-patch-2649321,"[PATCHv2,4/6] sched_clock: Add support for >32 bit sched_clock",1
140,,kernel-patch-2676431,"[PATCHv3,1/3] sched_clock: Add support for >32 bit sched_clock",1
141,,kernel-patch-2829957,"[v4,04/17] sched_clock: Add support for >32 bit sched_clock",1
142,kernel-change2-1042197,kernel-patch-3508291,"[v2,7/7] cpufreq: exynos: remove all exynos specific cpufreq driver support",1
143,,kernel-patch-3606901,"[v3,7/7] cpufreq: exynos: remove all exynos specific cpufreq driver support",1
144,,kernel-patch-4171921,"[v4,8/8] cpufreq: exynos: remove all exynos specific cpufreq driver support",1
145,,kernel-patch-4233101,"[v5,7/7] cpufreq: exynos: remove all exynos specific cpufreq driver support",1
146,,kernel-patch-4367521,"[v6,6/6] cpufreq: exynos: remove exynos4210/5250 specific cpufreq driver support",1
147,,kernel-patch-4546441,"[v7,6/6] cpufreq: exynos: remove exynos4210/5250 specific cpufreq driver support",1
148,,kernel-patch-4638701,"[v8,5/6] cpufreq: exynos: remove exynos4210/5250 specific cpufreq driver support",1
149,,kernel-patch-4646401,"[v9,5/6] cpufreq: exynos: remove exynos4210/5250 specific cpufreq driver support",1
150,,kernel-patch-4961691,"[v10,5/6] cpufreq: exynos: remove exynos4210/5250 specific cpufreq driver support",1
151,,kernel-patch-5104691,"[v11,5/6] cpufreq: exynos: remove exynos4210/5250 specific cpufreq driver support",1
152,,kernel-patch-5104891,"[v11,5/6] cpufreq: exynos: remove exynos4210/5250 specific cpufreq driver support",1
153,,kernel-patch-5354791,"[v12,5/6] cpufreq: exynos: remove exynos4210/5250 specific cpufreq driver support",1
154,kernel-change2-1006896,kernel-patch-2307681,[2/4] ARM: tegra: dalmore: add cpu regulator's node,1
155,,kernel-patch-2313631,"[V2,1/4] ARM: tegra: dalmore: add cpu regulator node",1
156,kernel-change2-1036074,kernel-patch-3750921,ARM: tegra: add device tree for Tegra Note 7,1
157,,kernel-patch-4097931,ARM: tegra: add Tegra Note 7 device tree,1
158,,kernel-patch-4101421,[v2] ARM: tegra: add Tegra Note 7 device tree,1
159,kernel-change2-964316,kernel-patch-2619401,[2/7] ARM: shmobile: r8a7790: add div4 clocks,0
160,,kernel-patch-2678311,[15/23] ARM: shmobile: r8a7790: add div4 clocks,0
161,,kernel-patch-2684861,[19/27] ARM: shmobile: r8a7790: add div4 clocks,0
162,,kernel-patch-3165051,"[v2,6/7] ARM: shmobile: r8a7790: Add clocks",0
163,,kernel-patch-3202991,"[v3,6/8] ARM: shmobile: r8a7790: Add clocks",0
164,,kernel-patch-3327001,"[v4,3/5] ARM: shmobile: r8a7790: Add clocks",0
165,,kernel-patch-3403671,[07/21] ARM: shmobile: r8a7790: Add clocks,0
166,,kernel-patch-3594491,[09/13] ARM: shmobile: r8a7790: Add SATA clocks,0
167,,kernel-patch-5553081,ARM: shmobile: r8a7790: add ADSP clocks,0
168,,kernel-patch-5888381,[31/32] ARM: shmobile: r8a7790: add ADSP clocks,0
169,kernel-change2-965471,kernel-patch-7440661,[13/16] arm64: kdump: add kdump support,1
170,,kernel-patch-7571851,[12/15] arm64: kdump: add kdump support,1
171,,kernel-patch-7694371,"[v12,13/16] arm64: kdump: add kdump support",1
172,,kernel-patch-8044171,[16/19] arm64: kdump: add kdump support,1
173,,kernel-patch-8508441,"[v14,18/20] arm64: kdump: add kdump support",1
174,,kernel-patch-8582611,"[v15,18/20] arm64: kdump: add kdump support",1
175,,kernel-patch-8843271,"[v16,18/20] arm64: kdump: add kdump support",1
176,,kernel-patch-9153829,"[v17,09/13] arm64: kdump: add kdump support",1
177,,kernel-patch-9167849,"[v18,09/13] arm64: kdump: add kdump support",1
178,,kernel-patch-9181897,"[v19,09/13] arm64: kdump: add kdump support",1
179,,kernel-patch-9195709,"[v20,10/14] arm64: kdump: add kdump support",1
180,,kernel-patch-9215643,"[v21,4/8] arm64: kdump: add kdump support",1
181,,kernel-patch-9224565,"[v22,4/8] arm64: kdump: add kdump support",1
182,,kernel-patch-9247849,"[v23,5/9] arm64: kdump: add kdump support",1
183,,kernel-patch-9270061,"[v24,5/9] arm64: kdump: add kdump support",1
184,,kernel-patch-9273231,"[v24,5/9] arm64: kdump: add kdump support",1
185,,kernel-patch-9286087,fixup! arm64: kdump: add kdump support,1
186,,kernel-patch-9288979,"[v24,5/9] arm64: kdump: add kdump support",1
187,,kernel-patch-9304921,[v25] 5/9] arm64: kdump: add kdump support,1
188,,kernel-patch-9318171,"[v26,3/7] arm64: kdump: add kdump support",1
189,kernel-change2-1043654,kernel-patch-7103131,"[v4,09/16] drm: rockchip: add bpc and color mode setting",1
190,,kernel-patch-7236161,"[v5,12/17] drm: rockchip: vop: add bpc and color mode setting",1
191,,kernel-patch-7367341,"[v6,12/17] drm: rockchip: vop: add bpc and color mode setting",1
192,,kernel-patch-7479671,"[v7,12/17] drm: rockchip: vop: add bpc and color mode setting",1
193,,kernel-patch-7508871,"[v8,12/17] drm: rockchip: vop: add bpc and color mode setting",1
194,,kernel-patch-7780861,"[v10,11/17] drm: rockchip: vop: add bpc and color mode setting",1
195,,kernel-patch-7859261,"[v11,11/19] drm: rockchip: vop: add bpc and color mode setting",1
196,kernel-change2-1027777,kernel-patch-900382,"[v6,00/11] mmc: use nonblock mmc requests to minimize latency",0
197,,kernel-patch-900942,"[v6,00/11] mmc: use nonblock mmc requests to minimize latency",0
198,,kernel-patch-920152,"[v6,00/11] mmc: use nonblock mmc requests to minimize latency",0
199,,kernel-patch-1105492,"[v9,00/12] use nonblock mmc requests to minimize latency",0
200,kernel-change2-1035473,kernel-patch-3471681,[5/9] ARM: shmobile: r7s72100: Add RSPI clocks for DT,1
201,,kernel-patch-3534701,"[v2,05/15] ARM: shmobile: r7s72100 clock: Add RSPI clocks for DT",1
202,,kernel-patch-3576951,"[v3,04/11] ARM: shmobile: r7s72100 clock: Add RSPI clocks for DT",1
203,,kernel-patch-3644221,[09/12] ARM: shmobile: r7s72100 clock: Add RSPI clocks for DT,1
204,,kernel-patch-3722091,[4/9] ARM: shmobile: r7s72100 clock: Add RSPI clocks for DT,1
205,kernel-change2-958819,kernel-patch-12751596,"[v8,17/19] drm/mediatek: add hpd debounce",1
206,,kernel-patch-12791843,[20/22] drm/mediatek: add hpd debounce,1
207,,kernel-patch-12793028,"[v9,20/22] drm/mediatek: add hpd debounce",1
208,,kernel-patch-12858986,"[v10,20/21] drm/mediatek: add hpd debounce",1
209,,kernel-patch-12877456,"[v11,07/10] drm/mediatek: add hpd debounce",1
210,,kernel-patch-12896389,"[v12,07/10] drm/mediatek: add hpd debounce",1
211,,kernel-patch-12902768,"[v13,07/10] drm/mediatek: add hpd debounce",1
212,,kernel-patch-12914790,"[v14,07/10] drm/mediatek: add hpd debounce",1
213,,kernel-patch-12930052,"[v15,08/11] drm/mediatek: add hpd debounce",1
214,,kernel-patch-12937161,"[v16,5/8] drm/mediatek: add hpd debounce",1
215,,kernel-patch-12961780,"[v17,09/10] drm/mediatek: dp: Add hpd debounce",1
216,kernel-change2-1094367,kernel-patch-12539429,[7/7] arm64: dts: freescale: add initial tree for TQMa8Mx with i.MX8M,1
217,,kernel-patch-12604883,"[v2,7/7] arm64: dts: freescale: add initial tree for TQMa8Mx with i.MX8M",1
218,,kernel-patch-12694271,"[v3,7/7] arm64: dts: freescale: add initial device tree for TQMa8Mx with i.MX8M",1
219,kernel-change2-972139,kernel-patch-9599835,[5/9] mmc: sdhci-of-esdhc: add tuning block support,1
220,,kernel-patch-9602187,"[v2,3/7] mmc: sdhci-of-esdhc: add tuning support",1
221,,kernel-patch-9645535,"[v3,3/7] mmc: sdhci-of-esdhc: add tuning support",1
222,kernel-change2-1050244,kernel-patch-11437333,"[v3,10/12] mtd: spi-nor: perform a Soft Reset on shutdown",1
223,,kernel-patch-11508819,"[v4,12/16] mtd: spi-nor: perform a Soft Reset on shutdown",1
224,,kernel-patch-11557915,"[v5,15/19] mtd: spi-nor: core: perform a Soft Reset on shutdown",1
225,,kernel-patch-11560805,"[v6,15/19] mtd: spi-nor: core: perform a Soft Reset on shutdown",1
226,,kernel-patch-11565291,"[v7,16/20] mtd: spi-nor: core: perform a Soft Reset on shutdown",1
227,,kernel-patch-11566345,"[v8,15/19] mtd: spi-nor: core: perform a Soft Reset on shutdown",1
228,,kernel-patch-11568425,"[v9,15/19] mtd: spi-nor: core: perform a Soft Reset on shutdown",1
229,,kernel-patch-11622163,"[v10,13/17] mtd: spi-nor: core: perform a Soft Reset on shutdown",1
230,kernel-change2-989090,kernel-patch-11914741,[5/5] dt-bindings: ap806: document gpio pwm-offset property,1
231,,kernel-patch-11944889,"[v3,6/6] dt-bindings: ap806: document gpio pwm-offset property",1
232,,kernel-patch-11964359,"[v4,3/3] dt-bindings: ap806: document marvell, gpio pwm-offset property",1
233,,kernel-patch-11998799,"[v5,4/4] dt-bindings: ap806: document gpio marvell, pwm-offset property",1
234,,kernel-patch-12001079,"[v6,4/4] dt-bindings: ap806: document gpio marvell, pwm-offset property",1
235,,kernel-patch-12010467,"[v7,3/3] dt-bindings: ap806: document gpio marvell, pwm-offset property",1
236,kernel-change2-1081586,kernel-patch-5776881,"[v2,5/5] ARM: shmobile: r8a7740: Add L1 cache information to CPU node",1
237,,kernel-patch-6327701,"[v3,6/6] ARM: shmobile: r8a7740 dtsi: Add L1 cache information to CPU node",1
238,,kernel-patch-6947321,"[v4,2/6] ARM: shmobile: r8a7740 dtsi: Add L1 cache information to CPU node",1
239,kernel-change2-1057572,kernel-patch-3627271,"[RFC,4/4] ARM: dts: imx6qdl: Add PU power-domain information to gpc node",1
240,,kernel-patch-3645811,"[v2,6/7] ARM: dts: imx6qdl: Add power-domain information to gpc node",1
241,,kernel-patch-3662651,"[v3,6/7] ARM: dts: imx6qdl: Add power-domain information to gpc node",1
242,,kernel-patch-3672791,"[v4,6/7] ARM: dts: imx6qdl: Add power-domain information to gpc node",1
243,,kernel-patch-3742571,"[v5,3/5] ARM: dts: imx6qdl: Add power-domain information to gpc node",1
244,,kernel-patch-3782591,"[v6,3/5] ARM: dts: imx6qdl: Add power-domain information to gpc node",1
245,,kernel-patch-4781891,"[v7,3/5] ARM: dts: imx6qdl: Add power-domain information to gpc node",1
246,,kernel-patch-4869401,"[v8,3/5] ARM: dts: imx6qdl: Add power-domain information to gpc node",1
247,,kernel-patch-5867181,"[v9,3/5] ARM: dts: imx6qdl: Add power-domain information to gpc node",1
248,kernel-change2-1060466,kernel-patch-9241583,[05/18] ARM: mvebu: a385-db-ap: add default partition description for NAND,1
249,,kernel-patch-9263231,"[v2,04/17] ARM: dts: mvebu: a385-db-ap: add default partition description for NAND",1
250,kernel-change2-1076454,kernel-patch-9779325,"[v12,11/14] sun4i-codec: Add Line Right, Line Left, Line Playback Switch.",1
251,,kernel-patch-9807703,"[v13,11/14] ASoC: sun4i-codec: Add Line Right, Line Left, Line Playback Switch.",1
252,kernel-change2-969685,kernel-patch-9864217,"[v2,1/2] gpio: davinci: Add keystone-k2g compatible",1
253,,kernel-patch-9864305,"[v3,1/2] gpio: davinci: Add keystone-k2g compatible",1
254,,kernel-patch-9880561,"[v4,1/2] dt-bindings: gpio: davinci: Add keystone-k2g compatible",1
255,,kernel-patch-9880571,"[v4,1/2] dt-bindings: gpio: davinci: Add keystone-k2g compatible",1
256,kernel-change2-1052280,kernel-patch-8397221,[1/2] pl2x0: Add OF control of cache power management,1
257,,kernel-patch-8959331,"[v3,1/2] arm: pl2x0: Add OF control of cache power management",1
258,kernel-change2-965182,kernel-patch-11083927,"[v1,2/3] arm64: dts: fix gpio node",1
259,,kernel-patch-11091071,[v2] arm64: dts: ls1088a: fix gpio node,1
260,,kernel-patch-11095531,[v3] arm64: dts: ls1088a: fix gpio node,1
261,,kernel-patch-11102933,[v4] arm64: dts: ls1088a: fix gpio node,1
262,kernel-change2-964870,kernel-patch-12831677,"[RFC,v4,16/37] arm64: Add annotate_reachable() for objtools",1
263,,kernel-patch-12891134,"[v5,14/33] objtool: arm64: Add annotate_reachable() for objtools",1
264,,kernel-patch-12891694,"[v6,14/33] objtool: arm64: Add annotate_reachable() for objtools",1
265,kernel-change2-975025,kernel-patch-8117351,[1/2] Staging: rts5208: Cleanup rtsx_transport.c,1
266,,kernel-patch-8268161,"[v3,1/9] Staging: rts5208: rtsx_transport.c: Cleanup comments",1
267,,kernel-patch-8287521,"[v4,1/8] Staging: rts5208: rtsx_transport.c: Cleanup comments",1
268,,kernel-patch-8318081,"[v5,RESEND,1/8] Staging: rts5208: rtsx_transport.c: Cleanup comments",1
269,kernel-change2-1015627,kernel-patch-9612897,[07/11] drm/sun4i: Fetch backend ID from device tree,1
270,,kernel-patch-9692195,"[v2,4/9] drm/sun4i: backend: Fetch backend ID from device tree",1
271,kernel-change2-1030867,kernel-patch-11379689,[3/5] ARM: dts: imx6sl: imx: make gpt node name generic,1
272,,kernel-patch-11381539,"[V2,3/5] ARM: dts: imx6sl: make gpt node name generic",1
273,kernel-change2-1062440,kernel-patch-10397589,"[RFC,05/10] arm: time: Remove the persistent clock support for ARM",1
274,,kernel-patch-10462099,[3/8] arm: time: Remove the persistent clock support for ARM architecture,1
275,kernel-change2-983256,kernel-patch-9389427,"[RFC,03/13] ARM64: dts: meson-gxl: Add pinctrl nodes",0
276,,kernel-patch-9405957,[2/8] ARM64: dts: meson-gxl: Add pinctrl nodes,0
277,,kernel-patch-9745415,[5/5] ARM64: dts: meson-gxl: Add SPI pinctrl nodes,0
278,kernel-change2-1055509,kernel-patch-866902,[2/2] amba pl011: platform data for reg lockup and glitch,1
279,,kernel-patch-874102,[2/2] amba pl011: platform data for reg lockup and glitch v2,1
280,kernel-change2-1060346,kernel-patch-911282,"[v3,23/40] Subject: ARM: mm: proc-arm946: Use the new processor struct macros",1
281,,kernel-patch-953142,"[v4,23/40] ARM: mm: proc-arm946: Use the new processor struct macros",1
282,kernel-change2-980868,kernel-patch-10132471,[4/5] ARM: dts: s5pv210: Add SPDX license identifier,1
