change1_original_id,patch_original_id,patch_name,date,is_correct
ozlabs-change1-364942,ozlabs-patch-1748478,[65/70] target/xtensa: Use tcg_gen_subfi_i32 in translate_sll,2023-02-27T05:42:28,1
ozlabs-change1-364942,ozlabs-patch-1752072,"[PULL,82/84] target/xtensa: Use tcg_gen_subfi_i32 in translate_sll",2023-03-06T00:39:52,1
ozlabs-change1-334174,ozlabs-patch-1356356,"[v2,05/12] target/microblaze: Fill in VMStateDescription for cpu",2020-09-03T07:26:43,1
ozlabs-change1-334174,ozlabs-patch-1357810,"[v3,17/19] target/microblaze: Fill in VMStateDescription for cpu",2020-09-04T19:08:40,1
ozlabs-change1-334174,ozlabs-patch-1359167,"[PULL,17/19] target/microblaze: Fill in VMStateDescription for cpu",2020-09-07T18:04:57,1
ozlabs-change1-369164,ozlabs-patch-1774448,tests: vhost-user-test: release mutex on protocol violation,2023-04-27T12:54:23,1
ozlabs-change1-369164,ozlabs-patch-1774817,"[PULL,05/13] tests: vhost-user-test: release mutex on protocol violation",2023-04-28T09:43:38,1
ozlabs-change1-369164,ozlabs-patch-1775226,"[PULL,14/17] tests: vhost-user-test: release mutex on protocol violation",2023-04-29T12:16:33,1
ozlabs-change1-333392,ozlabs-patch-1322517,[RFC] MAINTAINERS: Cover the firmware JSON schema,2020-07-03T16:14:53,1
ozlabs-change1-333392,ozlabs-patch-1322600,[v2] MAINTAINERS: Cover the firmware JSON schema,2020-07-03T18:34:50,1
ozlabs-change1-333392,ozlabs-patch-1336968,"[PULL,7/7] MAINTAINERS: Cover the firmware JSON schema",2020-07-27T13:49:54,1
ozlabs-change1-333392,ozlabs-patch-1337014,"[PULL,v2,6/6] MAINTAINERS: Cover the firmware JSON schema",2020-07-27T14:32:21,1
ozlabs-change1-290463,ozlabs-patch-210113,[27/61] virtio-scsi-pci : switch to new API.,2013-01-07T18:40:40,1
ozlabs-change1-290463,ozlabs-patch-212173,"[V3,18/44] virtio-scsi-pci: switch to new API.",2013-01-15T14:09:32,1
ozlabs-change1-290463,ozlabs-patch-229399,"[v4,05/10] virtio-scsi-pci: switch to new API.",2013-03-20T14:07:38,1
ozlabs-change1-290463,ozlabs-patch-229726,"[v5,05/10] virtio-scsi-pci: switch to new API.",2013-03-21T14:15:15,1
ozlabs-change1-266310,ozlabs-patch-1614075,"[v1,2/4] hw/arm: versal: Add the Cortex-R5Fs",2022-04-06T17:43:01,1
ozlabs-change1-266310,ozlabs-patch-1620082,"[PULL,05/31] hw/arm: versal: Add the Cortex-R5Fs",2022-04-21T11:18:20,1
ozlabs-change1-277242,ozlabs-patch-336165,"[for-2.0,1/2] ohw: correctly program BAR addresses of PCI devices",2014-04-01T21:18:11,1
ozlabs-change1-277242,ozlabs-patch-341998,"[v2,1/2] ohw: correctly program BAR addresses of PCI devices",2014-04-23T21:19:34,1
ozlabs-change1-266046,ozlabs-patch-223181,"[v4,18/23] hw/arm: add Faraday FTLCDC200 LCD controller support",2013-02-26T09:14:09,1
ozlabs-change1-266046,ozlabs-patch-223539,"[v5,19/24] hw/arm: add Faraday FTLCDC200 LCD controller support",2013-02-27T07:15:45,1
ozlabs-change1-266046,ozlabs-patch-225428,"[v6,19/24] hw/arm: add Faraday FTLCDC200 LCD controller support",2013-03-06T07:27:32,1
ozlabs-change1-354080,ozlabs-patch-181129,json-parser: Fix potential NULL pointer segfault,2012-09-01T10:52:58,1
ozlabs-change1-354080,ozlabs-patch-181406,json-parser: Fix potential NULL pointer segfault,2012-09-03T19:19:11,1
ozlabs-change1-354080,ozlabs-patch-181938,[10/19] json-parser: Fix potential NULL pointer segfault,2012-09-05T18:58:37,1
ozlabs-change1-235004,ozlabs-patch-1690874,[1/2] tests/qtest: migration-test: Fix [-Werror=format-overflow=] build warning,2022-10-17T11:46:46,1
ozlabs-change1-235004,ozlabs-patch-1690943,"[v2,1/2] tests/qtest: migration-test: Fix [-Werror=format-overflow=] build warning",2022-10-17T13:20:22,1
ozlabs-change1-272916,ozlabs-patch-96106,"[v1,13/23] qapi: add QMP input visiter",2011-05-18T00:52:00,1
ozlabs-change1-272916,ozlabs-patch-98269,"[v1,10/21] qapi: add QMP input visiter",2011-06-01T17:24:38,1
ozlabs-change1-272916,ozlabs-patch-98669,"[v2,10/21] qapi: add QMP input visiter",2011-06-03T22:33:08,1
ozlabs-change1-301999,ozlabs-patch-1567233,"[RFC,2/6] introduce BDRV_POLL_WHILE_UNLOCKED",2021-12-13T10:40:10,1
ozlabs-change1-301999,ozlabs-patch-1581425,[01/12] introduce BDRV_POLL_WHILE_UNLOCKED,2022-01-18T16:27:27,1
ozlabs-change1-301999,ozlabs-patch-1599415,"[RFC,2/5] introduce BDRV_POLL_WHILE_UNLOCKED",2022-03-01T14:21:10,1
ozlabs-change1-245487,ozlabs-patch-1331166,[1/4] linux-user: Add support for a group of btrfs inode ioctls,2020-07-17T14:04:30,1
ozlabs-change1-245487,ozlabs-patch-1331202,"[v2,1/4] linux-user: Add support for a group of btrfs inode ioctls",2020-07-17T14:44:32,1
ozlabs-change1-245487,ozlabs-patch-1340255,"[v2,5/8] linux-user: Add support for a group of btrfs inode ioctls",2020-08-03T09:46:26,1
ozlabs-change1-245487,ozlabs-patch-1344037,"[PULL,10/14] linux-user: Add support for a group of btrfs inode ioctls",2020-08-13T06:49:19,1
ozlabs-change1-245487,ozlabs-patch-1350013,"[v3,5/8] linux-user: Add support for a group of btrfs inode ioctls",2020-08-23T19:50:11,1
ozlabs-change1-245487,ozlabs-patch-1354310,"[PULL,5/8] linux-user: Add support for a group of btrfs inode ioctls",2020-08-31T11:07:13,1
ozlabs-change1-245487,ozlabs-patch-1356233,"[PULL,6/9] linux-user: Add support for a group of btrfs inode ioctls",2020-09-02T23:26:58,1
ozlabs-change1-351330,ozlabs-patch-884856,[03/11] target/m68k: implement fcos,2018-03-12T20:27:20,1
ozlabs-change1-351330,ozlabs-patch-885233,"[PULL,03/11] target/m68k: implement fcos",2018-03-13T15:59:10,1
ozlabs-change1-256186,ozlabs-patch-1428032,npcm7xx_adc-test: Fix memleak in adc_qom_set,2021-01-18T06:56:27,1
ozlabs-change1-256186,ozlabs-patch-1428685,"[PULL,31/33] npcm7xx_adc-test: Fix memleak in adc_qom_set",2021-01-19T15:11:02,1
ozlabs-change1-366557,ozlabs-patch-126878,[2/4] Introduce test-qmp-output-visitor,2011-11-21T17:09:03,1
ozlabs-change1-366557,ozlabs-patch-129305,[2/4] Introduce test-qmp-output-visitor,2011-12-05T14:45:47,1
ozlabs-change1-366557,ozlabs-patch-129797,[04/22] Introduce test-qmp-output-visitor,2011-12-06T17:54:14,1
ozlabs-change1-239332,ozlabs-patch-1397952,"[RFC,06/25] hw/cxl/device: Add device status (8.2.8.3)",2020-11-11T05:47:05,1
ozlabs-change1-239332,ozlabs-patch-1422579,"[RFC,v2,06/32] hw/cxl/device: Add device status (8.2.8.3)",2021-01-05T16:52:57,1
ozlabs-change1-270704,ozlabs-patch-1056041,[5/7] tcg/i386: add support for IBT,2019-03-13T12:40:40,1
ozlabs-change1-270704,ozlabs-patch-1095191,[8/9] tcg/i386: add support for IBT,2019-05-04T12:05:26,1
ozlabs-change1-261725,ozlabs-patch-121607,[6/8] block: add eject request callback,2011-10-25T10:53:38,1
ozlabs-change1-261725,ozlabs-patch-124133,"[6/8,v2] block: add eject request callback",2011-11-07T16:50:13,1
ozlabs-change1-261725,ozlabs-patch-125233,[02/16] block: add eject request callback,2011-11-11T17:39:14,1
ozlabs-change1-324429,ozlabs-patch-1042780,[02/10] xics: Handle KVM ICP reset from the common code,2019-02-15T11:39:54,1
ozlabs-change1-324429,ozlabs-patch-1044089,"[PULL,18/43] xics: Handle KVM ICP reset from the common code",2019-02-18T14:30:24,1
ozlabs-change1-318061,ozlabs-patch-262322,"[qom-next,for-1.6,04/14] eccmemctl: QOM cast cleanup",2013-07-26T21:34:04,1
ozlabs-change1-318061,ozlabs-patch-263051,"[PULL,108/173] eccmemctl: QOM cast cleanup",2013-07-29T19:19:25,1
ozlabs-change1-334152,ozlabs-patch-185561,[2/4] target-ppc: Remove unused power_mode field from cpu state,2012-09-21T03:42:28,1
ozlabs-change1-334152,ozlabs-patch-186930,[2/6] target-ppc: Remove unused power_mode field from cpu state,2012-09-26T03:12:17,1
ozlabs-change1-334152,ozlabs-patch-189194,[27/34] target-ppc: Remove unused power_mode field from cpu state,2012-10-04T13:56:49,1
ozlabs-change1-298144,ozlabs-patch-76701,Avoid divide by zero when there is no block device to migrate,2010-12-25T20:52:10,1
ozlabs-change1-298144,ozlabs-patch-78576,[v2] Avoid divide by zero when there is no block device to migrate,2011-01-12T13:41:00,1
ozlabs-change1-298144,ozlabs-patch-80264,[05/23] Avoid divide by zero when there is no block device to migrate,2011-01-24T21:10:34,1
ozlabs-change1-328893,ozlabs-patch-901641,"[v3,3/3] configure: enable debug-mutex if debug enabled",2018-04-20T04:42:12,1
ozlabs-change1-328893,ozlabs-patch-902750,"[v4,4/4] configure: enable debug-mutex if debug enabled",2018-04-23T05:39:27,1
ozlabs-change1-328893,ozlabs-patch-903289,"[v5,4/4] configure: enable debug-mutex if debug enabled",2018-04-24T04:51:12,1
ozlabs-change1-328893,ozlabs-patch-903936,"[v6,4/4] configure: enable debug-mutex if debug enabled",2018-04-25T02:54:59,1
ozlabs-change1-328893,ozlabs-patch-936421,"[PULL,14/60] configure: enable debug-mutex if debug enabled",2018-06-28T20:04:24,1
ozlabs-change1-244555,ozlabs-patch-1195655,"[RFC,11/24] block/block-copy: move task size initial calculation to _task_create",2019-11-15T14:14:31,1
ozlabs-change1-244555,ozlabs-patch-1261404,"[v2,4/6] block/block-copy: move task size initial calculation to _task_create",2020-03-25T13:46:37,1
ozlabs-change1-246673,ozlabs-patch-1450560,qemu-timer: allow freeing a NULL timer,2021-03-10T15:45:26,1
ozlabs-change1-246673,ozlabs-patch-1454289,"[PULL,16/16] qemu-timer: allow freeing a NULL timer",2021-03-16T21:15:31,1
ozlabs-change1-335316,ozlabs-patch-670959,[1/2] linux-user-i386: fix crash on cpuid,2016-09-16T15:50:23,1
ozlabs-change1-335316,ozlabs-patch-671904,"[PULL,3/3] linux-user-i386: Fix crash on cpuid",2016-09-19T18:38:37,1
ozlabs-change1-320867,ozlabs-patch-1749410,"[v2,03/18] target/riscv: Use g_assert() for the predicate() NULL check",2023-02-28T10:40:19,1
ozlabs-change1-320867,ozlabs-patch-1751327,"[PULL,27/59] target/riscv: Use g_assert() for the predicate() NULL check",2023-03-03T08:37:08,1
ozlabs-change1-328035,ozlabs-patch-462061,"[v1,RFC,08/34] crypto: introduce new module for computing hash digests",2015-04-17T14:22:11,1
ozlabs-change1-328035,ozlabs-patch-474960,[01/10] crypto: introduce new module for computing hash digests,2015-05-21T10:56:48,1
ozlabs-change1-328035,ozlabs-patch-479489,"[v2,01/10] crypto: introduce new module for computing hash digests",2015-06-02T13:45:12,1
ozlabs-change1-328035,ozlabs-patch-486439,"[v3,01/10] crypto: introduce new module for computing hash digests",2015-06-18T17:02:15,1
ozlabs-change1-328035,ozlabs-patch-490256,"[v4,01/10] crypto: introduce new module for computing hash digests",2015-07-01T17:10:29,1
ozlabs-change1-328035,ozlabs-patch-492293,"[PULL,2/7] crypto: introduce new module for computing hash digests",2015-07-07T14:11:43,1
ozlabs-change1-328035,ozlabs-patch-492297,"[PULL,02/12] crypto: introduce new module for computing hash digests",2015-07-07T14:12:38,1
ozlabs-change1-237657,ozlabs-patch-1520361,"[v2,07/16] target/ppc/power8_pmu.c: add PM_RUN_INST_CMPL (0xFA) event",2021-08-24T16:30:23,1
ozlabs-change1-237657,ozlabs-patch-1524573,"[v3,06/15] target/ppc/power8_pmu.c: add PM_RUN_INST_CMPL (0xFA) event",2021-09-03T20:31:07,1
ozlabs-change1-255507,ozlabs-patch-97964,"[v5,resend,2] revamp acpitable parsing and allow to specify complete (headerful) table",2011-05-12T14:44:17,1
ozlabs-change1-255507,ozlabs-patch-96611,"[v5,resend] revamp acpitable parsing and allow to specify complete (headerful) table",2011-05-20T14:18:38,1
ozlabs-change1-341750,ozlabs-patch-572728,[1/2] memory: RCU ram_list.dirty_memory[] for safe RAM hotplug,2016-01-25T13:33:20,1
ozlabs-change1-341750,ozlabs-patch-580390,"[PULL,02/28] memory: RCU ram_list.dirty_memory[] for safe RAM hotplug",2016-02-08T17:02:53,1
ozlabs-change1-341750,ozlabs-patch-580808,"[PULL,02/32] memory: RCU ram_list.dirty_memory[] for safe RAM hotplug",2016-02-09T12:13:46,1
ozlabs-change1-278005,ozlabs-patch-704587,hw/intc/arm_gicv3_common: fix aff3 in typer,2016-12-09T14:37:03,1
ozlabs-change1-278005,ozlabs-patch-709002,"[PULL,06/25] hw/intc/arm_gicv3_common: fix aff3 in typer",2016-12-27T15:20:58,1
ozlabs-change1-349774,ozlabs-patch-1086311,[18/26] target/arm: Set FPCCR.S when executing M-profile floating point insns,2019-04-16T12:57:36,1
ozlabs-change1-349774,ozlabs-patch-1092719,"[PULL,21/42] target/arm: Set FPCCR.S when executing M-profile floating point insns",2019-04-29T17:00:09,1
ozlabs-change1-353988,ozlabs-patch-1576070,q800: fix segfault with invalid MacROM,2022-01-06T12:22:47,1
ozlabs-change1-353988,ozlabs-patch-1576525,[v2] q800: fix segfault with invalid MacROM,2022-01-07T10:50:49,1
ozlabs-change1-353988,ozlabs-patch-1577397,"[PULL,2/4] q800: fix segfault with invalid MacROM",2022-01-09T11:41:47,1
ozlabs-change1-369546,ozlabs-patch-561518,[trivial] xen/Makefile.objs: simplify,2015-12-29T10:13:55,1
ozlabs-change1-369546,ozlabs-patch-561554,"[trivial,v2] xen/Makefile.objs: simplify",2015-12-29T12:39:56,1
ozlabs-change1-369546,ozlabs-patch-565688,"[PULL,07/19] xen/Makefile.objs: simplify",2016-01-11T08:41:46,1
ozlabs-change1-252531,ozlabs-patch-1166813,[1/3] Acceptance test x86_cpu_model_versions: use default vm,2019-09-24T19:44:59,1
ozlabs-change1-252531,ozlabs-patch-1188988,"[v7,1/8] Acceptance test x86_cpu_model_versions: use default vm",2019-11-04T15:13:16,1
ozlabs-change1-252531,ozlabs-patch-1211072,"[PULL,07/15] Acceptance test x86_cpu_model_versions: use default vm",2019-12-17T05:15:13,1
ozlabs-change1-343279,ozlabs-patch-1045055,[v2] doc: fix typos for documents in tree,2019-02-20T05:27:26,1
ozlabs-change1-343279,ozlabs-patch-1052296,"[PULL,06/10] doc: fix typos for documents in tree",2019-03-06T11:07:07,1
ozlabs-change1-246177,ozlabs-patch-624237,[1/4] target-i386: add a generic x86 nmi handler,2016-05-19T22:15:13,1
ozlabs-change1-246177,ozlabs-patch-624562,"[v2,1/3] target-i386: add a generic x86 nmi handler",2016-05-20T16:28:35,1
ozlabs-change1-246177,ozlabs-patch-625290,"[PULL,22/24] target-i386: add a generic x86 nmi handler",2016-05-23T15:09:57,1
ozlabs-change1-245282,ozlabs-patch-954397,[6/7] aspeed: add a max_ram_size property to the memory controller,2018-08-07T07:57:56,1
ozlabs-change1-245282,ozlabs-patch-958302,"[PULL,23/30] aspeed: add a max_ram_size property to the memory controller",2018-08-16T13:34:31,1
ozlabs-change1-259027,ozlabs-patch-1679907,[1/3] Hexagon (target/hexagon) add instruction attributes from archlib,2022-09-20T08:07:44,1
ozlabs-change1-259027,ozlabs-patch-1684188,"[PULL,1/3] Hexagon (target/hexagon) add instruction attributes from archlib",2022-09-29T01:04:14,1
ozlabs-change1-259027,ozlabs-patch-1684987,"[PULL,v2,1/3] Hexagon (target/hexagon) add instruction attributes from archlib",2022-09-30T18:41:55,1
ozlabs-change1-259027,ozlabs-patch-1685600,"[PULL,v3,1/4] Hexagon (target/hexagon) add instruction attributes from archlib",2022-10-03T18:15:08,1
ozlabs-change1-306577,ozlabs-patch-1403326,"[v2,26/28] hw/intc/armv7m_nvic: Implement read/write for RAS register block",2020-11-19T21:56:15,1
ozlabs-change1-306577,ozlabs-patch-1414058,"[PULL,35/36] hw/intc/armv7m_nvic: Implement read/write for RAS register block",2020-12-10T11:47:55,1
ozlabs-change1-324450,ozlabs-patch-764720,[2/2] util: drop old utimensat() compat code,2017-05-19T14:50:45,1
ozlabs-change1-324450,ozlabs-patch-768100,"[PULL,07/11] util: drop old utimensat() compat code",2017-05-29T09:05:36,1
ozlabs-change1-324450,ozlabs-patch-768606,"[PULL,v2,07/11] util: drop old utimensat() compat code",2017-05-30T13:40:36,1
ozlabs-change1-355680,ozlabs-patch-1636500,[083/114] target/arm: Use TRANS_FEAT for FMLA,2022-05-27T18:18:36,1
ozlabs-change1-355680,ozlabs-patch-1637053,"[PULL,086/117] target/arm: Use TRANS_FEAT for FMLA",2022-05-30T16:06:37,1
ozlabs-change1-271389,ozlabs-patch-1521819,[3/5] hw/arm/aspeed: Add fuji machine type,2021-08-27T21:04:15,1
ozlabs-change1-271389,ozlabs-patch-1523432,[1/1] hw/arm/aspeed: Add Fuji machine type,2021-09-01T22:59:46,1
ozlabs-change1-271389,ozlabs-patch-1524094,"[v2,1/1] hw/arm/aspeed: Add Fuji machine type",2021-09-03T08:20:27,1
ozlabs-change1-271389,ozlabs-patch-1524537,"[PULL,14/14] hw/arm/aspeed: Add Fuji machine type",2021-09-03T19:41:08,1
ozlabs-change1-271389,ozlabs-patch-1524786,[v3] hw/arm/aspeed: Add Fuji machine type,2021-09-05T18:55:35,1
ozlabs-change1-271389,ozlabs-patch-1524973,[v4] hw/arm/aspeed: Add Fuji machine type,2021-09-06T13:31:24,1
ozlabs-change1-271389,ozlabs-patch-1527514,"[PULL,14/14] hw/arm/aspeed: Add Fuji machine type",2021-09-13T16:13:04,1
ozlabs-change1-271389,ozlabs-patch-1530016,"[PULL,14/14] hw/arm/aspeed: Add Fuji machine type",2021-09-20T08:09:28,1
ozlabs-change1-347298,ozlabs-patch-1586574,[v2] Use long endian options for ppc64,2022-01-31T09:17:14,1
ozlabs-change1-347298,ozlabs-patch-1601522,"[PULL,01/13] Use long endian options for ppc64",2022-03-05T10:59:58,1
ozlabs-change1-353038,ozlabs-patch-1266979,[for-5.0] tcg/i386: Fix %r12 guest_base initialization,2020-04-06T17:48:03,1
ozlabs-change1-353038,ozlabs-patch-1267486,"[PULL,13/13] tcg/i386: Fix %r12 guest_base initialization",2020-04-07T15:51:18,1
ozlabs-change1-267313,ozlabs-patch-1446486,"[V2,2/7] qapi/net.json: Add L4_Connection definition",2021-03-03T04:15:34,1
ozlabs-change1-267313,ozlabs-patch-1455055,"[V3,2/7] qapi/net.json: Add L4_Connection definition",2021-03-18T03:04:55,1
ozlabs-change1-267313,ozlabs-patch-1455562,"[V4,2/7] qapi/net.json: Add L4_Connection definition",2021-03-19T03:55:03,1
ozlabs-change1-334306,ozlabs-patch-229712,[09/12] rtc: update rtc_cmos on CPU hot-plug,2013-03-21T14:28:42,1
ozlabs-change1-334306,ozlabs-patch-234158,[10/22] rtc: update rtc_cmos on CPU hot-plug,2013-04-05T14:37:02,1
ozlabs-change1-334306,ozlabs-patch-235795,[07/19] rtc: update rtc_cmos on CPU hot-plug,2013-04-11T14:51:46,1
ozlabs-change1-273046,ozlabs-patch-957314,[1/4] softfloat: Add scaling int-to-float routines,2018-08-14T00:26:50,1
ozlabs-change1-273046,ozlabs-patch-961757,"[PULL,01/52] softfloat: Add scaling int-to-float routines",2018-08-24T09:32:52,1
ozlabs-change1-288447,ozlabs-patch-1620135,qga: use fixed-length and GDateTime for log timestamp,2022-04-21T13:35:49,1
ozlabs-change1-288447,ozlabs-patch-1620178,"[PULL,30/30] qga: use fixed-length and GDateTime for log timestamp",2022-04-21T13:49:40,1
ozlabs-change1-284317,ozlabs-patch-1227033,"[virtio-dev,RFC,v1,1/2] content: define what an exported object is",2020-01-22T07:16:24,1
ozlabs-change1-284317,ozlabs-patch-1234758,"[RFC,v3,1/2] content: define what an exported object is",2020-02-07T07:40:32,1
ozlabs-change1-284317,ozlabs-patch-1257889,"[v4,1/2] content: define what an exported object is",2020-03-19T02:18:22,1
ozlabs-change1-353311,ozlabs-patch-1393792,"[for-5.2,2/3] hw/block/nvme: fix uint16_t use of uint32_t sgls member",2020-11-04T10:22:47,1
ozlabs-change1-353311,ozlabs-patch-1396982,"[PULL,05/15] hw/block/nvme: fix uint16_t use of uint32_t sgls member",2020-11-09T17:38:29,1
ozlabs-change1-368882,ozlabs-patch-106755,[1/2] pflash: Support read-only mode,2011-07-25T21:34:51,1
ozlabs-change1-368882,ozlabs-patch-120287,[1/4] pflash: Support read-only mode,2011-10-17T19:16:05,1
ozlabs-change1-368882,ozlabs-patch-123397,"[v7,1/2] pflash: Support read-only mode",2011-11-03T04:19:22,1
ozlabs-change1-368882,ozlabs-patch-127922,"[v8,1/2] pflash: Support read-only mode",2011-11-28T02:26:37,1
ozlabs-change1-368882,ozlabs-patch-131729,"[v9,2/3] pflash: Support read-only mode",2011-12-15T20:51:12,1
ozlabs-change1-254852,ozlabs-patch-1219545,"[v22,4/9] ACPI: Build Hardware Error Source Table",2020-01-08T11:32:18,1
ozlabs-change1-254852,ozlabs-patch-1238741,"[v23,4/9] ACPI: Build Hardware Error Source Table",2020-02-16T10:24:03,1
ozlabs-change1-254852,ozlabs-patch-1238933,"[RESEND,v23,05/10] ACPI: Build Hardware Error Source Table",2020-02-17T01:27:32,1
ozlabs-change1-254852,ozlabs-patch-1239214,"[v24,05/10] ACPI: Build Hardware Error Source Table",2020-02-17T13:12:43,1
ozlabs-change1-254852,ozlabs-patch-1269032,"[v25,05/10] ACPI: Build Hardware Error Source Table",2020-04-10T11:46:34,1
