,id,change1_original_id,patch_original_id,patch_name,date,series,newseries,submitter_individual,submitter_identity,is_correct,comment,web_url,state,commit_ref
14,,ozlabs-change1-538611,ozlabs-patch-770768,"[U-Boot,v3,09/10] mips: bmips: enable the SPI flash on the Sagem F@ST1704",2017-06-03T09:57:44,,ozlabs-newseries-120091,ozlabs-individual-26784,ozlabs-people-64520,,,https://patchwork.ozlabs.org/project/uboot/patch/1496483865-25782-10-git-send-email-noltari@gmail.com/,superseded,
15,,ozlabs-change1-538611,ozlabs-patch-775712,"[U-Boot,v4,09/10] mips: bmips: enable the SPI flash on the Sagem F@ST1704",2017-06-14T09:57:58,,ozlabs-newseries-120158,ozlabs-individual-26784,ozlabs-people-64520,,,https://patchwork.ozlabs.org/project/uboot/patch/1497434279-8996-10-git-send-email-noltari@gmail.com/,superseded,
16,,ozlabs-change1-538611,ozlabs-patch-795334,"[U-Boot,v5,09/10] mips: bmips: enable the SPI flash on the Sagem F@ST1704",2017-07-30T12:13:46,,ozlabs-newseries-120384,ozlabs-individual-26784,ozlabs-people-64520,,,https://patchwork.ozlabs.org/project/uboot/patch/20170730121347.30494-10-noltari@gmail.com/,superseded,
17,,ozlabs-change1-538611,ozlabs-patch-854693,"[U-Boot,v6,10/11] mips: bmips: enable the SPI flash on the Sagem F@ST1704",2018-01-02T19:01:10,ozlabs-series-20980,ozlabs-newseries-114306,ozlabs-individual-26784,ozlabs-people-64520,,,https://patchwork.ozlabs.org/project/uboot/patch/20180102190111.2192-11-noltari@gmail.com/,superseded,
18,,ozlabs-change1-538611,ozlabs-patch-858543,"[U-Boot,v7,12/13] mips: bmips: enable the SPI flash on the Sagem F@ST1704",2018-01-10T20:26:46,ozlabs-series-22535,ozlabs-newseries-114366,ozlabs-individual-26784,ozlabs-people-64520,,,https://patchwork.ozlabs.org/project/uboot/patch/20180110202647.13106-13-noltari@gmail.com/,superseded,
19,,ozlabs-change1-538611,ozlabs-patch-859218,"[U-Boot,v8,11/12] mips: bmips: enable the SPI flash on the Sagem F@ST1704",2018-01-11T17:11:32,ozlabs-series-22754,ozlabs-newseries-114370,ozlabs-individual-26784,ozlabs-people-64520,,,https://patchwork.ozlabs.org/project/uboot/patch/20180111171133.22779-12-noltari@gmail.com/,superseded,
20,,ozlabs-change1-538611,ozlabs-patch-863886,"[U-Boot,v9,11/12] mips: bmips: enable the SPI flash on the Sagem F@ST1704",2018-01-20T01:11:44,ozlabs-series-24490,ozlabs-newseries-114417,ozlabs-individual-26784,ozlabs-people-64520,,,https://patchwork.ozlabs.org/project/uboot/patch/20180120011145.12603-12-noltari@gmail.com/,superseded,
21,,ozlabs-change1-538611,ozlabs-patch-864893,"[U-Boot,v10,11/12] mips: bmips: enable the SPI flash on the Sagem F@ST1704",2018-01-23T16:15:04,ozlabs-series-24953,ozlabs-newseries-114428,ozlabs-individual-26784,ozlabs-people-64520,,,https://patchwork.ozlabs.org/project/uboot/patch/20180123161505.6852-12-noltari@gmail.com/,accepted,
22,5,ozlabs-change1-500965,ozlabs-patch-1221669,[07/10] arm: mvebu: clearfog: add SPI offsets,2020-01-11T19:36:36,ozlabs-series-152648,ozlabs-newseries-116435,ozlabs-individual-27381,ozlabs-people-78261,,,https://patchwork.ozlabs.org/project/uboot/patch/20200111193639.19022-7-mrjoel@lixil.net/,superseded,
23,,ozlabs-change1-500965,ozlabs-patch-1225377,"[v2,07/10] arm: mvebu: clearfog: add SPI offsets",2020-01-19T07:52:46,ozlabs-series-154043,ozlabs-newseries-116467,ozlabs-individual-27381,ozlabs-people-78261,,,https://patchwork.ozlabs.org/project/uboot/patch/20200119075249.32226-8-mrjoel@lixil.net/,superseded,
24,,ozlabs-change1-500965,ozlabs-patch-1226682,"[v3,07/10] arm: mvebu: clearfog: add SPI offsets",2020-01-21T17:32:21,ozlabs-series-154485,ozlabs-newseries-116480,ozlabs-individual-27381,ozlabs-people-78261,,,https://patchwork.ozlabs.org/project/uboot/patch/20200121173224.20895-8-mrjoel@lixil.net/,superseded,
25,,ozlabs-change1-500965,ozlabs-patch-1229432,"[v4,07/12] arm: mvebu: clearfog: add SPI offsets",2020-01-26T22:50:04,ozlabs-series-155370,ozlabs-newseries-116504,ozlabs-individual-27381,ozlabs-people-78261,,,https://patchwork.ozlabs.org/project/uboot/patch/20200126225009.7362-8-mrjoel@lixil.net/,superseded,
26,,ozlabs-change1-500965,ozlabs-patch-1230032,"[v5,08/12] arm: mvebu: clearfog: add SPI offsets",2020-01-27T20:01:52,ozlabs-series-155533,ozlabs-newseries-116516,ozlabs-individual-27381,ozlabs-people-78261,,,https://patchwork.ozlabs.org/project/uboot/patch/20200127200156.15173-9-mrjoel@lixil.net/,superseded,
27,,ozlabs-change1-500965,ozlabs-patch-1260274,"[v6,08/12] arm: mvebu: clearfog: add SPI offsets",2020-03-23T20:21:36,ozlabs-series-166178,ozlabs-newseries-116809,ozlabs-individual-27381,ozlabs-people-78261,,,https://patchwork.ozlabs.org/project/uboot/patch/20200323202140.309602-9-mrjoel@lixil.net/,accepted,b16d7c3216fea40545a3ed1784345f3c851b28e8
28,6,ozlabs-change1-504275,ozlabs-patch-178958,"[U-Boot,02/13] Blackfin: bf60x: add serial support",2012-08-21T05:27:02,,ozlabs-newseries-107593,ozlabs-individual-28216,ozlabs-people-8751,,,https://patchwork.ozlabs.org/project/uboot/patch/1345526833-10804-2-git-send-email-lliubbo@gmail.com/,superseded,
29,,ozlabs-change1-504275,ozlabs-patch-198866,"[U-Boot,V3,02/12] Blackfin: bf60x: add serial support",2012-11-14T10:24:36,,ozlabs-newseries-107956,ozlabs-individual-28216,ozlabs-people-8751,,,https://patchwork.ozlabs.org/project/uboot/patch/1352888686-9868-3-git-send-email-lliubbo@gmail.com/,rejected,
30,,ozlabs-change1-504275,ozlabs-patch-218854,"[U-Boot,03/11] Blackfin: bf60x: add serial support",2013-02-07T07:47:30,,ozlabs-newseries-108199,ozlabs-individual-27915,ozlabs-people-150,,,https://patchwork.ozlabs.org/project/uboot/patch/1360223258-6945-4-git-send-email-sonic.adi@gmail.com/,superseded,
31,,ozlabs-change1-504275,ozlabs-patch-221628,"[U-Boot,v2,03/11] Blackfin: bf60x: add serial support",2013-02-19T07:00:58,,ozlabs-newseries-108241,ozlabs-individual-27915,ozlabs-people-150,,,https://patchwork.ozlabs.org/project/uboot/patch/1361257266-3722-4-git-send-email-sonic.adi@gmail.com/,superseded,
32,,ozlabs-change1-504275,ozlabs-patch-221992,"[U-Boot,v3,03/11] Blackfin: bf60x: add serial support",2013-02-20T08:50:09,,ozlabs-newseries-108244,ozlabs-individual-27915,ozlabs-people-150,,,https://patchwork.ozlabs.org/project/uboot/patch/1361350217-7592-4-git-send-email-sonic.adi@gmail.com/,superseded,
33,,ozlabs-change1-504275,ozlabs-patch-222249,"[U-Boot,v4,03/11] blackfin: bf60x: add serial support",2013-02-21T11:06:41,,ozlabs-newseries-108249,ozlabs-individual-27915,ozlabs-people-150,,,https://patchwork.ozlabs.org/project/uboot/patch/1361444809-22035-4-git-send-email-sonic.adi@gmail.com/,accepted,
34,7,ozlabs-change1-532777,ozlabs-patch-264338,"[U-Boot,09/10] TI:armv7: Enable CONFIG_CMD_SPI",2013-08-02T20:26:14,,ozlabs-newseries-108849,ozlabs-individual-26360,ozlabs-people-8959,,,https://patchwork.ozlabs.org/project/uboot/patch/1375475175-5073-10-git-send-email-trini@ti.com/,accepted,
35,,ozlabs-change1-532777,ozlabs-patch-266093,"[U-Boot,v2,8/9] TI:armv7: Enable CONFIG_CMD_SPI",2013-08-09T15:22:19,,ozlabs-newseries-108870,ozlabs-individual-26360,ozlabs-people-8959,,,https://patchwork.ozlabs.org/project/uboot/patch/1376061740-13234-9-git-send-email-trini@ti.com/,accepted,
36,8,ozlabs-change1-532050,ozlabs-patch-1228298,[1/4] arm64: dts: rk3399-u-boot: Delete vop assigned-clocks/rates,2020-01-23T16:28:42,ozlabs-series-154965,ozlabs-newseries-116492,ozlabs-individual-26334,ozlabs-people-69820,,,https://patchwork.ozlabs.org/project/uboot/patch/20200123162845.10651-2-jagan@amarulasolutions.com/,changes-requested,
37,,ozlabs-change1-532050,ozlabs-patch-1264188,"[v2,1/4] arm64: dts: rk3399-u-boot: Delete vop assigned-clocks/rates",2020-03-30T18:16:10,ozlabs-series-167656,ozlabs-newseries-116859,ozlabs-individual-26334,ozlabs-people-69820,,,https://patchwork.ozlabs.org/project/uboot/patch/20200330181613.29462-2-jagan@amarulasolutions.com/,superseded,
38,9,ozlabs-change1-511270,ozlabs-patch-258018,"[U-Boot,RFC/PATCH,6/7] driver: spi: Add memory mapped read support",2013-07-10T11:25:40,,ozlabs-newseries-108761,ozlabs-individual-28399,ozlabs-people-16338,,,https://patchwork.ozlabs.org/project/uboot/patch/1373455541-8184-7-git-send-email-sourav.poddar@ti.com/,superseded,
39,,ozlabs-change1-511270,ozlabs-patch-260996,"[U-Boot,PATCHv2,7/8] driver: spi: Add memory mapped read support",2013-07-23T08:59:38,,ozlabs-newseries-108792,ozlabs-individual-28399,ozlabs-people-16338,,,https://patchwork.ozlabs.org/project/uboot/patch/1374569979-28660-8-git-send-email-sourav.poddar@ti.com/,superseded,
40,10,ozlabs-change1-519456,ozlabs-patch-113943,"[U-Boot,08/11] FEC: Allow registering MII postconfiguration callback",2011-09-08T20:37:19,,ozlabs-newseries-106245,ozlabs-individual-26339,ozlabs-people-1124,,,https://patchwork.ozlabs.org/project/uboot/patch/1315514242-18998-9-git-send-email-marek.vasut@gmail.com/,accepted,2e5f44213fd55ca53c3751061e19b0c54857900b
41,,ozlabs-change1-519456,ozlabs-patch-114273,"[U-Boot,08/11] FEC: Allow registering MII postconfiguration callback",2011-09-12T04:05:36,,ozlabs-newseries-106254,ozlabs-individual-26339,ozlabs-people-1124,,,https://patchwork.ozlabs.org/project/uboot/patch/1315800339-19823-9-git-send-email-marek.vasut@gmail.com/,accepted,
42,11,ozlabs-change1-511139,ozlabs-patch-142823,"[U-Boot,01/11] st_smi: Add support for SPEAr SMI driver",2012-02-24T12:23:04,,ozlabs-newseries-107060,ozlabs-individual-28169,ozlabs-people-7976,,,https://patchwork.ozlabs.org/project/uboot/patch/1330086194-21762-2-git-send-email-amit.virdi@st.com/,superseded,
43,,ozlabs-change1-511139,ozlabs-patch-157235,"[U-Boot,V1,RESEND,01/12] st_smi: Add support for SPEAr SMI driver",2012-05-07T07:30:19,,ozlabs-newseries-107222,ozlabs-individual-28169,ozlabs-people-7976,,,https://patchwork.ozlabs.org/project/uboot/patch/ef33a21b7d08618b660f678302fad5eaeb4aea9f.1336375746.git.amit.virdi@st.com/,accepted,
44,12,ozlabs-change1-488474,ozlabs-patch-1502574,"[u-boot-mvebu,03/31] tools: kwbimage: Align SPI and NAND images to 256 bytes",2021-07-08T17:30:04,ozlabs-series-252600,ozlabs-newseries-118540,ozlabs-individual-26359,ozlabs-people-71605,1,,https://patchwork.ozlabs.org/project/uboot/patch/20210708173032.27999-4-marek.behun@nic.cz/,superseded,
45,,ozlabs-change1-488474,ozlabs-patch-1506968,"[u-boot-mvebu,v2,03/41] tools: kwbimage: Align SPI and NAND images to 256 bytes",2021-07-19T12:20:26,ozlabs-series-254141,ozlabs-newseries-118593,ozlabs-individual-26359,ozlabs-people-71605,1,,https://patchwork.ozlabs.org/project/uboot/patch/20210719122104.29698-4-marek.behun@nic.cz/,superseded,
46,,ozlabs-change1-488474,ozlabs-patch-1509046,"[u-boot-mvebu,v3,03/41] tools: kwbimage: Align SPI and NAND images to 256 bytes",2021-07-23T09:13:57,ozlabs-series-254876,ozlabs-newseries-118628,ozlabs-individual-26359,ozlabs-people-71605,1,,https://patchwork.ozlabs.org/project/uboot/patch/20210723091435.20388-4-marek.behun@nic.cz/,accepted,c934aad06c8df5e95af4c461bf3d62f7c95169a0
47,13,ozlabs-change1-515652,ozlabs-patch-721560,"[U-Boot,u-boot,v2,6/8] ARM: Use Kconfig for board EEPROM's I2C bus and chip address",2017-01-30T15:15:14,,ozlabs-newseries-119332,ozlabs-individual-26672,ozlabs-people-14832,,,https://patchwork.ozlabs.org/project/uboot/patch/1485789316-22216-7-git-send-email-rogerq@ti.com/,superseded,
48,,ozlabs-change1-515652,ozlabs-patch-724407,"[U-Boot,u-boot,v3,6/8] ARM: Use Kconfig for board EEPROM's I2C bus and chip address",2017-02-06T09:36:13,,ozlabs-newseries-119360,ozlabs-individual-26672,ozlabs-people-14832,,,https://patchwork.ozlabs.org/project/uboot/patch/1486373775-29580-7-git-send-email-rogerq@ti.com/,superseded,
49,,ozlabs-change1-515652,ozlabs-patch-734763,"[U-Boot,10/31] ARM: Use Kconfig for board EEPROM's I2C bus and chip address",2017-03-02T19:04:14,,ozlabs-newseries-119504,ozlabs-individual-26530,ozlabs-people-64326,,,https://patchwork.ozlabs.org/project/uboot/patch/20170302190435.23212-11-fcooper@ti.com/,changes-requested,
50,,ozlabs-change1-515652,ozlabs-patch-738120,"[U-Boot,u-boot,v4,08/10] ARM: Use Kconfig for board EEPROM's I2C bus and chip address",2017-03-13T13:04:31,,ozlabs-newseries-119541,ozlabs-individual-26672,ozlabs-people-14832,,,https://patchwork.ozlabs.org/project/uboot/patch/1489410273-10159-9-git-send-email-rogerq@ti.com/,accepted,
51,14,ozlabs-change1-543755,ozlabs-patch-851911,"[U-Boot,08/11] net: regex: Disable by default on sunXi",2017-12-21T12:40:27,ozlabs-series-19839,ozlabs-newseries-114274,ozlabs-individual-26391,ozlabs-people-12916,,,https://patchwork.ozlabs.org/project/uboot/patch/20171221124030.23721-9-maxime.ripard@free-electrons.com/,accepted,
52,,ozlabs-change1-543755,ozlabs-patch-861334,"[U-Boot,v2,09/12] net: regex: Disable by default on sunXi",2018-01-16T08:44:21,ozlabs-series-23531,ozlabs-newseries-114391,ozlabs-individual-26391,ozlabs-people-12916,,,https://patchwork.ozlabs.org/project/uboot/patch/20180116084424.17801-10-maxime.ripard@free-electrons.com/,accepted,
53,15,ozlabs-change1-496935,ozlabs-patch-144811,"[U-Boot,3/6] IXP: Fix missing MACH_TYPE_{ACTUX?, PNB3, DVLHOST}",2012-03-06T00:12:58,,ozlabs-newseries-107090,ozlabs-individual-26339,ozlabs-people-12009,1,,https://patchwork.ozlabs.org/project/uboot/patch/1330992781-1394-4-git-send-email-marex@denx.de/,accepted,8e807ec3aa977fd50bea18ce0b51b15877a6bde5
54,,ozlabs-change1-496935,ozlabs-patch-144907,"[U-Boot,3/7,RESEND] IXP: Fix missing MACH_TYPE_{ACTUX?, PNB3, DVLHOST}",2012-03-06T11:05:24,,ozlabs-newseries-107093,ozlabs-individual-26339,ozlabs-people-12009,1,,https://patchwork.ozlabs.org/project/uboot/patch/1331031928-9440-4-git-send-email-marex@denx.de/,awaiting-upstream,
55,16,ozlabs-change1-504515,ozlabs-patch-1235525,[02/11] video: omap: add missing bitfield masks,2020-02-09T18:47:35,ozlabs-series-157560,ozlabs-newseries-116586,ozlabs-individual-26362,ozlabs-people-78045,,,https://patchwork.ozlabs.org/project/uboot/patch/20200209184745.20473-3-dariobin@libero.it/,changes-requested,
56,,ozlabs-change1-504515,ozlabs-patch-1238764,"[v2,02/13] video: omap: add missing bitfield masks",2020-02-16T15:09:31,ozlabs-series-158812,ozlabs-newseries-116616,ozlabs-individual-26362,ozlabs-people-78045,,,https://patchwork.ozlabs.org/project/uboot/patch/20200216150942.3220-3-dariobin@libero.it/,changes-requested,
57,,ozlabs-change1-504515,ozlabs-patch-1242499,"[v3,02/13] video: omap: add missing bitfield masks",2020-02-22T13:05:38,ozlabs-series-160150,ozlabs-newseries-116658,ozlabs-individual-26362,ozlabs-people-78045,,,https://patchwork.ozlabs.org/project/uboot/patch/20200222130549.25565-3-dariobin@libero.it/,accepted,e3f82b80cdace4f8c6567cebed8431cabf39a71c
58,17,ozlabs-change1-492256,ozlabs-patch-356574,"[U-Boot,4/4] test: Add a test for command repeat",2014-06-05T18:27:52,,ozlabs-newseries-109847,ozlabs-individual-26353,ozlabs-people-6170,1,,https://patchwork.ozlabs.org/project/uboot/patch/1401992872-31985-5-git-send-email-sjg@chromium.org/,superseded,
59,,ozlabs-change1-492256,ozlabs-patch-389099,"[U-Boot,v2,4/4] test: Add a test for command repeat",2014-09-14T18:40:17,,ozlabs-newseries-110173,ozlabs-individual-26353,ozlabs-people-6170,1,,https://patchwork.ozlabs.org/project/uboot/patch/1410720017-22217-4-git-send-email-sjg@chromium.org/,accepted,
60,18,ozlabs-change1-514068,ozlabs-patch-1018187,"[U-Boot,09/10] misc: imx8: scu: add i.MX8QM support",2018-12-24T04:04:27,ozlabs-series-83449,ozlabs-newseries-115185,ozlabs-individual-26355,ozlabs-people-67896,1,,https://patchwork.ozlabs.org/project/uboot/patch/20181224041309.15225-9-peng.fan@nxp.com/,superseded,
61,,ozlabs-change1-514068,ozlabs-patch-1051597,"[U-Boot,RESEND,09/10] misc: imx8: scu: add i.MX8QM support",2019-03-05T02:32:45,ozlabs-series-95410,ozlabs-newseries-115550,ozlabs-individual-26355,ozlabs-people-67896,1,,https://patchwork.ozlabs.org/project/uboot/patch/20190305024401.2665-9-peng.fan@nxp.com/,awaiting-upstream,
62,19,ozlabs-change1-508282,ozlabs-patch-500024,"[U-Boot,04/16] linux/kconfig.h: add CPP macros useful for per-image config options",2015-07-26T08:26:48,,ozlabs-newseries-111555,ozlabs-individual-26333,ozlabs-people-65882,1,,https://patchwork.ozlabs.org/project/uboot/patch/1437899226-14925-5-git-send-email-yamada.masahiro@socionext.com/,superseded,
63,,ozlabs-change1-508282,ozlabs-patch-502811,"[U-Boot,v2,03/15] linux/kconfig.h: add CPP macros useful for per-image config options",2015-08-01T13:14:33,,ozlabs-newseries-111590,ozlabs-individual-26333,ozlabs-people-65882,1,,https://patchwork.ozlabs.org/project/uboot/patch/1438434891-8345-4-git-send-email-yamada.masahiro@socionext.com/,superseded,
64,,ozlabs-change1-508282,ozlabs-patch-506239,"[U-Boot,v3,03/15] linux/kconfig.h: add CPP macros useful for per-image config options",2015-08-11T22:31:43,,ozlabs-newseries-111650,ozlabs-individual-26333,ozlabs-people-65882,1,,https://patchwork.ozlabs.org/project/uboot/patch/1439332317-727-4-git-send-email-yamada.masahiro@socionext.com/,accepted,
65,20,ozlabs-change1-564013,ozlabs-patch-1292292,[3/3] x86: spl: Print the error on SPL failure,2020-05-18T03:00:59,ozlabs-series-177526,ozlabs-newseries-117223,ozlabs-individual-26353,ozlabs-people-6170,,,https://patchwork.ozlabs.org/project/uboot/patch/20200518030059.80935-4-sjg@chromium.org/,superseded,
66,,ozlabs-change1-564013,ozlabs-patch-1298913,"[v2,3/4] x86: spl: Print the error on SPL failure",2020-05-27T12:58:48,ozlabs-series-179616,ozlabs-newseries-117310,ozlabs-individual-26353,ozlabs-people-6170,,,https://patchwork.ozlabs.org/project/uboot/patch/20200527065838.v2.3.I69f4fdf91be179c655b605f9d51250a4041f336f@changeid/,accepted,d7413deaddfc247a0d911fcfdcccba412e3661ed
67,21,ozlabs-change1-558787,ozlabs-patch-1476138,"[v3,12/14] dfu_mtd: Ignore non-implemented lock device failure",2021-05-10T06:33:02,ozlabs-series-242922,ozlabs-newseries-118286,ozlabs-individual-27429,ozlabs-people-73008,1,,https://patchwork.ozlabs.org/project/uboot/patch/162062838237.501222.11456115358325982186.stgit@localhost/,superseded,
68,,ozlabs-change1-558787,ozlabs-patch-1480692,"[v4,12/14] dfu_mtd: Ignore non-implemented lock device failure",2021-05-19T05:46:34,ozlabs-series-244592,ozlabs-newseries-118326,ozlabs-individual-27429,ozlabs-people-73008,1,,https://patchwork.ozlabs.org/project/uboot/patch/162140319389.47256.629728945246178860.stgit@localhost/,superseded,
69,22,ozlabs-change1-539416,ozlabs-patch-469797,"[U-Boot,3/5] moveconfig: Continue moving even if one board fails",2015-05-07T21:22:58,,ozlabs-newseries-111241,ozlabs-individual-26328,ozlabs-people-8809,,,https://patchwork.ozlabs.org/project/uboot/patch/1431033780-2286-3-git-send-email-joe.hershberger@ni.com/,superseded,
70,,ozlabs-change1-539416,ozlabs-patch-470969,"[U-Boot,v2,3/7] moveconfig: Continue moving even if one board fails",2015-05-11T17:23:14,,ozlabs-newseries-111255,ozlabs-individual-26328,ozlabs-people-8809,,,https://patchwork.ozlabs.org/project/uboot/patch/1431364998-2905-3-git-send-email-joe.hershberger@ni.com/,superseded,
71,,ozlabs-change1-539416,ozlabs-patch-472129,"[U-Boot,v3,02/10] moveconfig: Continue moving even if one board fails",2015-05-13T22:28:48,,ozlabs-newseries-111274,ozlabs-individual-26328,ozlabs-people-8809,,,https://patchwork.ozlabs.org/project/uboot/patch/1431556137-8426-2-git-send-email-joe.hershberger@ni.com/,superseded,
72,23,ozlabs-change1-568120,ozlabs-patch-464573,"[U-Boot,2/4] x86: ivybridge: Use reset_cpu()",2015-04-25T15:04:33,,ozlabs-newseries-111184,ozlabs-individual-26353,ozlabs-people-6170,,,https://patchwork.ozlabs.org/project/uboot/patch/1429974275-13743-2-git-send-email-sjg@chromium.org/,superseded,
73,,ozlabs-change1-568120,ozlabs-patch-465837,"[U-Boot,v2,2/4] x86: ivybridge: Use reset_cpu()",2015-04-29T02:11:30,,ozlabs-newseries-111200,ozlabs-individual-26353,ozlabs-people-6170,,,https://patchwork.ozlabs.org/project/uboot/patch/1430273492-10784-2-git-send-email-sjg@chromium.org/,accepted,
74,24,ozlabs-change1-496326,ozlabs-patch-146359,[U-Boot] mmc:fix: Set mmc width according to MMC host capabilities,2012-03-13T08:07:18,,,ozlabs-individual-28200,ozlabs-people-8421,,,https://patchwork.ozlabs.org/project/uboot/patch/1331626038-20893-1-git-send-email-l.majewski@samsung.com/,accepted,62722036410b7887a04cf6705effb3122fb9b549
75,,ozlabs-change1-496326,ozlabs-patch-153743,"[U-Boot,RESEND,1/2] mmc:fix: Set mmc width according to MMC host capabilities",2012-04-19T12:39:17,,,ozlabs-individual-28200,ozlabs-people-8421,,,https://patchwork.ozlabs.org/project/uboot/patch/1334839158-23544-2-git-send-email-l.majewski@samsung.com/,superseded,
76,25,ozlabs-change1-497780,ozlabs-patch-954083,"[U-Boot,13/42] clk: sunxi: Add Allwinner V3S CLK driver",2018-08-06T17:37:34,ozlabs-series-59523,ozlabs-newseries-120924,ozlabs-individual-26334,ozlabs-people-69820,,,https://patchwork.ozlabs.org/project/uboot/patch/20180806173803.1601-14-jagan@amarulasolutions.com/,superseded,
